product~product_type~product_volume~product_price_per_unit~product_price~product_unit~product_category~product_subcategory~product_url~product_code~collected_timestamp
Mejillón de Chile entero cocido Hacendado ultracongelado~Caja~450 g~| 7,223 €/kg~3.25~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/62401/mejillon-chile-entero-cocido-hacendado-ultracongelado-caja~62401~2023-03-12 08:25:13.216603
Mejillón vivo y limpio~Bandeja~750 g~| 3,934 €/kg~2.95~/ud.~Marisco y pescado >~Marisco~https://tienda.mercadona.es/product/85001/mejillon-vivo-limpio-bandeja~85001~2023-03-12 08:25:13.734941
Almeja japonesa~Malla~500 g~| 15,60 €/kg~7.8~/ud.~Marisco y pescado >~Marisco~https://tienda.mercadona.es/product/81418/almeja-japonesa-malla~81418~2023-03-12 08:25:14.268804
Almeja del pacífico Hacendado congelada~Paquete~450 g~| 4,00 €/kg~1.8~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/62398/almeja-pacifico-hacendado-congelada-paquete~62398~2023-03-12 08:25:14.788555
Berberechos~Malla~500 g~| 11,90 €/kg~5.95~/ud.~Marisco y pescado >~Marisco~https://tienda.mercadona.es/product/81416/berberechos-malla~81416~2023-03-12 08:25:15.340636
Navajas~Malla~500 g~| 7,90 €/kg~3.95~/ud.~Marisco y pescado >~Marisco~https://tienda.mercadona.es/product/81422/navajas-malla~81422~2023-03-12 08:25:15.880410
Cañaílla~Malla~500 g~| 5,80 €/kg~2.9~/ud.~Marisco y pescado >~Marisco~https://tienda.mercadona.es/product/81504/canailla-malla~81504~2023-03-12 08:25:16.486237
Carne de almeja Hacendado ultracongelada~Paquete~200 g escurrido~| 13,50 €/kg~2.7~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/62497/carne-almeja-hacendado-ultracongelada-paquete~62497~2023-03-12 08:25:17.069926
Mejillón grande~Malla~1 kg~| 3,95 €/kg~3.95~/ud.~Marisco y pescado >~Marisco~https://tienda.mercadona.es/product/82662/mejillon-grande-malla~82662~2023-03-12 08:25:17.662897
Chirla~Malla~500 g~| 8,70 €/kg~4.35~/ud.~Marisco y pescado >~Marisco~https://tienda.mercadona.es/product/81443/chirla-malla~81443~2023-03-12 08:25:18.258829
Carne de Vieira Hacendado ultracongelada~Paquete~213 g escurrido~| 46,479 €/kg~9.9~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/62432/carne-vieira-hacendado-ultracongelada-paquete~62432~2023-03-12 08:25:18.846314
Palitos de surimi Pescanova~Paquete~24 ud. (460 g)~| 4,566 €/kg~2.1~/ud.~Marisco y pescado >~Marisco~https://tienda.mercadona.es/product/62488/palitos-surimi-pescanova-paquete~62488~2023-03-12 08:25:19.445320
Palitos de surimi Pescanova~Paquete~48 ud. (920 g)~| 4,511 €/kg~4.15~/ud.~Marisco y pescado >~Marisco~https://tienda.mercadona.es/product/62489/palitos-surimi-pescanova-paquete~62489~2023-03-12 08:25:20.084251
Tronquitos de surimi Pescanova ultracongelados~Paquete~32 ud. (600 g)~| 3,917 €/kg~2.35~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/62403/tronquitos-surimi-pescanova-ultracongelados-paquete~62403~2023-03-12 08:25:20.776871
Muslitos de surimi Pescanova ultracongelados~Paquete~450 g~| 5,778 €/kg~2.6~/ud.~Congelados >~Rebozados~https://tienda.mercadona.es/product/62501/muslitos-surimi-pescanova-ultracongelados-paquete~62501~2023-03-12 08:25:21.374509
Caracoles precocidos Hacendado ultracongelados~Paquete~350 g~| 5,972 €/kg~2.09~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/62303/caracoles-precocidos-hacendado-ultracongelados-paquete~62303~2023-03-12 08:25:21.941757
Filetes de merluza sin piel Hacendado ultracongelados~Paquete~970 g escurrido~| 6,547 €/kg~6.35~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/61162/filetes-merluza-sin-piel-hacendado-ultracongelados-paquete~61162~2023-03-12 08:26:16.460159
Filetes de panga ultracongelados~Paquete~900 g escurrido~| 5,723 €/kg~5.15~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/62191/filetes-panga-ultracongelados-paquete~62191~2023-03-12 08:26:17.074321
Filetes de merluza sin piel Hacendado ultracongelados~Paquete~580 g escurrido~| 7,242 €/kg~4.2~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/62128/filetes-merluza-sin-piel-hacendado-ultracongelados-paquete~62128~2023-03-12 08:26:17.588248
Rodaja de emperador Hacendado ultracongelado~Pieza~200 g aprox. escurrido~| 17,667 €/kg~3.18~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24345/rodaja-emperador-hacendado-ultracongelado-pieza~24345~2023-03-12 08:26:18.176211
Filetes de bacalao sin espinas Hacendado congelado en su punto de sal~Paquete~375 g escurrido~| 14,00 €/kg~5.25~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24016/filetes-bacalao-sin-espinas-hacendado-congelado-punto-sal-paquete~24016~2023-03-12 08:26:18.704569
Medallones de merluza Hacendado ultracongelados~Paquete~485 g escurrido~| 7,217 €/kg~3.5~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/62131/medallones-merluza-hacendado-ultracongelados-paquete~62131~2023-03-12 08:26:19.208539
Filete de salmón rosado salvaje con piel Hacendado ultracongelado~Pieza~300 g aprox. escurrido~| 14,685 €/kg~4.18~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24350/filete-salmon-rosado-salvaje-con-piel-hacendado-ultracongelado-pieza~24350~2023-03-12 08:26:19.755902
Rodajas de merluza Hacendado ultracongeladas~Paquete~580 g escurrido~| 7,242 €/kg~4.2~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/62121/rodajas-merluza-hacendado-ultracongeladas-paquete~62121~2023-03-12 08:26:20.308415
Anguriñas de surimi Pescanova ultracongeladas~Bandeja~260 g~| 8,847 €/kg~2.3~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/62499/angurinas-surimi-pescanova-ultracongeladas-bandeja~62499~2023-03-12 08:26:20.879157
Porciones de bacalao sin espinas y sin piel Hacendado congelado en su punto de sal~Paquete~600 g escurrido~| 12,334 €/kg~7.4~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24025/porciones-bacalao-sin-espinas-sin-piel-hacendado-congelado-punto-sal-paquete~24025~2023-03-12 08:26:21.456532
Rodaja de tintorera sin piel Hacendado ultracongelada~Pieza~450 g aprox. escurrido~| 5,95 €/kg~2.68~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24383/rodaja-tintorera-sin-piel-hacendado-ultracongelada-pieza~24383~2023-03-12 08:26:22.027336
Porciones de merluza Hacendado ultracongeladas~Paquete~500 g~| 8,20 €/kg~4.1~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/62103/porciones-merluza-hacendado-ultracongeladas-paquete~62103~2023-03-12 08:26:22.589638
Pescadilla de merluza sin cabeza Mascato ultracongelada~Paquete~1 kg escurrido~| 5,00 €/kg~5.0~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/62176/pescadilla-merluza-sin-cabeza-mascato-ultracongelada-paquete~62176~2023-03-12 08:26:23.211875
Cola de rape Hacendado ultracongelada~Pieza~500 g aprox. escurrido~| 15,95 €/kg~7.98~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24340/cola-rape-hacendado-ultracongelada-pieza~24340~2023-03-12 08:26:23.943003
Lomo de bacalao sin espinas Hacendado congelado en su punto de sal~Paquete~390 g escurrido~| 16,283 €/kg~6.35~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24020/lomo-bacalao-sin-espinas-hacendado-congelado-punto-sal-paquete~24020~2023-03-12 08:26:24.506582
Filetes de abadejo sin piel Hacendado ultracongelados~Paquete~850 g escurrido~| 10,53 €/kg~8.95~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/62180/filetes-abadejo-sin-piel-hacendado-ultracongelados-paquete~62180~2023-03-12 08:26:25.067387
Filetes de merluza grandes sin piel Hacendado ultracongelados~Paquete~970 g escurrido~| 9,227 €/kg~8.95~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/62179/filetes-merluza-grandes-sin-piel-hacendado-ultracongelados-paquete~62179~2023-03-12 08:26:25.644367
Filete de fletán negro Hacendado congelado~Pieza~200 g aprox. escurrido~| 15,50 €/kg~3.1~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24344/filete-fletan-negro-hacendado-congelado-pieza~24344~2023-03-12 08:26:26.202737
Merluza sin cabeza Hacendado ultracongelada~Pieza~700 g aprox. escurrido~| 6,20 €/kg~4.34~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24324/merluza-sin-cabeza-hacendado-ultracongelada-pieza~24324~2023-03-12 08:26:26.758232
Lomos de salmón sin piel y sin espinas Hacendado congelado~Paquete~2 ud. (250 g)~| 25,40 €/kg~6.35~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24511/lomos-salmon-sin-piel-sin-espinas-hacendado-congelado-paquete~24511~2023-03-12 08:26:27.277165
Migas de bacalao sin espinas y sin piel Hacendado congeladas en su punto de sal~Paquete~300 g escurrido~| 12,834 €/kg~3.85~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24023/migas-bacalao-sin-espinas-sin-piel-hacendado-congeladas-punto-sal-paquete~24023~2023-03-12 08:26:27.844513
Gallos sin cabeza Hacendado ultracongelado~Paquete~600 g escurrido~| 10,417 €/kg~6.25~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/62000/gallos-sin-cabeza-hacendado-ultracongelado-paquete~62000~2023-03-12 08:26:28.453334
Rodajas de atún Hacendado congelado de aleta amarilla~Bandeja~250 g aprox.~| 16,95 €/kg~4.24~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24357/rodajas-atun-hacendado-congelado-aleta-amarilla-bandeja~24357~2023-03-12 08:26:28.985820
Colas de rape Hacendado ultracongeladas~Paquete~800 g escurrido~| 11,188 €/kg~8.95~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24386/colas-rape-hacendado-ultracongeladas-paquete~24386~2023-03-12 08:26:29.559662
Albóndigas de bacalao Camós congeladas~Paquete~400 g~| 4,00 €/kg~1.6~/ud.~Congelados >~Rebozados~https://tienda.mercadona.es/product/63435/albondigas-bacalao-camos-congeladas-paquete~63435~2023-03-12 08:26:30.145136
Aritos de surimi a la romana Pescanova ultracongelados~Paquete~625 g~| 3,92 €/kg~2.45~/ud.~Congelados >~Rebozados~https://tienda.mercadona.es/product/63238/aritos-surimi-romana-pescanova-ultracongelados-paquete~63238~2023-03-12 08:26:30.723564
Merluza empanada pan fino Hacendado ultracongelada~Paquete~510 g~| 8,236 €/kg~4.2~/ud.~Congelados >~Rebozados~https://tienda.mercadona.es/product/63140/merluza-empanada-pan-fino-hacendado-ultracongelada-paquete~63140~2023-03-12 08:26:31.295826
Filetes de merluza al huevo Hacendado ultracongelados~Paquete~600 g~| 7,417 €/kg~4.45~/ud.~Congelados >~Rebozados~https://tienda.mercadona.es/product/63101/filetes-merluza-huevo-hacendado-ultracongelados-paquete~63101~2023-03-12 08:26:31.917777
Varitas de merluza empanadas Hacendado ultracongeladas~Paquete~500 g~| 7,00 €/kg~3.5~/ud.~Congelados >~Rebozados~https://tienda.mercadona.es/product/63150/varitas-merluza-empanadas-hacendado-ultracongeladas-paquete~63150~2023-03-12 08:26:32.513812
Empanadillas de atún Hacendado ultracongeladas~Caja~500 g~| 3,60 €/kg~1.8~/ud.~Congelados >~Rebozados~https://tienda.mercadona.es/product/63407/empanadillas-atun-hacendado-ultracongeladas-caja~63407~2023-03-12 08:26:33.067722
Palitos de merluza a la romana Hacendado ultracongelados~Paquete~500 g~| 5,50 €/kg~2.75~/ud.~Congelados >~Rebozados~https://tienda.mercadona.es/product/63151/palitos-merluza-romana-hacendado-ultracongelados-paquete~63151~2023-03-12 08:26:33.684372
Figuritas de merluza empanadas Hacendado ultracongeladas~Paquete~500 g~| 7,20 €/kg~3.6~/ud.~Congelados >~Rebozados~https://tienda.mercadona.es/product/63159/figuritas-merluza-empanadas-hacendado-ultracongeladas-paquete~63159~2023-03-12 08:26:34.274567
Langostino caballitos rebozados Hacendado ultracongelados~Paquete~300 g~| 11,167 €/kg~3.35~/ud.~Congelados >~Rebozados~https://tienda.mercadona.es/product/63144/langostino-caballitos-rebozados-hacendado-ultracongelados-paquete~63144~2023-03-12 08:26:34.859377
Filetes de boquerón en tempura Hacendado ultracongelado~Paquete~400 g~| 8,75 €/kg~3.5~/ud.~Congelados >~Rebozados~https://tienda.mercadona.es/product/63114/filetes-boqueron-tempura-hacendado-ultracongelado-paquete~63114~2023-03-12 08:26:35.473772
Rabas empanadas Hacendado ultracongeladas~Paquete~500 g~| 7,50 €/kg~3.75~/ud.~Congelados >~Rebozados~https://tienda.mercadona.es/product/63161/rabas-empanadas-hacendado-ultracongeladas-paquete~63161~2023-03-12 08:26:35.978945
Anillas de pota a la romana Hacendado ultracongeladas~Paquete~500 g~| 8,60 €/kg~4.3~/ud.~Congelados >~Rebozados~https://tienda.mercadona.es/product/63163/anillas-pota-romana-hacendado-ultracongeladas-paquete~63163~2023-03-12 08:26:36.522703
Caprichos de merluza Hacendado ultracongelados~Paquete~350 g~| 7,715 €/kg~2.7~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/60954/caprichos-merluza-hacendado-ultracongelados-paquete~60954~2023-03-12 08:26:37.065922
Tubo de pota congelado~Pieza~100 g aprox. escurrido~| 12,10 €/kg~1.21~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24203/tubo-pota-congelado-pieza~24203~2023-03-12 08:26:37.703616
Sepia limpia congelada~Pieza~400 g aprox. escurrido~| 14,95 €/kg~5.98~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24200/sepia-limpia-congelada-pieza~24200~2023-03-12 08:26:38.245528
Sepia limpia troceada Hacendado congelada~Paquete~360 g escurrido~| 11,25 €/kg~4.05~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24274/sepia-limpia-troceada-hacendado-congelada-paquete~24274~2023-03-12 08:26:38.783184
Calamar limpio troceado Hacendado congelado~Paquete~475 g escurrido~| 10,737 €/kg~5.1~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24242/calamar-limpio-troceado-hacendado-congelado-paquete~24242~2023-03-12 08:26:39.319611
Rodaja de potón cocido Hacendado congelado~Paquete~475 g escurrido~| 11,895 €/kg~5.65~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24234/rodaja-poton-cocido-hacendado-congelado-paquete~24234~2023-03-12 08:26:39.870187
Sepia limpia pequeña Hacendado congelada~Paquete~360 g escurrido~| 11,112 €/kg~4.0~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24206/sepia-limpia-pequena-hacendado-congelada-paquete~24206~2023-03-12 08:26:40.398574
Tiras de potón Hacendado congeladas~Paquete~400 g escurrido~| 10,875 €/kg~4.35~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24341/tiras-poton-hacendado-congeladas-paquete~24341~2023-03-12 08:26:40.927421
Tinta de sepia Nortindal congelada~Paquete~8 ud. (32 g)~| 6,407 €/100 g~2.05~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24256/tinta-sepia-nortindal-congelada-paquete~24256~2023-03-12 08:26:41.540848
Anillas de pota Hacendado congeladas~Not available~Not available~Not available~4.95~/ud.~Not Available~Compartir~https://tienda.mercadona.es/product/24249/anillas-pota-hacendado-congeladas-paquete~24249~2023-03-12 08:26:41.941590
Pulpo crudo Hacendado congelado~Not available~Not available~Not available~17.95~/ud.~Not Available~Compartir~https://tienda.mercadona.es/product/24208/pulpo-crudo-hacendado-congelado-paquete~24208~2023-03-12 08:26:42.353695
Chipirón puntilla Hacendado congelado~Not available~Not available~Not available~4.5~/ud.~Not Available~Compartir~https://tienda.mercadona.es/product/24291/chipiron-puntilla-hacendado-congelado-paquete~24291~2023-03-12 08:26:42.760359
Calamar patagónico pequeño Hacendado ultracongelado~Not available~Not available~Not available~9.7~/ud.~Not Available~Compartir~https://tienda.mercadona.es/product/24447/calamar-patagonico-pequeno-hacendado-ultracongelado-paquete~24447~2023-03-12 08:26:43.197448
Calamar grande Hacendado congelado~Not available~Not available~Not available~3.19~/ud.~Not Available~Compartir~https://tienda.mercadona.es/product/24417/calamar-grande-hacendado-congelado-pieza~24417~2023-03-12 08:26:43.602744
Rodaja de emperador~Bandeja~400 g aprox.~| 20,45 €/kg~8.18~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/81931/rodaja-emperador-bandeja~81931~2023-03-12 08:27:39.112965
Escalopines de salmón sin espinas~Bandeja~400 g aprox.~| 23,95 €/kg~9.58~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/80908/escalopines-salmon-sin-espinas-bandeja~80908~2023-03-12 08:27:39.657815
Filetes de merluza~Bandeja~400 g aprox.~| 20,95 €/kg~8.38~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/81340/filetes-merluza-bandeja~81340~2023-03-12 08:27:40.152473
Rodajas de salmón~Bandeja~400 g aprox.~| 19,25 €/kg~7.7~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/81479/rodajas-salmon-bandeja~81479~2023-03-12 08:27:40.667604
Bacalao al punto de sal~Bandeja~500 g aprox.~| 14,95 €/kg~7.48~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/81928/bacalao-punto-sal-bandeja~81928~2023-03-12 08:27:41.188908
Filetes de lubina~Bandeja~400 g aprox.~| 22,30 €/kg~8.92~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/81487/filetes-lubina-bandeja~81487~2023-03-12 08:27:41.670967
Langostino cocido Hacendado~Bandeja~600 g~| 11,00 €/kg~6.6~/ud.~Marisco y pescado >~Marisco~https://tienda.mercadona.es/product/87271/langostino-cocido-hacendado-bandeja~87271~2023-03-12 08:27:42.171679
Filetes de dorada~Bandeja~380 g aprox.~| 22,10 €/kg~8.4~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/81485/filetes-dorada-bandeja~81485~2023-03-12 08:27:42.685974
Filete de salmón~Bandeja~400 g aprox.~| 22,45 €/kg~8.98~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/81481/filete-salmon-bandeja~81481~2023-03-12 08:27:43.168586
Arreglo para paella de marisco~Bandeja~800 g aprox.~| 11,95 €/kg~9.56~/ud.~Marisco y pescado >~Marisco~https://tienda.mercadona.es/product/81003/arreglo-paella-marisco-bandeja~81003~2023-03-12 08:27:43.670893
Mejillón vivo y limpio~Bandeja~750 g~| 3,934 €/kg~2.95~/ud.~Marisco y pescado >~Marisco~https://tienda.mercadona.es/product/85001/mejillon-vivo-limpio-bandeja~85001~2023-03-12 08:27:44.255462
Rodajas de atún de aleta amarilla~Bandeja~236 g aprox.~| 22,95 €/kg~5.42~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/83990/rodajas-atun-aleta-amarilla-bandeja~83990~2023-03-12 08:27:44.766054
Tajadas de bacalao Hacendado desaladas~Bandeja~240 g~| 20,625 €/kg~4.95~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/81668/tajadas-bacalao-hacendado-desaladas-bandeja~81668~2023-03-12 08:27:45.262928
Migas de bacalao saladas Hacendado~Bandeja~250 g~| 20,76 €/kg~5.19~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/80151/migas-bacalao-saladas-hacendado-bandeja~80151~2023-03-12 08:27:45.755434
Hoja de bacalao Hacendado~Paquete~800 g aprox.~| 16,70 €/kg~13.36~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/80644/hoja-bacalao-hacendado-paquete~80644~2023-03-12 08:27:46.264891
Patas de pulpo cocido~Bandeja~250 g~| 42,00 €/kg~10.5~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/87770/patas-pulpo-cocido-bandeja~87770~2023-03-12 08:27:46.784301
Elaborado de merluza y gambón Hacendado~Bandeja~2 ud. (240 g)~| 14,584 €/kg~3.5~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/87731/elaborado-merluza-gambon-hacendado-bandeja~87731~2023-03-12 08:27:47.311633
Merluza rebozada Hacendado~Bandeja~230 g~| 16,305 €/kg~3.75~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/87734/merluza-rebozada-hacendado-bandeja~87734~2023-03-12 08:27:47.834415
Calamar pequeño limpio patagónico Hacendado~Bandeja~300 g~| 16,50 €/kg~4.95~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/87191/calamar-pequeno-limpio-patagonico-hacendado-bandeja~87191~2023-03-12 08:27:48.423312
Filetes de trucha~Bandeja~226 g aprox.~| 15,95 €/kg~3.6~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/87342/filetes-trucha-bandeja~87342~2023-03-12 08:27:48.949213
Anguriñas de surimi Pescanova~Bandeja~250 g~| 7,96 €/kg~1.99~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/62473/angurinas-surimi-pescanova-bandeja~62473~2023-03-12 08:27:49.470144
Anguriñas de surimi Pescanova~2 bandejas x 250 g~| 7,90 €/kg~Not available~3.95~/pack~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/62474/angurinas-surimi-pescanova-pack-2~62474~2023-03-12 08:27:49.969381
Bacalao estilo pil pil~Bandeja~230 g~| 16,305 €/kg~3.75~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/82975/bacalao-estilo-pil-pil-bandeja~82975~2023-03-12 08:27:50.470472
Salmón al curry Hacendado~Bandeja~325 g~| 16,924 €/kg~5.5~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/82961/salmon-curry-hacendado-bandeja~82961~2023-03-12 08:27:51.022885
Anguriñas de surimi al ajillo Pescanova~Bandeja~250 g~| 8,96 €/kg~2.24~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/62485/angurinas-surimi-ajillo-pescanova-bandeja~62485~2023-03-12 08:27:51.545890
Salmón al curry con arroz~Bandeja~275 g~| 12,728 €/kg~3.5~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/83346/salmon-curry-con-arroz-bandeja~83346~2023-03-12 08:27:52.068758
Mejillón al vapor con laurel y aceite Hacendado~Bandeja~500 g~| 7,50 €/kg~3.75~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/87727/mejillon-vapor-con-laurel-aceite-hacendado-bandeja~87727~2023-03-12 08:27:52.586873
Salpicón de marisco Hacendado~Bandeja~300 g~| 13,167 €/kg~3.95~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/87723/salpicon-marisco-hacendado-bandeja~87723~2023-03-12 08:27:53.097455
Caracoles en caldo Hacendado~Tarrina~500 g~| 7,00 €/kg~3.5~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/82619/caracoles-caldo-hacendado-tarrina~82619~2023-03-12 08:27:53.616476
Sepia~Pieza~360 g aprox.~| 13,95 €/kg~5.02~/ud.~Marisco y pescado >~Pescado fresco~https://tienda.mercadona.es/product/81704/sepia-pieza~81704~2023-03-12 08:34:18.982503
Calamar pequeño limpio patagónico Hacendado~Bandeja~300 g~| 16,50 €/kg~4.95~/ud.~Marisco y pescado >~Pescado en bandeja~https://tienda.mercadona.es/product/87191/calamar-pequeno-limpio-patagonico-hacendado-bandeja~87191~2023-03-12 08:34:19.617722
Tiras de potón del Pacífico Hacendado~Bandeja~300 g~| 12,00 €/kg~3.6~/ud.~Marisco y pescado >~Pescado fresco~https://tienda.mercadona.es/product/87194/tiras-poton-pacifico-hacendado-bandeja~87194~2023-03-12 08:34:20.140550
Morralla~Granel~400 g aprox.~| 8,95 €/kg~3.58~/400 g~Marisco y pescado >~Pescado fresco~https://tienda.mercadona.es/product/81745/morralla-granel~81745~2023-03-12 08:34:20.703908
Lenguado sin cabeza y sin piel~Pieza~120 g aprox.~| 23,95 €/kg~2.87~/ud.~Marisco y pescado >~Pescado fresco~https://tienda.mercadona.es/product/81225.1/lenguado-sin-cabeza-sin-piel-pieza~81225.1~2023-03-12 08:34:21.276744
Lenguado sin limpiar~Pieza~120 g aprox.~| 23,95 €/kg~2.87~/ud.~Marisco y pescado >~Pescado fresco~https://tienda.mercadona.es/product/81225.2/lenguado-sin-limpiar-pieza~81225.2~2023-03-12 08:34:21.833313
Corvina limpia con cabeza~Pieza~1,22 kg aprox.~| 7,95 €/kg~9.7~/ud.~Marisco y pescado >~Pescado fresco~https://tienda.mercadona.es/product/81055.1/corvina-limpia-con-cabeza-pieza~81055.1~2023-03-12 08:34:22.385254
Corvina abierta a la espalda con espinas y con cabeza~Pieza~1,22 kg aprox.~| 7,95 €/kg~9.7~/ud.~Marisco y pescado >~Pescado fresco~https://tienda.mercadona.es/product/81055.2/corvina-abierta-espalda-con-espinas-con-cabeza-pieza~81055.2~2023-03-12 08:34:22.943196
Corvina a filetes~Pieza~1,22 kg aprox.~| 7,95 €/kg~9.7~/ud.~Marisco y pescado >~Pescado fresco~https://tienda.mercadona.es/product/81055.3/corvina-filetes-pieza~81055.3~2023-03-12 08:34:23.494344
Dorada limpia con cabeza~Pieza~670 g aprox.~| 7,75 €/kg~5.19~/ud.~Marisco y pescado >~Pescado fresco~https://tienda.mercadona.es/product/81234.1/dorada-limpia-con-cabeza-pieza~81234.1~2023-03-12 08:34:24.084797
Dorada abierta a la espalda con espinas y con cabeza~Pieza~670 g aprox.~| 7,75 €/kg~5.19~/ud.~Marisco y pescado >~Pescado fresco~https://tienda.mercadona.es/product/81234.2/dorada-abierta-espalda-con-espinas-con-cabeza-pieza~81234.2~2023-03-12 08:34:24.672430
Dorada a filetes sin cabeza y sin espina~Pieza~670 g aprox.~| 7,75 €/kg~5.19~/ud.~Marisco y pescado >~Pescado fresco~https://tienda.mercadona.es/product/81234.5/dorada-filetes-sin-cabeza-sin-espina-pieza~81234.5~2023-03-12 08:34:25.188829
Dorada abierta en libro sin cabeza y sin espina~Pieza~670 g aprox.~| 7,75 €/kg~5.19~/ud.~Marisco y pescado >~Pescado fresco~https://tienda.mercadona.es/product/81234.4/dorada-abierta-libro-sin-cabeza-sin-espina-pieza~81234.4~2023-03-12 08:34:25.948093
Dorada sin limpiar, para hacer a la sal~Pieza~670 g aprox.~| 7,75 €/kg~5.19~/ud.~Marisco y pescado >~Pescado fresco~https://tienda.mercadona.es/product/81234.3/dorada-sin-limpiar-hacer-sal-pieza~81234.3~2023-03-12 08:34:26.517168
Lubina limpia con cabeza~Pieza~400 g aprox.~| 8,50 €/kg~3.4~/ud.~Marisco y pescado >~Pescado fresco~https://tienda.mercadona.es/product/81241.1/lubina-limpia-con-cabeza-pieza~81241.1~2023-03-12 08:34:27.153827
Lubina abierta a la espalda con espinas y con cabeza~Pieza~400 g aprox.~| 8,50 €/kg~3.4~/ud.~Marisco y pescado >~Pescado fresco~https://tienda.mercadona.es/product/81241.2/lubina-abierta-espalda-con-espinas-con-cabeza-pieza~81241.2~2023-03-12 08:34:27.734791
