product_code,description,category,subcategory
70030.0,Crema de calzado blanco autobrillante Bosque Verde con aplicador,Limpieza y hogar,Utensilios de limpieza y calzado
70028.0,Crema de calzado marrón autobrillante Bosque Verde con aplicador,Limpieza y hogar,Utensilios de limpieza y calzado
70024.0,Crema de calzado negro autobrillante Bosque Verde con aplicador,Limpieza y hogar,Utensilios de limpieza y calzado
70008.0,Esponja de calzado incoloro brillo y protección Yak,Limpieza y hogar,Utensilios de limpieza y calzado
23183.0,Desodorante de calzado Bosque Verde,Limpieza y hogar,Utensilios de limpieza y calzado
40229.0,Maquillaje fluido Cover & Fix Deliplus 01 beige claro,Maquillaje,Bases de maquillaje y corrector
40231.0,Maquillaje fluido Cover & Fix Deliplus 02 beige rosado,Maquillaje,Bases de maquillaje y corrector
40234.0,Maquillaje fluido Cover & Fix Deliplus 03 beige medio,Maquillaje,Bases de maquillaje y corrector
40235.0,Maquillaje fluido Cover & Fix Deliplus 04 dorado,Maquillaje,Bases de maquillaje y corrector
40241.0,Maquillaje fluido Cover & Fix Deliplus 05 moka,Maquillaje,Bases de maquillaje y corrector
40253.0,Maquillaje fluido Long Lasting Deliplus 01 beige claro,Maquillaje,Bases de maquillaje y corrector
40254.0,Maquillaje fluido Long Lasting Deliplus 02 beige claro medio,Maquillaje,Bases de maquillaje y corrector
40255.0,Maquillaje fluido Long Lasting Deliplus 03 beige medio,Maquillaje,Bases de maquillaje y corrector
40256.0,Maquillaje fluido Long Lasting Deliplus 04 beige dorado,Maquillaje,Bases de maquillaje y corrector
40242.0,Maquillaje fluido Hydra-Vital Deliplus 01 beige claro,Maquillaje,Bases de maquillaje y corrector
40244.0,Maquillaje fluido Hydra-Vital Deliplus 02 beige rosado,Maquillaje,Bases de maquillaje y corrector
40245.0,Maquillaje fluido Hydra-Vital Deliplus 03 beige medio,Maquillaje,Bases de maquillaje y corrector
40246.0,Maquillaje fluido Hydra-Vital Deliplus 04 beige medio dorado,Maquillaje,Bases de maquillaje y corrector
40247.0,Maquillaje fluido Hydra-Vital Deliplus 05 beige dorado,Maquillaje,Bases de maquillaje y corrector
40248.0,Maquillaje fluido Hydra-Vital Deliplus 06 moka,Maquillaje,Bases de maquillaje y corrector
35630.0,Maquillaje fluido Fit Me Maybelline 110 porcelain,Maquillaje,Bases de maquillaje y corrector
35631.0,Maquillaje fluido Fit Me Maybelline 115 ivory,Maquillaje,Bases de maquillaje y corrector
35632.0,Maquillaje fluido Fit Me Maybelline 118 nude,Maquillaje,Bases de maquillaje y corrector
35633.0,Maquillaje fluido Fit Me Maybelline 120 classic ivory,Maquillaje,Bases de maquillaje y corrector
35634.0,Maquillaje fluido Fit Me Maybelline 128 warm nude,Maquillaje,Bases de maquillaje y corrector
35635.0,Maquillaje fluido Fit Me 130 buff beige,Maquillaje,Bases de maquillaje y corrector
35636.0,Maquillaje fluido Fit Me Maybelline 220 natural beige,Maquillaje,Bases de maquillaje y corrector
35637.0,Maquillaje fluido Fit Me Maybelline 250 sun beige,Maquillaje,Bases de maquillaje y corrector
52608.0,Maquillaje fluido Lasting Finish Rimmel London 100 Ivory,Maquillaje,Bases de maquillaje y corrector
52609.0,Maquillaje fluido Lasting Finish Rimmel London 170 Wheat,Maquillaje,Bases de maquillaje y corrector
52610.0,Maquillaje fluido Lasting Finish Rimmel London 200 Soft beige,Maquillaje,Bases de maquillaje y corrector
52611.0,Maquillaje fluido Lasting Finish Rimmel London 203 True beige,Maquillaje,Bases de maquillaje y corrector
52612.0,Maquillaje fluido Lasting Finish Rimmel London 210 Golden beige,Maquillaje,Bases de maquillaje y corrector
52613.0,Maquillaje fluido Lasting Finish Rimmel London 303 Honey,Maquillaje,Bases de maquillaje y corrector
40249.0,Maquillaje base Compacta Deliplus 01 beige,Maquillaje,Bases de maquillaje y corrector
40250.0,Maquillaje base Compacta Deliplus 02 beige rosado,Maquillaje,Bases de maquillaje y corrector
40251.0,Maquillaje base Compacta Deliplus 03 beige dorado,Maquillaje,Bases de maquillaje y corrector
40252.0,Maquillaje base Compacta Deliplus 04 beige oscuro,Maquillaje,Bases de maquillaje y corrector
40261.0,Pincel iluminador Deliplus 01,Maquillaje,Bases de maquillaje y corrector
40262.0,Pincel iluminador Deliplus 02,Maquillaje,Bases de maquillaje y corrector
40263.0,Corrector Stick Deliplus 01,Maquillaje,Bases de maquillaje y corrector
40264.0,Corrector Stick Deliplus 02,Maquillaje,Bases de maquillaje y corrector
41163.0,Corrector stick Deliplus 03,Maquillaje,Bases de maquillaje y corrector
40267.0,Corrector Cover & Fix Deliplus 01,Maquillaje,Bases de maquillaje y corrector
40268.0,Corrector Cover & Fix Deliplus 02,Maquillaje,Bases de maquillaje y corrector
40269.0,Corrector Cover & Fix Deliplus 03,Maquillaje,Bases de maquillaje y corrector
15747.0,Prebase de maquillaje matificante Primer,Maquillaje,Bases de maquillaje y corrector
40265.0,Corrector Hydra-Vital Deliplus 01,Maquillaje,Bases de maquillaje y corrector
40266.0,Corrector Hydra-Vital Deliplus 02,Maquillaje,Bases de maquillaje y corrector
40258.0,Prebase corrector Primer Deliplus 02 tono melocotón,Maquillaje,Bases de maquillaje y corrector
40259.0,Prebase corrector Primer Deliplus 03 tono lila,Maquillaje,Bases de maquillaje y corrector
52616.0,Multi corrector Rimmel 020 fair,Maquillaje,Bases de maquillaje y corrector
52617.0,Multi corrector Rimmel 50 sand,Maquillaje,Bases de maquillaje y corrector
52618.0,Multi corrector Rimmel 70 honey,Maquillaje,Bases de maquillaje y corrector
80353.0,Colorete compacto Blush Mate Deliplus 01 rosa,Maquillaje,Colorete y polvos
80395.0,Colorete compacto Blush Mate Deliplus 02 coral,Maquillaje,Colorete y polvos
80396.0,Colorete compacto Blush Mate Deliplus 03 rojo,Maquillaje,Colorete y polvos
80399.0,Colorete compacto Blush Luminoso Deliplus 01 rosa,Maquillaje,Colorete y polvos
80421.0,Colorete compacto Blush Luminoso Deliplus 02 coral,Maquillaje,Colorete y polvos
80422.0,Colorete compacto Blush Luminoso Deliplus 03 dorado,Maquillaje,Colorete y polvos
80398.0,Colorete compacto Blush Satin Deliplus 02 natural,Maquillaje,Colorete y polvos
52872.0,Colorete compacto Blush Satin Deliplus 03 rosa vivo,Maquillaje,Colorete y polvos
80433.0,Polvo compacto Sol Deliplus claro,Maquillaje,Colorete y polvos
80434.0,Polvo compacto Sol Deliplus oscuro,Maquillaje,Colorete y polvos
80427.0,Polvo compacto Matificante Deliplus,Maquillaje,Colorete y polvos
80428.0,Polvo suelto Translúcido Deliplus 01,Maquillaje,Colorete y polvos
52973.0,Polvo Compacto 24H Long Lasting Deliplus 01 beige,Maquillaje,Colorete y polvos
52974.0,Polvo Compacto 24H Long Lasting Deliplus 02 beige rosado,Maquillaje,Colorete y polvos
52975.0,Polvo Compacto 24H Long Lasting Deliplus 03 dorado,Maquillaje,Colorete y polvos
52976.0,Polvo Compacto 24H Long Lasting Deliplus 04 dorado oscuro,Maquillaje,Colorete y polvos
77749.0,Vaselina hidratante Deliplus,Maquillaje,Labios
95730.0,Vaselina perfumada para labios Deliplus frambuesa,Maquillaje,Labios
22804.0,Bálsamo reparador labios Deliplus,Maquillaje,Labios
50245.0,Contorno de labios Regen Skin Deliplus,Maquillaje,Labios
35539.0,Perfilador de labios Long Lasting Deliplus 01 rosa nude,Maquillaje,Labios
35871.0,Perfilador de labios Long Lasting Deliplus 06 fucsia,Maquillaje,Labios
35872.0,Perfilador de labios Long Lasting Deliplus 07 rojo,Maquillaje,Labios
35873.0,Perfilador de labios Long Lasting Deliplus 08 granate,Maquillaje,Labios
35540.0,Perfilador de labios Long Lasting Deliplus 09 transparente,Maquillaje,Labios
67713.0,Perfilador de labios Long Lasting Deliplus 10 canela,Maquillaje,Labios
35876.0,Perfilador de labios Long Lasting Deliplus 11 nude,Maquillaje,Labios
80295.0,Perfilador de labios Deliplus 02 marsala,Maquillaje,Labios
80322.0,Perfilador de labios Deliplus 05 fresa,Maquillaje,Labios
22350.0,Perfilador de labios Deliplus 06 Canela,Maquillaje,Labios
35407.0,Perfilador de labios Deliplus 08 rojo,Maquillaje,Labios
67888.0,Perfilador de labios Deliplus 07 cereza,Maquillaje,Labios
44983.0,Pintalabios Color Fix Deliplus 01,Maquillaje,Labios
44981.0,Pintalabios Color Fix Deliplus 02,Maquillaje,Labios
44984.0,Pintalabios Color Fix Deliplus 03,Maquillaje,Labios
44982.0,Pintalabios Color Fix Deliplus 04,Maquillaje,Labios
46387.0,Pintalabios Color Fix Deliplus 05,Maquillaje,Labios
46533.0,Pintalabios Color Fix Deliplus 06,Maquillaje,Labios
80287.0,Pintalabios Color Fix Deliplus 07 frambuesa,Maquillaje,Labios
80285.0,Pintalabios Color Fix Deliplus 10 nude,Maquillaje,Labios
80286.0,Pintalabios Color Fix Deliplus 11 marrón,Maquillaje,Labios
35434.0,Pintalabios fluido fijo Superstay Vinyl Ink Maybelline 30 unrivaled,Maquillaje,Labios
35436.0,Pintalabios fluido fijo Superstay Vinyl Ink Maybelline 50 wicked,Maquillaje,Labios
22529.0,Pintalabios Creamy Deliplus 201 nude,Maquillaje,Labios
22530.0,Pintalabios Creamy Deliplus 202 rosa cálido,Maquillaje,Labios
22531.0,Pintalabios Creamy Deliplus 203 malva,Maquillaje,Labios
41152.0,Pintalabios Creamy Deliplus 204 rosa pétalo,Maquillaje,Labios
41258.0,Pintalabios Creamy Deliplus 207 ciruela,Maquillaje,Labios
22534.0,Pintalabios Creamy Deliplus 208 violeta,Maquillaje,Labios
22535.0,Pintalabios Creamy Deliplus 209 caldera,Maquillaje,Labios
22536.0,Pintalabios Creamy Deliplus 210 rojo,Maquillaje,Labios
35140.0,Pintalabios Creamy Deliplus 211 granate,Maquillaje,Labios
41151.0,Pintalabios Creamy Deliplus 212 marrón crema,Maquillaje,Labios
40055.0,Pintalabios Creamy Deliplus 213 marsala,Maquillaje,Labios
40327.0,Bálsamo labial Color Balm Deliplus 05 rojo,Maquillaje,Labios
40328.0,Bálsamo labial Color Balm Deliplus 06 morado,Maquillaje,Labios
35336.0,Bálsamo labial Color Balm Deliplus 07 nude pink,Maquillaje,Labios
35337.0,Bálsamo labial Color Balm Deliplus 08 nude beige,Maquillaje,Labios
35338.0,Bálsamo labial Color Balm Deliplus 09 rosa medio perlado,Maquillaje,Labios
35377.0,Brillo de labios Volumizer gloss Deliplus 01 transparente,Maquillaje,Labios
35378.0,Brillo de labios Volumizer gloss Deliplus 02 nude,Maquillaje,Labios
35379.0,Brillo de labios Volumizer gloss Deliplus 03 pink nude,Maquillaje,Labios
35380.0,Brillo de labios Volumizer gloss Deliplus 04 coral,Maquillaje,Labios
35381.0,Brillo de labios Volumizer gloss Deliplus 05 rosa,Maquillaje,Labios
35382.0,Brillo de labios Volumizer gloss Deliplus 06 morado,Maquillaje,Labios
35383.0,Brillo de labios Volumizer gloss Deliplus 07 transparente con destellos,Maquillaje,Labios
23540.0,Pintalabios mate Deliplus 101 nude,Maquillaje,Labios
23541.0,Pintalabios mate Deliplus 102 caramelo,Maquillaje,Labios
23542.0,Pintalabios Mate Deliplus 103 rosa medio,Maquillaje,Labios
23543.0,Pintalabios Mate Deliplus 104 violeta,Maquillaje,Labios
23544.0,Pintalabios Mate Deliplus 105 fucsia Intenso,Maquillaje,Labios
60928.0,Pintalabios Mate Deliplus 106 morado,Maquillaje,Labios
60929.0,Pintalabios Mate Deliplus 107 caldera,Maquillaje,Labios
60930.0,Pintalabios Mate Deliplus 108 rojo,Maquillaje,Labios
60931.0,Pintalabios Mate Deliplus 109 frambuesa,Maquillaje,Labios
60932.0,Pintalabios Mate Deliplus 110 vino,Maquillaje,Labios
60933.0,Pintalabios Mate Deliplus 111 marrón,Maquillaje,Labios
60934.0,Pintalabios Mate Deliplus 112 chocolate,Maquillaje,Labios
16829.0,Pintalabios fluido mate Superstay Matte Ink Maybelline 15 Lover,Maquillaje,Labios
70066.0,Pintalabios fluido mate Superstay Matte Ink Maybelline 20 Pioneer,Maquillaje,Labios
70067.0,Pintalabios mate Superstay Matte Ink Maybelline 50 Voyager,Maquillaje,Labios
16834.0,Pintalabios fluido mate Superstay Matte Ink Maybelline 65 Seductress,Maquillaje,Labios
70073.0,Pintalabios mate Superstay Matte Ink Maybelline 70 Amazonian,Maquillaje,Labios
70074.0,Pintalabios mate Superstay Matte Ink Maybelline 80 Ruler,Maquillaje,Labios
16835.0,Pintalabios mate Superstay Matte Ink Maybelline 120 Artist,Maquillaje,Labios
22621.0,Pintalabios Fluido Mate Deliplus 01 nude beige,Maquillaje,Labios
22622.0,Pintalabios Fluido Mate Deliplus 02 nude rosado,Maquillaje,Labios
22623.0,Pintalabios Fluido Mate Deliplus 03 terracota,Maquillaje,Labios
22624.0,Pintalabios Fluido Mate Deliplus 04 granate,Maquillaje,Labios
22625.0,Pintalabios Fluido Mate Deliplus 05 rojo,Maquillaje,Labios
23084.0,Pintalabios Fluido Mate Deliplus 08 rosa palo,Maquillaje,Labios
35608.0,Pintalabios Fluido Mate Deliplus 11 rosa medio,Maquillaje,Labios
52429.0,Pintalabios Fluido Mate Deliplus 12 fucsia,Maquillaje,Labios
23199.0,Perfilador de ojos Waterproof Deliplus 01 negro,Maquillaje,Ojos
35345.0,Perfilador de ojos Waterproof Deliplus 06 marrón,Maquillaje,Ojos
52804.0,Perfilador de ojos Deliplus 01 negro,Maquillaje,Ojos
52805.0,Perfilador de ojos Deliplus 02 marrón,Maquillaje,Ojos
80267.0,Perfilador de ojos Deliplus 03 verde,Maquillaje,Ojos
67712.0,Perfilador de ojos Deliplus 04 azul oscuro,Maquillaje,Ojos
23595.0,Perfilador de ojos Deliplus 06 Beige,Maquillaje,Ojos
67584.0,Perfilador de ojos Eyeliner waterproof Deliplus negro,Maquillaje,Ojos
52504.0,Delineador de ojos Deliplus,Maquillaje,Ojos
73358.0,Perfilador de ojos Eyeliner Deliplus 02 negro,Maquillaje,Ojos
80264.0,Delineador de ojos Deliplus negro,Maquillaje,Ojos
52788.0,Kit pestañas postizas con eyeliner negro adhesivo y joyas faciales Beautik Pro,Maquillaje,Ojos
35346.0,Perfilador de ojos Waterproof Deliplus 07 verde turquesa,Maquillaje,Ojos
35347.0,Perfilador de ojos Waterproof Deliplus 09 azul metalizado,Maquillaje,Ojos
35359.0,Perfilador de ojos Waterproof Deliplus 12 verde oliva,Maquillaje,Ojos
35360.0,Perfilador de ojos Waterproof Deliplus 13 gris,Maquillaje,Ojos
35350.0,Perfilador de ojos Waterproof Deliplus 14 azul noche,Maquillaje,Ojos
52492.0,Perfilador de ojos Waterproof Deliplus 101 negro,Maquillaje,Ojos
52501.0,Perfilador de ojos Waterproof Deliplus 102 marrón,Maquillaje,Ojos
52502.0,Perfilador de ojos Waterproof Deliplus 103 verde,Maquillaje,Ojos
52503.0,Perfilador de ojos Waterproof Deliplus 104 azul,Maquillaje,Ojos
41744.0,Máscara de cejas Deliplus marrón,Maquillaje,Ojos
73349.0,Máscara de pestañas y cejas Transparente Deliplus,Maquillaje,Ojos
23523.0,Perfilador de cejas Long Lasting Deliplus 01 claro,Maquillaje,Ojos
23524.0,Perfilador de cejas Deliplus 02 medio,Maquillaje,Ojos
23525.0,Perfilador de cejas Long Lasting Deliplus 03 oscuro,Maquillaje,Ojos
67722.0,Perfilador de cejas micro Deliplus 02 oscuro,Maquillaje,Ojos
67721.0,Perfilador de cejas micro Deliplus 01 claro,Maquillaje,Ojos
67577.0,Máscara de pestañas Water Resistant Deliplus negro,Maquillaje,Ojos
13556.0,Rizador de pestañas Deliplus,Maquillaje,Ojos
73356.0,Máscara de pestañas Maxi Color Deliplus 02 marrón,Maquillaje,Ojos
73350.0,Máscara de pestañas Volume & Curve XL Deliplus negro,Maquillaje,Ojos
73352.0,Máscara de pestañas Maxi Volume Deliplus negro,Maquillaje,Ojos
73351.0,Máscara de pestañas 4D Volume Deliplus negro,Maquillaje,Ojos
73348.0,Máscara de pestañas Long Xtrem Deliplus negro,Maquillaje,Ojos
60590.0,Sérum de pestañas SOS cuida y refuerza Deliplus,Maquillaje,Ojos
52958.0,Máscara de pestañas Maxi Curve Deliplus negro,Maquillaje,Ojos
60591.0,Máscara de pestañas Twist Deliplus negro,Maquillaje,Ojos
60589.0,Máscara de pestañas Panoramic Deliplus negro,Maquillaje,Ojos
73365.0,Sombra de ojos Mate Deliplus 01,Maquillaje,Ojos
73360.0,Sombra de ojos Mate Deliplus 06,Maquillaje,Ojos
73371.0,Sombra de ojos Satin Deliplus 07,Maquillaje,Ojos
73369.0,Sombra de ojos Satin Deliplus 08,Maquillaje,Ojos
73374.0,Sombra de ojos Satin Deliplus 09,Maquillaje,Ojos
70793.0,Sombra de ojos Metal Deliplus 19,Maquillaje,Ojos
40275.0,Sombra de ojos Long Lasting Deliplus 02,Maquillaje,Ojos
40277.0,Sombra de ojos Long Lasting Deliplus 04,Maquillaje,Ojos
40279.0,Sombra de ojos Long Lasting Deliplus 05,Maquillaje,Ojos
35153.0,Sombra de ojos Long Lasting Deliplus 08,Maquillaje,Ojos
40369.0,Sombra de ojos Long Lasting Deliplus 12,Maquillaje,Ojos
46368.0,Esponja maquillaje triángulos Deliplus,Maquillaje,Pinceles y brochas
77467.0,Sacapuntas doble Deliplus lápiz fino y grueso,Maquillaje,Pinceles y brochas
35848.0,Esponja maquillaje Deliplus,Maquillaje,Pinceles y brochas
52438.0,Kit de pinceles rostro Deliplus,Maquillaje,Pinceles y brochas
52440.0,Kit de pinceles ojos Deliplus,Maquillaje,Pinceles y brochas
52439.0,Kit de pinceles maquillaje Deliplus,Maquillaje,Pinceles y brochas
62048.0,Preparado de paella y sopa Hacendado ultracongelado,Marisco y pescado,Marisco
81003.0,Arreglo para paella de marisco,Marisco y pescado,Marisco
24147.0,Gambón congelado,Marisco y pescado,Marisco
24260.0,Gambón grande congelado,Marisco y pescado,Marisco
62704.0,Alistado mediano Hacendado ultracongelado,Marisco y pescado,Marisco
83490.0,Langostino cocido,Marisco y pescado,Marisco
24712.0,Langostino crudo ultracongelado,Marisco y pescado,Marisco
87271.0,Langostino cocido,Marisco y pescado,Marisco
24701.0,Gamba arrocera Hacendado congelada,Marisco y pescado,Marisco
24700.0,Gamba blanca pequeña Hacendado congelada,Marisco y pescado,Marisco
87278.0,Gamba cocida,Marisco y pescado,Marisco
24278.0,Gamba blanca cocida Hacendado ultracongelada,Marisco y pescado,Marisco
24710.0,Carabinero Hacendado congelado,Marisco y pescado,Marisco
24181.0,Gamba pelada cruda tamaño mediano Hacendado ultracongelada,Marisco y pescado,Marisco
24230.0,Gamba pelada cruda tamaño grande Hacendado ultracongelada,Marisco y pescado,Marisco
24267.0,Camarón boreal cocido y pelado Royal Greenland ultracongelado,Marisco y pescado,Marisco
24477.0,Langostino cocido y pelado Hacendado ultracongelado,Marisco y pescado,Marisco
24486.0,Langostino crudo y pelado Hacendado ultracongelado,Marisco y pescado,Marisco
24032.0,Cigala mediana Hacendado ultracongelada,Marisco y pescado,Marisco
62386.0,Bogavante americano mediano crudo Hacendado congelado,Marisco y pescado,Marisco
62320.0,Buey de mar cocido Hacendado congelado,Marisco y pescado,Marisco
24487.0,Bocas de cangrejo pequeñas congeladas,Marisco y pescado,Marisco
24387.0,Bocas de cangrejo pequeñas Hacendado congeladas,Marisco y pescado,Marisco
24120.0,Nécora cocida Hacendado congelada,Marisco y pescado,Marisco
24102.0,Colas de gambón crudo Hacendado congelado,Marisco y pescado,Marisco
24707.0,Alistado pequeño Hacendado congelado,Marisco y pescado,Marisco
24708.0,Alistado pequeño congelado,Marisco y pescado,Marisco
87783.0,Salpicón de marisco Hacendado,Marisco y pescado,Marisco
62396.0,Carne de mejillón de Chile cocido Hacendado ultracongelado,Marisco y pescado,Marisco
62401.0,Mejillón de Chile entero cocido Hacendado ultracongelado,Marisco y pescado,Marisco
81418.0,Almeja japonesa,Marisco y pescado,Marisco
60874.0,Almeja Hacendado congelada,Marisco y pescado,Marisco
81416.0,Berberechos,Marisco y pescado,Marisco
81422.0,Navajas,Marisco y pescado,Marisco
81504.0,Cañaílla,Marisco y pescado,Marisco
81407.0,Mejillón Clóchina,Marisco y pescado,Marisco
81443.0,Chirla,Marisco y pescado,Marisco
62502.0,Palitos de surimi Hacendado,Marisco y pescado,Marisco
62403.0,Palitos de surimi Hacendado ultracongelados,Marisco y pescado,Marisco
62501.0,Muslitos de surimi Hacendado ultracongelados,Marisco y pescado,Marisco
62485.0,Anguriñas de surimi al ajillo Pescanova,Marisco y pescado,Marisco
62503.0,Delicias del mar de surimi Hacendado,Marisco y pescado,Marisco
62191.0,Filetes de panga Hacendado ultracongelados,Marisco y pescado,Pescado congelado
62228.0,Filetes de merluza del cabo sin piel Hacendado ultracongelados,Marisco y pescado,Pescado congelado
24345.0,Rodaja de emperador Hacendado ultracongelado,Marisco y pescado,Pescado congelado
24016.0,Filetes de bacalao Maredeus ultracongelado,Marisco y pescado,Pescado congelado
62131.0,Medallones de merluza Hacendado ultracongelados,Marisco y pescado,Pescado congelado
24350.0,Filete de salmón rosado salvaje con piel Hacendado ultracongelado,Marisco y pescado,Pescado congelado
62121.0,Rodajas de merluza del cabo Hacendado ultracongeladas,Marisco y pescado,Pescado congelado
62113.0,Lomos y centros de merluza del cabo Hacendado ultracongelados,Marisco y pescado,Pescado congelado
62499.0,Anguriñas de surimi Hacendado ultracongeladas,Marisco y pescado,Pescado congelado
24025.0,Porciones de bacalao sin piel MareDeus ultracongelado,Marisco y pescado,Pescado congelado
24383.0,Rodaja de tintorera sin piel Hacendado ultracongelada,Marisco y pescado,Pescado congelado
62103.0,Porciones de merluza del cabo sin piel Hacendado ultracongeladas,Marisco y pescado,Pescado congelado
62176.0,Pescadilla de merluza sin cabeza Hacendado ultracongelada,Marisco y pescado,Pescado congelado
24340.0,Cola de rape del cabo Hacendado ultracongelada,Marisco y pescado,Pescado congelado
62179.0,Filetes de merluza del cabo grandes sin piel Hacendado ultracongelados,Marisco y pescado,Pescado congelado
24344.0,Filete de fletán negro Hacendado congelado,Marisco y pescado,Pescado congelado
24324.0,Merluza del cabo sin cabeza Hacendado ultracongelada,Marisco y pescado,Pescado congelado
62029.0,Lenguado negro entero Hacendado ultracongelado,Marisco y pescado,Pescado congelado
24511.0,Lomos de salmón sin piel y sin espinas Hacendado congelado,Marisco y pescado,Pescado congelado
24023.0,Migas de bacalao sin espinas y sin piel MareDeus ultra congeladas,Marisco y pescado,Pescado congelado
62000.0,Gallos sin cabeza Hacendado ultracongelado,Marisco y pescado,Pescado congelado
24357.0,Rodajas de atún de aleta amarilla Hacendado congelado,Marisco y pescado,Pescado congelado
62050.0,Lomo de bacalao MareDeus ultracongelado,Marisco y pescado,Pescado congelado
63238.0,Aritos de surimi a la romana Pescanova ultracongelados,Marisco y pescado,Pescado congelado
63140.0,Merluza empanada pan fino Hacendado ultracongelada,Marisco y pescado,Pescado congelado
63170.0,Varitas de merluza empanadas Hacendado ultracongeladas,Marisco y pescado,Pescado congelado
63407.0,Empanadillas de atún Hacendado ultracongeladas,Marisco y pescado,Pescado congelado
63151.0,Palitos de merluza a la romana Hacendado ultracongelados,Marisco y pescado,Pescado congelado
63159.0,Figuritas de merluza empanadas Hacendado ultracongeladas,Marisco y pescado,Pescado congelado
63145.0,Chipirones enharinados Hacendado ultracongelado,Marisco y pescado,Pescado congelado
63144.0,Langostino caballitos rebozados Hacendado ultracongelados,Marisco y pescado,Pescado congelado
63114.0,Filetes de boquerón en tempura Hacendado ultracongelado,Marisco y pescado,Pescado congelado
63425.0,Buñuelos de bacalao Hacendado ultracongelados,Marisco y pescado,Pescado congelado
63161.0,Rabas empanadas Hacendado ultracongeladas,Marisco y pescado,Pescado congelado
63163.0,Anillas de pota a la romana Hacendado ultracongeladas,Marisco y pescado,Pescado congelado
60954.0,Croquetas de merluza Hacendado ultracongelados,Marisco y pescado,Pescado congelado
24203.0,Tubo de pota argentina limpia congelado,Marisco y pescado,Pescado congelado
24200.0,Sepia limpia congelada,Marisco y pescado,Pescado congelado
24274.0,Sepia limpia troceada Hacendado congelada,Marisco y pescado,Pescado congelado
24242.0,Calamar limpio troceado Hacendado congelado,Marisco y pescado,Pescado congelado
24234.0,Rodaja de potón del Pacífico cocido Hacendado congelado,Marisco y pescado,Pescado congelado
24206.0,Sepia limpia pequeña Hacendado congelada,Marisco y pescado,Pescado congelado
24341.0,Tiras de potón Hacendado congeladas,Marisco y pescado,Pescado congelado
24256.0,Tinta de sepia Nortindal congelada,Marisco y pescado,Pescado congelado
24249.0,Anillas de pota Hacendado congeladas,Marisco y pescado,Pescado congelado
24208.0,Pulpo crudo Hacendado congelado,Marisco y pescado,Pescado congelado
24291.0,Chipirón puntilla Hacendado congelado,Marisco y pescado,Pescado congelado
63432.0,Calamar patagónico pequeño Hacendado ultracongelado,Marisco y pescado,Pescado congelado
24417.0,Calamar grande Hacendado congelado,Marisco y pescado,Pescado congelado
81649.1,Salmón a rodajas,Marisco y pescado,Pescado fresco
81649.4,Salmón media pieza a rodajas,Marisco y pescado,Pescado fresco
81649.2,Salmón abierto en libro sin cabeza y sin espina,Marisco y pescado,Pescado fresco
81649.5,Salmón media pieza abierto en libro sin cabeza y sin espina,Marisco y pescado,Pescado fresco
81649.3,Salmón sin aletas y sin escamas,Marisco y pescado,Pescado fresco
81649.6,Salmón media pieza sin aletas y sin escamas,Marisco y pescado,Pescado fresco
81481.0,Filete de salmón,Marisco y pescado,Pescado fresco
81479.0,Rodajas de salmón,Marisco y pescado,Pescado fresco
80908.0,Escalopines de salmón,Marisco y pescado,Pescado fresco
81234.1,Dorada limpia con cabeza,Marisco y pescado,Pescado fresco
81234.2,Dorada abierta a la espalda con espinas y con cabeza,Marisco y pescado,Pescado fresco
81234.5,Dorada a filetes sin cabeza y sin espina,Marisco y pescado,Pescado fresco
81234.4,Dorada abierta en libro sin cabeza y sin espina,Marisco y pescado,Pescado fresco
81234.3,Dorada sin limpiar,Marisco y pescado,Pescado fresco
81485.0,Filetes de dorada,Marisco y pescado,Pescado fresco
81241.1,Lubina limpia con cabeza,Marisco y pescado,Pescado fresco
81241.2,Lubina abierta a la espalda con espinas y con cabeza,Marisco y pescado,Pescado fresco
81241.5,Lubina a filetes sin cabeza y sin espina,Marisco y pescado,Pescado fresco
81241.4,Lubina abierta en libro sin cabeza y sin espina,Marisco y pescado,Pescado fresco
81241.3,Lubina sin limpiar,Marisco y pescado,Pescado fresco
81487.0,Filetes de lubina,Marisco y pescado,Pescado fresco
81790.1,Merluza a rodajas,Marisco y pescado,Pescado fresco
81790.4,Merluza media pieza a rodajas,Marisco y pescado,Pescado fresco
81790.2,Merluza abierta en libro sin cabeza y sin espina,Marisco y pescado,Pescado fresco
81790.5,Merluza media pieza abierta en libro sin cabeza y sin espina,Marisco y pescado,Pescado fresco
81790.3,Merluza sin aletas y sin escamas,Marisco y pescado,Pescado fresco
81790.6,Merluza media pieza sin aletas y sin escamas,Marisco y pescado,Pescado fresco
87240.0,Porciones de merluza del cabo,Marisco y pescado,Pescado fresco
81204.1,Bacalao a rodajas,Marisco y pescado,Pescado fresco
81204.3,Bacalao media pieza a rodajas,Marisco y pescado,Pescado fresco
81204.2,Bacalao abierto en libro sin cabeza y sin espina,Marisco y pescado,Pescado fresco
81204.4,Bacalao media pieza abierto en libro sin cabeza y sin espina,Marisco y pescado,Pescado fresco
81928.0,Bacalao al punto de sal con agua añadida,Marisco y pescado,Pescado fresco
80644.0,Hoja de bacalao,Marisco y pescado,Pescado fresco
80151.0,Migas de bacalao saladas,Marisco y pescado,Pescado fresco
80253.0,Trozos de bacalao salado,Marisco y pescado,Pescado fresco
81055.1,Corvina limpia con cabeza,Marisco y pescado,Pescado fresco
