categoria,subcategoria,descripcion,unidades,code,compare,price_eu,price_disc_eu,marca,format,quantity
"Azúcar, caramelos y chocolate",Chicles y caramelos,Caramelos sabor eucalipto y mentol Hacendado extra forte,Paquete 150 g,52570.0," 8,334 €/kg",1.25,,Hacendado,Paquete,1 x 150 g
"Azúcar, caramelos y chocolate",Chicles y caramelos,Caramelos blandos rellenos Fruits Hacendado,Paquete 300 g,52794.0," 7,667 €/kg",2.3,,Hacendado,Paquete,1 x 300 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate negro 85% cacao Hacendado,Tableta 100 g,60722.0," 12,50 €/kg",1.25,,Hacendado,Tableta,1 x 100 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate negro fundir Hacendado,Tableta 200 g,12531.0," 7,25 €/kg",1.45,,Hacendado,Tableta,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Porciones de Chocolate negro 72% cacao extrafino Hacendado,Paquete 200 g,12495.0," 11,75 €/kg",2.35,,Hacendado,Paquete,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate 70% negro Valor 0% azúcares añadidos,Tableta 100 g,7913.0," 20,00 €/kg",2.0,,,Tableta,1 x 100 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate negro 72% de cacao Hacendado con pepitas de cacao caramelizadas,Tableta 100 g,22704.0," 14,50 €/kg",1.45,,Hacendado,Tableta,1 x 100 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate negro 72% de cacao Hacendado,Tableta 100 g,23773.0," 10,50 €/kg",1.05,,Hacendado,Tableta,1 x 100 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate negro 55% cacao Hacendado con almendras,Tableta 200 g,40358.0," 8,00 €/kg",1.6,,Hacendado,Tableta,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate puro Valor,Tableta 300 g,12126.0," 12,667 €/kg",3.8,,,Tableta,1 x 300 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate puro Valor con almendras enteras,Tableta 250 g,12130.0," 13,80 €/kg",3.9,3.45,,Tableta,1 x 250 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate negro relleno de mousse Hacendado,Tableta 140 g,12553.0," 13,215 €/kg",1.85,,Hacendado,Tableta,1 x 140 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate puro Valor con almendras enteras,Tableta 150 g,12139.0," 21,667 €/kg",3.25,,,Tableta,1 x 150 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolatinas de chocolate negro Royal Mints 49% rellenas de crema sabor a menta,Caja 200 g,12431.0," 8,50 €/kg",1.7,,,Caja,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Gotas de chocolate negro para fundir Hacendado,Paquete 250 g,12544.0," 8,00 €/kg",2.0,,Hacendado,Paquete,1 x 250 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate negro 72% de cacao Hacendado con almendras enteras,Tableta 200 g,29062.0," 10,75 €/kg",2.15,,Hacendado,Tableta,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Porciones de Chocolate negro 85% cacao extrafino Hacendado,Paquete 200 g,12493.0," 13,25 €/kg",2.65,,Hacendado,Paquete,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate negro 72% cacao Hacendado con trozos de naranja,Tableta 100 g,22703.0," 14,00 €/kg",1.4,,Hacendado,Tableta,1 x 100 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate negro 85% cacao extrafino y edulcorante Hacendado 0% azúcares añadidos,Tableta 100 g,12524.0," 15,00 €/kg",1.5,,Hacendado,Tableta,1 x 100 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate negro 70% cacao fundir Hacendado 0% azúcares añadidos,Tableta 200 g,12530.0," 11,25 €/kg",2.25,,Hacendado,Tableta,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,99% cacao negro Hacendado,Tableta 100 g,12586.0," 18,00 €/kg",1.8,,Hacendado,Tableta,1 x 100 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate negro 55% cacao Hacendado,Tableta 150 g,70652.0," 7,00 €/kg",1.05,,Hacendado,Tableta,1 x 150 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate negro Fussion Hacendado relleno sabor stracciatella,Tableta 95 g,80518.0," 11,053 €/kg",1.05,,Hacendado,Tableta,1 x 95 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate con leche classic Hacendado,Tableta 150 g,80517.0," 7,00 €/kg",1.05,,Hacendado,Tableta,1 x 150 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate con leche extrafino Nestlé,Tableta 125 g,12562.0," 11,20 €/kg",1.4,,,Tableta,1 x 125 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate con leche Oreo Milka,Tableta 100 g,12099.0," 13,00 €/kg",1.55,1.3,,Tableta,1 x 100 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate con leche Milka,Tableta 150 g,12151.0," 8,667 €/kg",1.55,1.3,,Tableta,1 x 150 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate extrafino con leche Hacendado almendras enteras,Tableta 200 g,12037.0," 7,25 €/kg",1.45,,Hacendado,Tableta,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate con leche Valor almendras enteras,Tableta 250 g,12107.0," 13,80 €/kg",3.9,3.45,,Tableta,1 x 250 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate con leche Hacendado avellanas troceadas,Tableta 150 g,15633.0," 7,667 €/kg",1.15,,Hacendado,Tableta,1 x 150 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate extrafino con leche Hacendado 0% azúcares añadidos,Tableta 125 g,12527.0," 10,00 €/kg",1.25,,Hacendado,Tableta,1 x 125 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate con leche caramelo Milka,Tableta 100 g,12098.0," 13,00 €/kg",1.55,1.3,,Tableta,1 x 100 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate con leche Valor almendras enteras,Tableta 150 g,12140.0," 21,667 €/kg",3.25,,,Tableta,1 x 150 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate con leche Milka galleta,Tableta 300 g,12016.0," 11,667 €/kg",3.5,,,Tableta,1 x 300 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate con leche Hacendado almendras troceadas,Tableta 150 g,23837.0," 7,667 €/kg",1.15,,Hacendado,Tableta,1 x 150 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate con leche Fussion Hacendado relleno crema de fresa,Tableta 110 g,86798.0," 9,546 €/kg",1.05,,Hacendado,Tableta,1 x 110 g
"Azúcar, caramelos y chocolate",Chocolate,Fideos de chocolate Hacendado,Paquete 100 g,32227.0," 14,50 €/kg",1.45,,Hacendado,Paquete,1 x 100 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate con leche fundir Hacendado,Tableta 200 g,12533.0," 8,00 €/kg",1.6,,Hacendado,Tableta,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,"Chocolate con leche Fussion Hacendado relleno cremoso, avellanas y barquillo crujiente",Tableta 100 g,15527.0," 10,50 €/kg",1.05,,Hacendado,Tableta,1 x 100 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate con leche Fussion Hacendado relleno de galleta caramelizada,Tableta 110 g,70756.0," 9,546 €/kg",1.05,,Hacendado,Tableta,1 x 110 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate blanco Hacendado,Tableta 100 g,12476.0," 7,50 €/kg",0.75,,Hacendado,Tableta,1 x 100 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate blanco fundir Hacendado,Tableta 200 g,12543.0," 8,00 €/kg",1.6,,Hacendado,Tableta,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate blanco Fussion Hacendado galletas al cacao,Tableta 100 g,12490.0," 10,00 €/kg",1.0,,Hacendado,Tableta,1 x 100 g
"Azúcar, caramelos y chocolate",Chocolate,Chocolate blanco Fussion Hacendado relleno con cremoso de coco y almendras troceadas,Tableta 100 g,22408.0," 10,50 €/kg",1.05,,Hacendado,Tableta,1 x 100 g
"Azúcar, caramelos y chocolate",Chocolate,Barritas de barquillo Huesitos bañadas de chocolate con leche,Paquete 10 ud 200 g,12526.0," 12,25 €/kg",2.45,,,Paquete 10 ud ,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Barritas de chocolate con leche Hacendado rellenas de leche,Paquete 16 ud 200 g,12171.0," 9,75 €/kg",1.95,,Hacendado,Paquete 16 ud ,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Barritas de barquillo Kit-Kat bañadas de chocolate con leche,"Paquete 5 ud 207,5 g",12510.0," 14,458 €/kg",3.0,,,Paquete 5 ud ,"1 x 207,5 g"
"Azúcar, caramelos y chocolate",Chocolate,Barritas de barquillo Tokke original,Paquete 3 ud 141 g,12509.0," 9,22 €/kg",1.3,,,Paquete 3 ud ,1 x 141 g
"Azúcar, caramelos y chocolate",Chocolate,Disquitos Pintarolas de chocolate con leche coloreados,Paquete 200 g,12094.0," 7,50 €/kg",1.5,,,Paquete,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Cacahuetes Hacendado chocolate negro,Paquete 250 g,12348.0," 8,00 €/kg",2.0,,Hacendado,Paquete,1 x 250 g
"Azúcar, caramelos y chocolate",Chocolate,Cacahuetes Hacendado chocolate con leche,Paquete 250 g,12347.0," 8,00 €/kg",2.0,,Hacendado,Paquete,1 x 250 g
"Azúcar, caramelos y chocolate",Chocolate,Barritas de galleta y caramelo Hacendado bañadas de chocolate con leche,Paquete 5 ud 200 g,12540.0," 7,50 €/kg",1.5,,Hacendado,Paquete 5 ud ,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Cacahuetes Chocoiris Hacendado bañados de chocolate con leche coloreados,Paquete 180 g,12020.0," 9,723 €/kg",1.75,,Hacendado,Paquete,1 x 180 g
"Azúcar, caramelos y chocolate",Chocolate,Monedas de chocolate con leche,Malla 70 g,12457.0," 15,715 €/kg",1.1,,,Malla,1 x 70 g
"Azúcar, caramelos y chocolate",Chocolate,Huevos de chocolate Hacendado dibujo,3 ud x 20 g,12364.0," 27,50 €/kg",1.65,,Hacendado,ud,3 x 20 g
"Azúcar, caramelos y chocolate",Chocolate,Huevos de chocolate Hacendado dibujo,3 ud x 20 g,12362.0," 27,50 €/kg",1.65,,Hacendado,ud,3 x 20 g
"Azúcar, caramelos y chocolate",Chocolate,Huevo de chocolate Hacendado,50 g,12421.0," 28,00 €/kg",1.4,,Hacendado,,1 x 50 g
"Azúcar, caramelos y chocolate",Chocolate,Huevo crema al cacao,25 g,12420.0," 5,00 €/100 g",1.25,,,,1 x 25 g
"Azúcar, caramelos y chocolate",Chocolate,"Bolas de cereal bañadas Hacendado de chocolate negro, con leche y blanco",Paquete 200 g,34046.0," 10,75 €/kg",2.15,,Hacendado,Paquete,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Barritas de barquillo Hacendado con relleno de avellana cubiertas de chocolate con leche,Paquete 6 ud 135 g,13571.0," 11,112 €/kg",1.5,,Hacendado,Paquete 6 ud ,1 x 135 g
"Azúcar, caramelos y chocolate",Chocolate,Barritas de barquillo Hacendado con relleno cremoso cubiertas de chocolate blanco,Paquete 6 ud 135 g,35787.0," 14,075 €/kg",1.9,,Hacendado,Paquete 6 ud ,1 x 135 g
"Azúcar, caramelos y chocolate",Chocolate,"Barritas Peanuts bañadas de chocolate con leche y rellenas con caramelo, cacahuetes tostados y crema azucarada Hacendado",Paquete 6 ud 216 g,52442.0," 8,102 €/kg",1.75,,Hacendado,Paquete 6 ud ,1 x 216 g
"Azúcar, caramelos y chocolate",Chocolate,Piruleta de chocolate con leche Pascua Hacendado,35 g,52827.0," 4,286 €/100 g",1.5,,Hacendado,,1 x 35 g
"Azúcar, caramelos y chocolate",Chocolate,Surtido de chocolate con leche Pascua Hacendado,Paquete 200 g,52824.0," 14,50 €/kg",2.9,,Hacendado,Paquete,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Huevos de chocolate con disquitos de colores Pascua Hacendado,Paquete 150 g,12413.0," 19,334 €/kg",2.9,,Hacendado,Paquete,1 x 150 g
"Azúcar, caramelos y chocolate",Chocolate,Huevo de chocolate con leche Pokemon Pascua Hacendado con sorpresa,120 g,12417.0," 32,50 €/kg",3.9,,Hacendado,,1 x 120 g
"Azúcar, caramelos y chocolate",Chocolate,Huevo de chocolate con leche Paw Patrol Pascua Hacendado con sorpresa,120 g,12418.0," 32,50 €/kg",3.9,,Hacendado,,1 x 120 g
"Azúcar, caramelos y chocolate",Chocolate,Huevos de chocolate con leche Minis relleno cremoso y cereales Pascua Hacendado,Paquete 150 g,60531.0," 12,667 €/kg",1.9,,Hacendado,Paquete,1 x 150 g
"Azúcar, caramelos y chocolate",Chocolate,Huevo de chocolate con leche chispeante Pascua Kokoa,40 g,60535.0," 4,75 €/100 g",1.9,,,,1 x 40 g
"Azúcar, caramelos y chocolate",Chocolate,Figura chocolate blanco conejo Pascua Hacendado,60 g,52826.0," 19,167 €/kg",1.15,,Hacendado,,1 x 60 g
"Azúcar, caramelos y chocolate",Chocolate,Figura de chocolate con leche conejo Pascua Hacendado,60 g,52825.0," 19,167 €/kg",1.15,,Hacendado,,1 x 60 g
"Azúcar, caramelos y chocolate",Chocolate,"Surtido bombones Senzza de chocolate con avellana, fondant, praliné y almendra",Paquete 470 g,12238.0," 9,149 €/kg",4.3,,,Paquete,1 x 470 g
"Azúcar, caramelos y chocolate",Chocolate,Bombones cereza al licor Hacendado con chocolate negro,Paquete 150 g,35909.0," 12,667 €/kg",1.9,,Hacendado,Paquete,1 x 150 g
"Azúcar, caramelos y chocolate",Chocolate,Surtido bombones Caja Roja Nestlé,Caja 22 ud 200 g,12288.0," 31,50 €/kg",6.3,,,Caja 22 ud ,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Bombones de chocolate con leche Lindor Lindt,Caja 200 g,86496.0," 35,00 €/kg",7.0,,,Caja,1 x 200 g
"Azúcar, caramelos y chocolate",Chocolate,Surtido bombones Senzza de chocolate negro 70%,Paquete 16 ud 180 g,14221.0," 12,50 €/kg",2.25,,,Paquete 16 ud ,1 x 180 g
"Azúcar, caramelos y chocolate",Chocolate,Bombones delicias de avellana Delizze Hacendado,Caja 16 ud 216 g,12471.0," 17,13 €/kg",3.7,,Hacendado,Caja 16 ud ,1 x 216 g
"Azúcar, caramelos y chocolate",Chocolate,Surtido bombones La Boutique del Praliné,Caja 20 ud 205 g,86027.0," 18,293 €/kg",3.75,,,Caja 20 ud ,1 x 205 g
"Azúcar, caramelos y chocolate",Chocolate,Crema al cacao con avellanas Hacendado,Bote 500 g,67416.0," 3,90 €/kg",1.95,,Hacendado,Bote,1 x 500 g
"Azúcar, caramelos y chocolate",Chocolate,Crema de avellanas y cacao Hacendado,Bote 400 g,22511.0," 6,00 €/kg",2.4,,Hacendado,Bote,1 x 400 g
"Azúcar, caramelos y chocolate",Chocolate,Crema al cacao con avellanas Nutella,Tarro 350 g,67409.0," 10,543 €/kg",3.69,,,Tarro,1 x 350 g
"Azúcar, caramelos y chocolate",Chocolate,Crema al cacao con avellanas Nocilla original,Tarro 360 g,67163.0," 9,695 €/kg",3.49,,,Tarro,1 x 360 g
"Azúcar, caramelos y chocolate",Chocolate,Dulce de leche Chimbote,Tarro 430 g,10286.0," 6,303 €/kg",2.71,,,Tarro,1 x 430 g
"Azúcar, caramelos y chocolate",Chocolate,Crema al cacao con avellanas Hacendado de 2 sabores,Bote 500 g,67417.0," 3,90 €/kg",1.95,,Hacendado,Bote,1 x 500 g
"Azúcar, caramelos y chocolate",Chocolate,Crema al cacao y leche con avellanas Nocilla,Tarro 360 g,67164.0," 9,695 €/kg",3.49,,,Tarro,1 x 360 g
"Azúcar, caramelos y chocolate",Chocolate,Crema de cacahuete 100% Crunchy Hacendado,Tarro 500 g,22836.0," 5,90 €/kg",3.05,2.95,Hacendado,Tarro,1 x 500 g
"Azúcar, caramelos y chocolate",Chocolate,Crema de cacahuete 100% Hacendado,Tarro 500 g,16883.0," 5,90 €/kg",3.05,2.95,Hacendado,Tarro,1 x 500 g
"Azúcar, caramelos y chocolate",Chocolate,Crema de leche y avellanas Hacendado,Tarro 400 g,23044.0," 7,25 €/kg",2.9,,Hacendado,Tarro,1 x 400 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Xuxes Top Ten Hacendado,Paquete 20 ud 135 g,65008.0," 9,26 €/kg",1.25,,Hacendado,Paquete 20 ud ,1 x 135 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Moras Hacendado,Paquete 200 g,65077.0," 5,75 €/kg",1.15,,Hacendado,Paquete,1 x 200 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Fruit Mix Hacendado,Paquete 250 g,67814.0," 4,40 €/kg",1.15,1.1,Hacendado,Paquete,1 x 250 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Nubi Mallow Hacendado,Paquete 150 g,65088.0," 6,334 €/kg",0.95,,Hacendado,Paquete,1 x 150 g
"Azúcar, caramelos y chocolate",Golosinas,Caramelo Pikotas masticable Dulciora,Paquete 100 g,65017.0," 14,50 €/kg",1.45,,,Paquete,1 x 100 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas tubos de fresa Hacendado rellenos,Caja 320 g,65064.0," 5,469 €/kg",1.75,,Hacendado,Caja,1 x 320 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Boca Fruit Hacendado,Paquete 200 g,65070.0," 6,00 €/kg",1.25,1.2,Hacendado,Paquete,1 x 200 g
"Azúcar, caramelos y chocolate",Golosinas,Grageas de regaliz Hacendado,Paquete 150 g,65158.0," 9,667 €/kg",1.45,,Hacendado,Paquete,1 x 150 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Pulpis Mix con pica Hacendado,Paquete 300 g,52437.0," 5,334 €/kg",1.65,1.6,Hacendado,Paquete,1 x 300 g
"Azúcar, caramelos y chocolate",Golosinas,Surtido de caramelos Diver Xuxes Hacendado,Paquete 300 g,65059.0," 7,167 €/kg",2.15,,Hacendado,Paquete,1 x 300 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Rega Relli Hacendado rellena con zumo de fruta,Paquete 150 g,65055.0," 6,667 €/kg",1.0,,Hacendado,Paquete,1 x 150 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Dentaduras Hacendado,Paquete 100 g,23528.0," 11,50 €/kg",1.15,,Hacendado,Paquete,1 x 100 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Mix Hacendado,Paquete 300 g,86288.0," 5,334 €/kg",1.65,1.6,Hacendado,Paquete,1 x 300 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Rega Black Mix Hacendado,Paquete 300 g,86847.0," 5,334 €/kg",1.65,1.6,Hacendado,Paquete,1 x 300 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Fresi Pink Mix Hacendado,Paquete 300 g,67736.0," 5,334 €/kg",1.65,1.6,Hacendado,Paquete,1 x 300 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas ladrillos con pica Hacendado sabor fresa y nata ácida,Paquete 200 g,52445.0," 5,50 €/kg",1.1,,Hacendado,Paquete,1 x 200 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Cintas de fresa con pica Hacendado,Caja 300 g,67967.0," 5,834 €/kg",1.9,1.75,Hacendado,Caja,1 x 300 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Mix azúcar Hacendado,Paquete 300 g,60384.0," 5,334 €/kg",1.65,1.6,Hacendado,Paquete,1 x 300 g
"Azúcar, caramelos y chocolate",Golosinas,"Golosinas Rega Red Mix Hacendado sabor fresa, nata y tutti frutti",Paquete 300 g,67968.0," 5,334 €/kg",1.65,1.6,Hacendado,Paquete,1 x 300 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Mix con pica Hacendado,Paquete 300 g,35856.0," 5,334 €/kg",1.65,1.6,Hacendado,Paquete,1 x 300 g
"Azúcar, caramelos y chocolate",Golosinas,Surtido de caramelos Ácidos pintalenguas Hacendado sabor frambuesa y cola,Paquete 200 g,60630.0," 9,25 €/kg",1.85,,Hacendado,Paquete,1 x 200 g
"Azúcar, caramelos y chocolate",Golosinas,Brocheta golosinas Pascua Hacendado,Paquete 60 g,60540.0," 30,834 €/kg",1.85,,Hacendado,Paquete,1 x 60 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Mix Pascua Hacendado,Paquete 200 g,60538.0," 8,00 €/kg",1.6,,Hacendado,Paquete,1 x 200 g
"Azúcar, caramelos y chocolate",Golosinas,Caramelos rellenos Pascua Soft Eggies Trolli,Paquete 4 ud 75 g,60539.0," 24,667 €/kg",1.85,,,Paquete 4 ud ,1 x 75 g
"Azúcar, caramelos y chocolate",Golosinas,Golosinas Rega Fruit Mix Hacendado,Paquete 300 g,60567.0," 5,334 €/kg",1.6,,Hacendado,Paquete,1 x 300 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Mermelada de fresa Hacendado,Tarro 400 g,86755.0," 3,875 €/kg",1.55,,Hacendado,Tarro,1 x 400 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Mermelada de fresa monodosis Hacendado,10 ud x 25 g,13441.0," 6,00 €/kg",1.5,,Hacendado,ud,10 x 25 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Mermelada de tomate Hacendado,Tarro 440 g,15077.0," 3,864 €/kg",1.7,,Hacendado,Tarro,1 x 440 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Mermelada de arándanos Hacendado,Tarro 330 g,35932.0," 5,91 €/kg",1.95,,Hacendado,Tarro,1 x 330 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Mermelada de melocotón Hacendado,Tarro 440 g,86684.0," 3,523 €/kg",1.55,,Hacendado,Tarro,1 x 440 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Mermelada de melocotón monodosis Hacendado,10 ud x 25 g,13444.0," 6,00 €/kg",1.5,,Hacendado,ud,10 x 25 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Mermelada de fresa Hero,Tarro 350 g,15047.0," 7,429 €/kg",3.0,2.6,,Tarro,1 x 350 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Mermelada de melocotón Hero,Tarro 350 g,15048.0," 7,429 €/kg",3.0,2.6,,Tarro,1 x 350 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Mermelada de naranja amarga Hacendado,Tarro 440 g,15076.0," 3,069 €/kg",1.35,,Hacendado,Tarro,1 x 440 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Mermelada de albaricoque Hacendado,Tarro 440 g,15068.0," 3,864 €/kg",1.7,,Hacendado,Tarro,1 x 440 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Mermelada de higo Hacendado,Tarro 340 g,67753.0," 5,736 €/kg",1.95,,Hacendado,Tarro,1 x 340 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Untable de pimiento de piquillo confitado Hacendado,Tarro 230 g,52837.0," 10,435 €/kg",2.4,,Hacendado,Tarro,1 x 230 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Mermelada de ciruela y kiwi Hacendado,Tarro 340 g,22476.0," 5,00 €/kg",1.7,,Hacendado,Tarro,1 x 340 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Mermelada de frambuesa Hacendado,Tarro 340 g,86033.0," 7,50 €/kg",2.55,,Hacendado,Tarro,1 x 340 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Miel de flores Hacendado,Tarro 1 kg,15436.0," 4,70 €/kg",4.7,,Hacendado,Tarro,1 x 1 kg
"Azúcar, caramelos y chocolate",Mermelada y miel,Miel de flores Hacendado,Bote 500 g,15430.0," 6,40 €/kg",3.3,3.2,Hacendado,Bote,1 x 500 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Miel de romero Hacendado,Bote 500 g,15449.0," 9,50 €/kg",4.75,,Hacendado,Bote,1 x 500 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Miel de naranjo Hacendado,Bote 500 g,15448.0," 7,70 €/kg",3.85,,Hacendado,Bote,1 x 500 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Miel de caña de azúcar Nuestra Señora del Carmen,Tarro 300 g,15428.0," 8,00 €/kg",2.4,,,Tarro,1 x 300 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Miel de eucalipto Hacendado,Bote 500 g,15451.0," 8,40 €/kg",4.2,,Hacendado,Bote,1 x 500 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Cebolla caramelizada Hacendado,Tarro 190 g,52749.0," 8,948 €/kg",1.7,,Hacendado,Tarro,1 x 190 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Confitura de fresa Hacendado 0% azúcares añadidos,Tarro 380 g,15093.0," 4,211 €/kg",1.6,,Hacendado,Tarro,1 x 380 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Confitura de melocotón Hacendado 0% azúcares añadidos,Tarro 380 g,15094.0," 4,211 €/kg",1.6,,Hacendado,Tarro,1 x 380 g
"Azúcar, caramelos y chocolate",Mermelada y miel,Confitura de ciruela Hacendado 0% azúcares añadidos,Tarro 380 g,15071.0," 4,474 €/kg",1.7,,Hacendado,Tarro,1 x 380 g
Bebé,Alimentación infantil,Papilla crema de bechamel con lenguado Hero baby +8 meses,Tarrito 235 g,9265.0," 7,235 €/kg",1.7,,Hero baby,Tarrito,1 x 235 g
Bebé,Alimentación infantil,Papilla verduritas con merluza Hero baby +6 meses,Tarrito 235 g,9280.0," 7,235 €/kg",1.7,,Hero baby,Tarrito,1 x 235 g
Bebé,Alimentación infantil,Papilla verduritas con pollo y ternera Hero baby +6 meses,Tarrito 235 g,9058.0," 7,235 €/kg",1.7,,Hero baby,Tarrito,1 x 235 g
