product_code,product_price,collected_timestamp
13499.0,1.1,2023-03-12 
8453.0,1.1,2023-03-12 
23264.0,1.9,2023-03-12 
8631.0,3.0,2023-03-12 
8611.0,2.25,2023-03-12 
8715.0,3.0,2023-03-12 
8714.0,2.25,2023-03-12 
8447.0,2.1,2023-03-12 
23361.0,1.7,2023-03-12 
8044.0,0.85,2023-03-12 
8047.0,1.0,2023-03-12 
8038.0,1.3,2023-03-12 
8050.0,1.0,2023-03-12 
23457.0,1.45,2023-03-12 
23456.0,1.45,2023-03-12 
80057.0,2.25,2023-03-12 
22858.0,1.2,2023-03-12 
13823.0,0.85,2023-03-12 
7313.0,0.8,2023-03-12 
7024.0,2.2,2023-03-12 
7325.0,1.15,2023-03-12 
7328.0,0.9,2023-03-12 
7032.0,1.0,2023-03-12 
7021.0,2.1,2023-03-12 
7036.0,2.7,2023-03-12 
7031.0,1.2,2023-03-12 
86535.0,2.5,2023-03-12 
7025.0,2.2,2023-03-12 
22081.0,3.0,2023-03-12 
67646.0,3.0,2023-03-12 
22860.0,0.7,2023-03-12 
7014.0,2.95,2023-03-12 
7305.0,0.7,2023-03-12 
7331.0,1.65,2023-03-12 
7867.0,1.25,2023-03-12 
15592.0,0.7,2023-03-12 
16043.0,0.95,2023-03-12 
16044.0,0.7,2023-03-12 
17132.0,1.45,2023-03-12 
17151.0,1.1,2023-03-12 
17108.0,1.0,2023-03-12 
17163.0,2.15,2023-03-12 
17131.0,1.6,2023-03-12 
17153.0,1.2,2023-03-12 
16022.0,0.8,2023-03-12 
17112.0,1.15,2023-03-12 
16041.0,1.2,2023-03-12 
16042.0,0.7,2023-03-12 
17128.0,1.2,2023-03-12 
17154.0,1.35,2023-03-12 
17330.0,1.2,2023-03-12 
16074.0,1.0,2023-03-12 
16004.0,1.65,2023-03-12 
16012.0,0.85,2023-03-12 
16046.0,2.2,2023-03-12 
35420.0,1.9,2023-03-12 
44363.0,1.3,2023-03-12 
44282.0,1.4,2023-03-12 
44323.0,1.3,2023-03-12 
44321.0,1.7,2023-03-12 
44326.0,2.5,2023-03-12 
35615.0,3.8,2023-03-12 
44285.0,2.5,2023-03-12 
75532.0,3.0,2023-03-12 
22556.0,2.0,2023-03-12 
46569.0,1.8,2023-03-12 
44338.0,2.6,2023-03-12 
44283.0,2.0,2023-03-12 
22630.0,2.75,2023-03-12 
75367.0,4.0,2023-03-12 
86077.0,2.3,2023-03-12 
44216.0,3.7,2023-03-12 
23195.0,3.0,2023-03-12 
78567.0,4.0,2023-03-12 
44218.0,3.8,2023-03-12 
44365.0,3.95,2023-03-12 
75538.0,4.0,2023-03-12 
67795.0,2.9,2023-03-12 
22631.0,4.0,2023-03-12 
67899.0,4.0,2023-03-12 
67701.0,3.95,2023-03-12 
35614.0,5.0,2023-03-12 
44284.0,2.75,2023-03-12 
44329.0,4.15,2023-03-12 
44356.0,6.95,2023-03-12 
44289.0,4.05,2023-03-12 
67796.0,4.0,2023-03-12 
13473.0,4.35,2023-03-12 
22632.0,4.0,2023-03-12 
67900.0,6.0,2023-03-12 
35419.0,1.75,2023-03-12 
46568.0,1.7,2023-03-12 
45297.0,0.9,2023-03-12 
44337.0,1.95,2023-03-12 
35612.0,3.55,2023-03-12 
44296.0,2.05,2023-03-12 
44322.0,1.7,2023-03-12 
86076.0,1.8,2023-03-12 
44281.0,1.8,2023-03-12 
44335.0,2.05,2023-03-12 
45950.0,3.0,2023-03-12 
35616.0,3.55,2023-03-12 
45837.0,3.0,2023-03-12 
35352.0,2.5,2023-03-12 
44290.0,2.8,2023-03-12 
22629.0,2.5,2023-03-12 
44233.0,2.0,2023-03-12 
44330.0,2.6,2023-03-12 
44280.0,1.95,2023-03-12 
35470.0,2.6,2023-03-12 
44355.0,1.95,2023-03-12 
44286.0,1.95,2023-03-12 
67794.0,2.75,2023-03-12 
67898.0,3.0,2023-03-12 
35309.0,4.25,2023-03-12 
35312.0,4.25,2023-03-12 
35311.0,4.25,2023-03-12 
35310.0,4.25,2023-03-12 
35397.0,2.4,2023-03-12 
35398.0,2.4,2023-03-12 
35399.0,2.4,2023-03-12 
44320.0,1.7,2023-03-12 
67802.0,4.5,2023-03-12 
67800.0,2.9,2023-03-12 
67801.0,2.0,2023-03-12 
73182.0,3.9,2023-03-12 
73149.0,3.9,2023-03-12 
77783.0,3.5,2023-03-12 
75300.0,6.75,2023-03-12 
76637.0,6.0,2023-03-12 
73275.0,2.1,2023-03-12 
75498.0,6.0,2023-03-12 
73252.0,3.9,2023-03-12 
73253.0,3.9,2023-03-12 
73150.0,3.9,2023-03-12 
73195.0,3.9,2023-03-12 
73153.0,3.9,2023-03-12 
73196.0,3.9,2023-03-12 
73159.0,3.9,2023-03-12 
73160.0,3.9,2023-03-12 
73163.0,3.9,2023-03-12 
73164.0,3.9,2023-03-12 
73165.0,3.9,2023-03-12 
77791.0,3.5,2023-03-12 
78595.0,3.5,2023-03-12 
75301.0,6.75,2023-03-12 
75302.0,6.75,2023-03-12 
75303.0,6.75,2023-03-12 
79012.0,6.0,2023-03-12 
76639.0,6.0,2023-03-12 
79260.0,6.0,2023-03-12 
73277.0,2.1,2023-03-12 
73014.0,3.9,2023-03-12 
73255.0,3.9,2023-03-12 
73256.0,3.9,2023-03-12 
73257.0,3.9,2023-03-12 
22693.0,3.9,2023-03-12 
73258.0,3.9,2023-03-12 
73262.0,3.9,2023-03-12 
73267.0,3.9,2023-03-12 
73154.0,3.9,2023-03-12 
73158.0,3.9,2023-03-12 
73167.0,3.9,2023-03-12 
73172.0,3.9,2023-03-12 
73178.0,3.9,2023-03-12 
77787.0,3.5,2023-03-12 
77796.0,3.5,2023-03-12 
73415.0,3.9,2023-03-12 
73276.0,2.1,2023-03-12 
73259.0,3.9,2023-03-12 
73261.0,3.9,2023-03-12 
73270.0,3.9,2023-03-12 
73278.0,2.1,2023-03-12 
73197.0,3.9,2023-03-12 
73162.0,3.9,2023-03-12 
73166.0,3.9,2023-03-12 
73168.0,3.9,2023-03-12 
73169.0,3.9,2023-03-12 
73170.0,3.9,2023-03-12 
73171.0,3.9,2023-03-12 
73173.0,3.9,2023-03-12 
73174.0,3.9,2023-03-12 
73280.0,2.1,2023-03-12 
73175.0,3.9,2023-03-12 
73176.0,3.9,2023-03-12 
73279.0,2.1,2023-03-12 
73177.0,3.9,2023-03-12 
73179.0,3.9,2023-03-12 
73180.0,3.9,2023-03-12 
73181.0,3.9,2023-03-12 
73184.0,3.9,2023-03-12 
73185.0,3.9,2023-03-12 
73147.0,3.9,2023-03-12 
77794.0,3.5,2023-03-12 
77795.0,3.5,2023-03-12 
77799.0,3.5,2023-03-12 
75304.0,6.75,2023-03-12 
75319.0,6.75,2023-03-12 
75305.0,6.75,2023-03-12 
75309.0,6.75,2023-03-12 
75310.0,6.75,2023-03-12 
75306.0,6.75,2023-03-12 
75311.0,6.75,2023-03-12 
75314.0,6.75,2023-03-12 
75315.0,6.75,2023-03-12 
75313.0,6.75,2023-03-12 
75625.0,6.75,2023-03-12 
76633.0,6.0,2023-03-12 
73260.0,3.9,2023-03-12 
22694.0,3.9,2023-03-12 
72000.0,3.9,2023-03-12 
73264.0,3.9,2023-03-12 
22695.0,3.9,2023-03-12 
73265.0,3.9,2023-03-12 
73266.0,3.9,2023-03-12 
73268.0,3.9,2023-03-12 
22696.0,3.9,2023-03-12 
73269.0,3.9,2023-03-12 
73271.0,3.9,2023-03-12 
73272.0,3.9,2023-03-12 
22697.0,3.9,2023-03-12 
73273.0,3.9,2023-03-12 
73274.0,3.9,2023-03-12 
73192.0,3.9,2023-03-12 
73194.0,3.9,2023-03-12 
73198.0,3.9,2023-03-12 
73199.0,3.9,2023-03-12 
75324.0,6.75,2023-03-12 
75331.0,6.75,2023-03-12 
78849.0,6.3,2023-03-12 
73317.0,5.0,2023-03-12 
73318.0,5.0,2023-03-12 
73319.0,5.0,2023-03-12 
13881.0,6.4,2023-03-12 
13880.0,6.4,2023-03-12 
13883.0,6.4,2023-03-12 
13882.0,6.4,2023-03-12 
13885.0,6.4,2023-03-12 
13884.0,6.4,2023-03-12 
79623.0,2.5,2023-03-12 
75210.0,2.25,2023-03-12 
23702.0,1.8,2023-03-12 
35328.0,4.25,2023-03-12 
23701.0,1.8,2023-03-12 
35327.0,4.25,2023-03-12 
44332.0,1.8,2023-03-12 
44331.0,1.05,2023-03-12 
44273.0,1.75,2023-03-12 
44274.0,1.5,2023-03-12 
23764.0,2.8,2023-03-12 
44032.0,1.75,2023-03-12 
44318.0,1.75,2023-03-12 
44317.0,3.0,2023-03-12 
44313.0,2.1,2023-03-12 
44342.0,2.7,2023-03-12 
23019.0,2.95,2023-03-12 
44341.0,1.75,2023-03-12 
75230.0,5.5,2023-03-12 
46897.0,2.4,2023-03-12 
44276.0,1.6,2023-03-12 
44277.0,1.5,2023-03-12 
44275.0,1.6,2023-03-12 
44316.0,1.6,2023-03-12 
44315.0,1.9,2023-03-12 
45662.0,2.75,2023-03-12 
23762.0,2.8,2023-03-12 
23763.0,2.8,2023-03-12 
44272.0,2.8,2023-03-12 
60045.0,1.9,2023-03-12 
23013.0,1.7,2023-03-12 
23277.0,1.35,2023-03-12 
35611.0,2.7,2023-03-12 
73510.0,2.35,2023-03-12 
73400.0,1.75,2023-03-12 
73850.0,5.95,2023-03-12 
45421.0,1.95,2023-03-12 
45420.0,3.4,2023-03-12 
73802.0,5.4,2023-03-12 
45549.0,2.8,2023-03-12 
44924.0,10.0,2023-03-12 
60836.0,11.0,2023-03-12 
73443.0,1.0,2023-03-12 
73006.0,2.75,2023-03-12 
73445.0,1.95,2023-03-12 
73002.0,5.0,2023-03-12 
73045.0,8.0,2023-03-12 
22083.0,3.4,2023-03-12 
15571.0,8.95,2023-03-12 
73225.0,6.95,2023-03-12 
73444.0,1.2,2023-03-12 
13804.0,5.7,2023-03-12 
35411.0,10.5,2023-03-12 
73411.0,12.95,2023-03-12 
73138.0,12.95,2023-03-12 
22084.0,4.1,2023-03-12 
73449.0,4.8,2023-03-12 
13805.0,5.7,2023-03-12 
35316.0,7.95,2023-03-12 
73984.0,3.5,2023-03-12 
74817.0,6.95,2023-03-12 
46865.0,5.5,2023-03-12 
46862.0,3.7,2023-03-12 
46860.0,3.5,2023-03-12 
46857.0,5.5,2023-03-12 
46866.0,5.0,2023-03-12 
79021.0,8.95,2023-03-12 
74819.0,8.0,2023-03-12 
35357.0,3.6,2023-03-12 
44924.0,10.0,2023-03-12 
46765.0,1.5,2023-03-12 
79201.0,1.1,2023-03-12 
76542.0,3.75,2023-03-12 
79217.0,1.65,2023-03-12 
46825.0,3.75,2023-03-12 
79529.0,1.95,2023-03-12 
46766.0,1.8,2023-03-12 
79218.0,2.2,2023-03-12 
76596.0,5.75,2023-03-12 
46844.0,3.0,2023-03-12 
46815.0,3.2,2023-03-12 
46768.0,2.0,2023-03-12 
76178.0,5.95,2023-03-12 
79358.0,5.5,2023-03-12 
46816.0,3.2,2023-03-12 
46808.0,3.8,2023-03-12 
79531.0,5.5,2023-03-12 
46827.0,3.5,2023-03-12 
46836.0,3.95,2023-03-12 
46835.0,2.5,2023-03-12 
46814.0,1.95,2023-03-12 
46850.0,4.0,2023-03-12 
46831.0,4.99,2023-03-12 
46853.0,4.0,2023-03-12 
70370.0,8.5,2023-03-12 
13826.0,2.45,2023-03-12 
23182.0,7.25,2023-03-12 
60719.0,1.8,2023-03-12 
60842.0,2.75,2023-03-12 
35006.0,8.0,2023-03-12 
46812.0,1.0,2023-03-12 
35101.0,1.3,2023-03-12 
46839.0,1.25,2023-03-12 
35100.0,1.3,2023-03-12 
74102.0,1.95,2023-03-12 
35121.0,1.85,2023-03-12 
46615.0,2.0,2023-03-12 
35339.0,2.5,2023-03-12 
46771.0,1.5,2023-03-12 
46833.0,1.5,2023-03-12 
46834.0,1.9,2023-03-12 
40436.0,2.0,2023-03-12 
46842.0,2.5,2023-03-12 
86020.0,2.5,2023-03-12 
86021.0,3.0,2023-03-12 
47291.0,1.55,2023-03-12 
47293.0,0.8,2023-03-12 
79069.0,1.15,2023-03-12 
76487.0,1.15,2023-03-12 
76457.0,0.95,2023-03-12 
76470.0,0.55,2023-03-12 
47828.0,3.95,2023-03-12 
76472.0,1.35,2023-03-12 
79712.0,0.9,2023-03-12 
79525.0,1.6,2023-03-12 
79407.0,1.15,2023-03-12 
79069.0,1.15,2023-03-12 
76487.0,1.15,2023-03-12 
79408.0,1.65,2023-03-12 
46954.0,3.2,2023-03-12 
45913.0,1.75,2023-03-12 
46949.0,2.0,2023-03-12 
46878.0,1.5,2023-03-12 
78071.0,2.0,2023-03-12 
78073.0,2.0,2023-03-12 
46877.0,1.5,2023-03-12 
70195.0,1.15,2023-03-12 
46892.0,2.5,2023-03-12 
79679.0,3.5,2023-03-12 
76594.0,4.3,2023-03-12 
46859.0,2.0,2023-03-12 
46893.0,4.0,2023-03-12 
76465.0,2.98,2023-03-12 
46888.0,4.0,2023-03-12 
46875.0,4.0,2023-03-12 
45766.0,1.75,2023-03-12 
46784.0,2.1,2023-03-12 
46894.0,3.5,2023-03-12 
79525.0,1.6,2023-03-12 
79526.0,1.5,2023-03-12 
50336.0,4.0,2023-03-12 
50098.0,4.5,2023-03-12 
60723.0,3.0,2023-03-12 
50170.0,5.0,2023-03-12 
50247.0,7.0,2023-03-12 
41112.0,4.0,2023-03-12 
50757.0,4.5,2023-03-12 
50764.0,4.5,2023-03-12 
46869.0,7.0,2023-03-12 
70152.0,4.0,2023-03-12 
50124.0,5.0,2023-03-12 
76184.0,9.5,2023-03-12 
46870.0,7.0,2023-03-12 
70156.0,4.0,2023-03-12 
50375.0,4.8,2023-03-12 
50326.0,7.0,2023-03-12 
46953.0,4.25,2023-03-12 
46947.0,6.0,2023-03-12 
50335.0,7.0,2023-03-12 
50099.0,7.0,2023-03-12 
42477.0,6.0,2023-03-12 
46861.0,6.0,2023-03-12 
50256.0,5.0,2023-03-12 
35130.0,10.5,2023-03-12 
35274.0,4.0,2023-03-12 
35292.0,4.0,2023-03-12 
50192.0,4.5,2023-03-12 
50199.0,5.0,2023-03-12 
50140.0,4.5,2023-03-12 
46872.0,5.0,2023-03-12 
15895.0,1.5,2023-03-12 
46885.0,2.5,2023-03-12 
50321.0,3.5,2023-03-12 
46891.0,6.0,2023-03-12 
50198.0,5.0,2023-03-12 
50125.0,5.0,2023-03-12 
46873.0,6.0,2023-03-12 
46948.0,6.0,2023-03-12 
50366.0,6.0,2023-03-12 
67596.0,6.0,2023-03-12 
67807.0,5.0,2023-03-12 
35144.0,12.0,2023-03-12 
35326.0,5.0,2023-03-12 
67594.0,4.0,2023-03-12 
74079.0,1.2,2023-03-12 
74081.0,1.65,2023-03-12 
86088.0,3.0,2023-03-12 
86089.0,3.0,2023-03-12 
60046.0,3.7,2023-03-12 
67534.0,4.1,2023-03-12 
35490.0,4.95,2023-03-12 
23311.0,4.5,2023-03-12 
35498.0,5.5,2023-03-12 
45925.0,5.0,2023-03-12 
75296.0,5.0,2023-03-12 
70646.0,1.9,2023-03-12 
15529.0,3.1,2023-03-12 
78071.0,2.0,2023-03-12 
78073.0,2.0,2023-03-12 
13573.0,1.0,2023-03-12 
13574.0,2.15,2023-03-12 
45472.0,1.99,2023-03-12 
67616.0,3.45,2023-03-12 
15565.0,7.95,2023-03-12 
13749.0,17.45,2023-03-12 
15568.0,7.5,2023-03-12 
15569.0,9.95,2023-03-12 
15567.0,9.95,2023-03-12 
79441.0,4.95,2023-03-12 
79199.0,7.95,2023-03-12 
46441.0,0.85,2023-03-12 
46028.0,1.75,2023-03-12 
46418.0,0.85,2023-03-12 
46439.0,0.85,2023-03-12 
46424.0,0.85,2023-03-12 
46029.0,2.15,2023-03-12 
46444.0,0.85,2023-03-12 
46025.0,1.7,2023-03-12 
46156.0,1.75,2023-03-12 
46030.0,2.15,2023-03-12 
46016.0,2.15,2023-03-12 
46087.0,2.4,2023-03-12 
45078.0,1.75,2023-03-12 
46416.0,0.85,2023-03-12 
46794.0,1.6,2023-03-12 
45483.0,2.3,2023-03-12 
46989.0,2.2,2023-03-12 
46020.0,2.15,2023-03-12 
46622.0,1.5,2023-03-12 
47190.0,2.15,2023-03-12 
47252.0,1.75,2023-03-12 
46440.0,1.8,2023-03-12 
23515.0,2.0,2023-03-12 
23513.0,2.0,2023-03-12 
44398.0,2.49,2023-03-12 
23514.0,2.0,2023-03-12 
44400.0,2.49,2023-03-12 
46038.0,3.0,2023-03-12 
22125.0,2.75,2023-03-12 
46420.0,1.8,2023-03-12 
46417.0,1.8,2023-03-12 
22124.0,2.75,2023-03-12 
46415.0,1.8,2023-03-12 
46434.0,1.8,2023-03-12 
22598.0,2.2,2023-03-12 
22515.0,4.0,2023-03-12 
44399.0,2.49,2023-03-12 
22516.0,4.0,2023-03-12 
46107.0,2.55,2023-03-12 
46443.0,1.8,2023-03-12 
46001.0,2.75,2023-03-12 
22514.0,4.0,2023-03-12 
46122.0,2.75,2023-03-12 
46447.0,1.6,2023-03-12 
78782.0,2.2,2023-03-12 
78843.0,2.2,2023-03-12 
47256.0,2.55,2023-03-12 
46019.0,2.0,2023-03-12 
46999.0,2.0,2023-03-12 
47050.0,1.5,2023-03-12 
46582.0,1.0,2023-03-12 
23829.0,1.2,2023-03-12 
46567.0,0.75,2023-03-12 
35306.0,2.5,2023-03-12 
44909.0,1.2,2023-03-12 
45204.0,1.0,2023-03-12 
44910.0,1.2,2023-03-12 
23184.0,1.2,2023-03-12 
44908.0,1.2,2023-03-12 
45547.0,3.25,2023-03-12 
45297.0,0.9,2023-03-12 
44949.0,2.7,2023-03-12 
22380.0,1.2,2023-03-12 
46909.0,3.4,2023-03-12 
45148.0,1.4,2023-03-12 
44907.0,1.4,2023-03-12 
35668.0,3.0,2023-03-12 
67906.0,4.5,2023-03-12 
44915.0,2.0,2023-03-12 
44914.0,3.5,2023-03-12 
44911.0,2.0,2023-03-12 
35217.0,1.8,2023-03-12 
35304.0,2.5,2023-03-12 
67908.0,2.6,2023-03-12 
45007.0,2.5,2023-03-12 
46882.0,1.0,2023-03-12 
46699.0,0.9,2023-03-12 
46700.0,1.3,2023-03-12 
46701.0,1.3,2023-03-12 
46696.0,1.3,2023-03-12 
46697.0,1.5,2023-03-12 
46704.0,1.6,2023-03-12 
46774.0,2.2,2023-03-12 
79179.0,1.3,2023-03-12 
77007.0,1.4,2023-03-12 
77466.0,3.1,2023-03-12 
22905.0,1.5,2023-03-12 
45717.0,1.2,2023-03-12 
13654.0,0.85,2023-03-12 
45711.0,1.3,2023-03-12 
45710.0,1.3,2023-03-12 
45715.0,1.0,2023-03-12 
79707.0,1.4,2023-03-12 
23662.0,1.3,2023-03-12 
45716.0,1.5,2023-03-12 
13655.0,2.15,2023-03-12 
44973.0,1.6,2023-03-12 
86644.0,3.0,2023-03-12 
22775.0,2.7,2023-03-12 
73978.0,1.85,2023-03-12 
79080.0,3.0,2023-03-12 
79593.0,2.45,2023-03-12 
74044.0,1.75,2023-03-12 
73979.0,1.85,2023-03-12 
46724.0,1.1,2023-03-12 
13869.0,4.5,2023-03-12 
13868.0,3.85,2023-03-12 
73431.0,3.0,2023-03-12 
73999.0,2.6,2023-03-12 
46730.0,1.1,2023-03-12 
46995.0,1.1,2023-03-12 
46785.0,1.5,2023-03-12 
46727.0,1.95,2023-03-12 
46993.0,1.05,2023-03-12 
46895.0,1.05,2023-03-12 
46864.0,1.0,2023-03-12 
46997.0,1.0,2023-03-12 
46739.0,1.5,2023-03-12 
46550.0,2.0,2023-03-12 
23674.0,1.0,2023-03-12 
23675.0,1.0,2023-03-12 
71191.0,1.0,2023-03-12 
71190.0,1.0,2023-03-12 
71192.0,1.0,2023-03-12 
74348.0,2.8,2023-03-12 
74336.0,1.3,2023-03-12 
78524.0,0.9,2023-03-12 
15668.0,0.9,2023-03-12 
74312.0,1.99,2023-03-12 
1908.0,3.95,2023-03-12 
74334.0,1.8,2023-03-12 
74391.0,8.95,2023-03-12 
22123.0,4.0,2023-03-12 
22201.0,4.0,2023-03-12 
67663.0,20.0,2023-03-12 
46965.0,1.35,2023-03-12 
46966.0,1.35,2023-03-12 
73434.0,1.5,2023-03-12 
46967.0,1.5,2023-03-12 
46968.0,1.5,2023-03-12 
78861.0,3.5,2023-03-12 
45782.0,1.25,2023-03-12 
73433.0,1.5,2023-03-12 
23067.0,5.5,2023-03-12 
73127.0,1.8,2023-03-12 
23066.0,5.5,2023-03-12 
46996.0,1.5,2023-03-12 
47030.0,2.0,2023-03-12 
46970.0,2.0,2023-03-12 
73128.0,2.5,2023-03-12 
74611.0,4.8,2023-03-12 
46972.0,2.0,2023-03-12 
79113.0,2.45,2023-03-12 
40583.0,1.8,2023-03-12 
47380.0,1.13,2023-03-12 
47383.0,1.32,2023-03-12 
52404.0,3.5,2023-03-12 
47343.0,2.32,2023-03-12 
47348.0,1.37,2023-03-12 
52403.0,3.8,2023-03-12 
47381.0,1.18,2023-03-12 
47346.0,2.32,2023-03-12 
47382.0,1.32,2023-03-12 
47151.0,3.64,2023-03-12 
47340.0,2.32,2023-03-12 
47342.0,2.32,2023-03-12 
23133.0,3.8,2023-03-12 
47375.0,1.84,2023-03-12 
47152.0,3.45,2023-03-12 
47312.0,2.79,2023-03-12 
47018.0,2.32,2023-03-12 
47344.0,2.32,2023-03-12 
47310.0,2.79,2023-03-12 
47311.0,2.79,2023-03-12 
47259.0,1.84,2023-03-12 
47347.0,2.32,2023-03-12 
47376.0,1.84,2023-03-12 
23132.0,3.85,2023-03-12 
46636.0,1.7,2023-03-12 
46638.0,1.7,2023-03-12 
47368.0,1.18,2023-03-12 
47356.0,3.07,2023-03-12 
47357.0,3.07,2023-03-12 
47462.0,8.51,2023-03-12 
47463.0,8.51,2023-03-12 
22926.0,3.5,2023-03-12 
47385.0,1.99,2023-03-12 
47389.0,1.65,2023-03-12 
47387.0,2.46,2023-03-12 
47207.0,2.84,2023-03-12 
47206.0,3.4,2023-03-12 
47386.0,1.51,2023-03-12 
47554.0,2.05,2023-03-12 
47391.0,1.23,2023-03-12 
47392.0,1.28,2023-03-12 
47390.0,2.51,2023-03-12 
47480.0,3.0,2023-03-12 
47351.0,2.51,2023-03-12 
47352.0,2.79,2023-03-12 
47349.0,1.7,2023-03-12 
47350.0,1.8,2023-03-12 
23800.0,5.01,2023-03-12 
35387.0,2.98,2023-03-12 
23799.0,4.77,2023-03-12 
35386.0,2.98,2023-03-12 
23798.0,5.01,2023-03-12 
47193.0,3.31,2023-03-12 
47192.0,3.31,2023-03-12 
47103.0,3.5,2023-03-12 
47361.0,2.98,2023-03-12 
47321.0,2.98,2023-03-12 
47320.0,2.98,2023-03-12 
23768.0,2.55,2023-03-12 
23769.0,2.55,2023-03-12 
23770.0,2.55,2023-03-12 
47377.0,8.5,2023-03-12 
47608.0,10.8,2023-03-12 
47496.0,11.95,2023-03-12 
47010.0,4.35,2023-03-12 
35243.0,13.55,2023-03-12 
35245.0,14.8,2023-03-12 
73988.0,1.3,2023-03-12 
78975.0,0.85,2023-03-12 
73989.0,1.8,2023-03-12 
44912.0,1.5,2023-03-12 
44913.0,2.5,2023-03-12 
41906.0,3.15,2023-03-12 
42222.0,2.95,2023-03-12 
35287.0,3.5,2023-03-12 
35288.0,3.5,2023-03-12 
40143.0,2.95,2023-03-12 
42286.0,2.95,2023-03-12 
41685.0,2.75,2023-03-12 
23020.0,2.75,2023-03-12 
23021.0,2.75,2023-03-12 
35289.0,3.5,2023-03-12 
35024.0,2.65,2023-03-12 
35025.0,2.65,2023-03-12 
35385.0,2.65,2023-03-12 
35393.0,2.65,2023-03-12 
35394.0,2.65,2023-03-12 
41904.0,2.65,2023-03-12 
41905.0,2.65,2023-03-12 
42293.0,2.5,2023-03-12 
42294.0,2.5,2023-03-12 
42295.0,2.5,2023-03-12 
42296.0,2.5,2023-03-12 
42252.0,2.5,2023-03-12 
42298.0,2.5,2023-03-12 
42321.0,2.5,2023-03-12 
42255.0,2.5,2023-03-12 
23022.0,2.5,2023-03-12 
23023.0,2.5,2023-03-12 
23024.0,2.5,2023-03-12 
23025.0,2.5,2023-03-12 
23026.0,2.5,2023-03-12 
67619.0,2.5,2023-03-12 
67620.0,2.5,2023-03-12 
35333.0,2.5,2023-03-12 
35334.0,2.5,2023-03-12 
35373.0,2.0,2023-03-12 
35372.0,2.0,2023-03-12 
35374.0,2.0,2023-03-12 
35371.0,2.0,2023-03-12 
35375.0,2.0,2023-03-12 
35376.0,2.0,2023-03-12 
35491.0,2.5,2023-03-12 
35492.0,2.5,2023-03-12 
35493.0,2.5,2023-03-12 
35494.0,2.5,2023-03-12 
35495.0,2.5,2023-03-12 
35496.0,2.5,2023-03-12 
79631.0,1.2,2023-03-12 
79633.0,1.7,2023-03-12 
79632.0,1.4,2023-03-12 
78037.0,1.3,2023-03-12 
78372.0,4.2,2023-03-12 
22169.0,1.75,2023-03-12 
22528.0,2.1,2023-03-12 
15637.0,2.0,2023-03-12 
78070.0,1.9,2023-03-12 
13561.0,1.8,2023-03-12 
78031.0,1.0,2023-03-12 
15538.0,2.9,2023-03-12 
35339.0,2.5,2023-03-12 
22527.0,3.1,2023-03-12 
22170.0,1.9,2023-03-12 
13559.0,4.9,2023-03-12 
86020.0,2.5,2023-03-12 
86021.0,3.0,2023-03-12 
86184.0,7.5,2023-03-12 
86182.0,4.5,2023-03-12 
86181.0,3.5,2023-03-12 
86185.0,7.5,2023-03-12 
23429.0,5.5,2023-03-12 
23430.0,4.0,2023-03-12 
35604.0,15.5,2023-03-12 
79144.0,5.0,2023-03-12 
72116.0,9.95,2023-03-12 
76915.0,9.9,2023-03-12 
86183.0,6.2,2023-03-12 
23431.0,4.5,2023-03-12 
35605.0,14.5,2023-03-12 
35514.0,11.0,2023-03-12 
1680.0,4.5,2023-03-12 
76005.0,9.5,2023-03-12 
40413.0,1.9,2023-03-12 
13432.0,2.4,2023-03-12 
23460.0,3.6,2023-03-12 
23017.0,3.0,2023-03-12 
79439.0,4.8,2023-03-12 
9445.0,3.15,2023-03-12 
79052.0,4.5,2023-03-12 
79621.0,3.0,2023-03-12 
79651.0,3.95,2023-03-12 
79193.0,1.95,2023-03-12 
79054.0,6.0,2023-03-12 
86258.0,3.1,2023-03-12 
86259.0,3.1,2023-03-12 
28116.0,3.6,2023-03-12 
22986.0,3.95,2023-03-12 
13797.0,3.95,2023-03-12 
23367.0,4.15,2023-03-12 
22233.0,3.5,2023-03-12 
15670.0,4.3,2023-03-12 
79655.0,4.95,2023-03-12 
79060.0,6.0,2023-03-12 
13861.0,3.95,2023-03-12 
13796.0,3.95,2023-03-12 
79661.0,3.95,2023-03-12 
13794.0,6.5,2023-03-12 
79656.0,4.95,2023-03-12 
79063.0,3.95,2023-03-12 
13860.0,4.95,2023-03-12 
79659.0,4.2,2023-03-12 
79035.0,5.95,2023-03-12 
79660.0,5.0,2023-03-12 
79053.0,4.95,2023-03-12 
13858.0,3.25,2023-03-12 
79658.0,3.95,2023-03-12 
79704.0,4.95,2023-03-12 
29266.0,3.6,2023-03-12 
79594.0,1.95,2023-03-12 
15756.0,5.0,2023-03-12 
13864.0,3.95,2023-03-12 
23668.0,2.6,2023-03-12 
23670.0,4.9,2023-03-12 
79007.0,0.9,2023-03-12 
77248.0,0.75,2023-03-12 
77241.0,0.65,2023-03-12 
79717.0,1.05,2023-03-12 
33357.0,4.0,2023-03-12 
79673.0,1.5,2023-03-12 
79666.0,1.3,2023-03-12 
77749.0,2.0,2023-03-12 
79406.0,1.3,2023-03-12 
77100.0,1.6,2023-03-12 
77322.0,2.0,2023-03-12 
79136.0,1.05,2023-03-12 
79675.0,1.0,2023-03-12 
79667.0,1.2,2023-03-12 
79604.0,1.3,2023-03-12 
79676.0,1.0,2023-03-12 
