product_code,category,subcategory,pr_23,pr_24
14142,"Cereales y galletas",Tortitas,1.6,1.65
67972,"Charcutería y quesos","Aves y jamón cocido",3.37,3.37
60244,"Charcutería y quesos","Aves y jamón cocido",2.07,2.07
59159,"Charcutería y quesos","Embutido curado",2.49,2.38
59159,"Charcutería y quesos","Embutido curado",2.49,2.38
59159,"Charcutería y quesos","Aves y jamón cocido",2.49,2.38
59159,"Charcutería y quesos","Aves y jamón cocido",2.49,2.38
59230,"Charcutería y quesos","Aves y jamón cocido",2.09,2.09
59138,"Charcutería y quesos","Embutido curado",2.54,2.49
59138,"Charcutería y quesos","Embutido curado",2.54,2.49
59138,"Charcutería y quesos","Aves y jamón cocido",2.54,2.49
59138,"Charcutería y quesos","Aves y jamón cocido",2.54,2.49
59165,"Charcutería y quesos","Embutido curado",2.55,2.38
59165,"Charcutería y quesos","Embutido curado",2.55,2.38
59165,"Charcutería y quesos","Aves y jamón cocido",2.55,2.38
59165,"Charcutería y quesos","Aves y jamón cocido",2.55,2.38
56652,"Charcutería y quesos","Aves y jamón cocido",2.05,2.05
56619,"Charcutería y quesos","Aves y jamón cocido",1.66,1.66
59222,"Charcutería y quesos","Aves y jamón cocido",2.16,2.16
56661,"Charcutería y quesos","Aves y jamón cocido",2.05,2.05
59081,"Charcutería y quesos","Aves y jamón cocido",1.1,1.1
56169,"Charcutería y quesos","Aves y jamón cocido",2.15,2.15
59336,"Charcutería y quesos","Chopped y mortadela",1.19,1.19
59336,"Charcutería y quesos","Chopped y mortadela",1.19,1.19
59336,"Charcutería y quesos","Aves y jamón cocido",1.19,1.19
59336,"Charcutería y quesos","Aves y jamón cocido",1.19,1.19
53140,"Charcutería y quesos","Aves y jamón cocido",1.75,1.75
56156,"Charcutería y quesos","Aves y jamón cocido",2.11,2.11
59217,"Charcutería y quesos","Aves y jamón cocido",3.25,3.25
56162,"Charcutería y quesos","Aves y jamón cocido",2.11,2.11
59283,"Charcutería y quesos","Aves y jamón cocido",2.15,2.07
56084,"Charcutería y quesos","Aves y jamón cocido",2.09,2.25
59218,"Charcutería y quesos","Aves y jamón cocido",2.46,2.46
55136,"Charcutería y quesos","Embutido curado",3.76,3.76
55136,"Charcutería y quesos","Embutido curado",3.76,3.76
55136,"Charcutería y quesos","Aves y jamón cocido",3.76,3.76
55136,"Charcutería y quesos","Aves y jamón cocido",3.76,3.76
59227,"Charcutería y quesos","Aves y jamón cocido",3.62,3.62
56173,"Charcutería y quesos","Aves y jamón cocido",1.99,2.15
59364,"Charcutería y quesos","Aves y jamón cocido",1.73,1.8
22430,"Charcutería y quesos","Aves y jamón cocido",2.75,2.75
86074,"Charcutería y quesos","Aves y jamón cocido",3.31,3.45
59249,"Charcutería y quesos","Aves y jamón cocido",1.95,2.04
59256,"Charcutería y quesos","Aves y jamón cocido",2.3,2.41
59215,"Charcutería y quesos","Aves y jamón cocido",1.99,2.11
56115,"Charcutería y quesos","Aves y jamón cocido",2.27,2.38
59143,"Charcutería y quesos","Aves y jamón cocido",2.2,2.29
59233,"Charcutería y quesos","Aves y jamón cocido",1.71,1.82
59164,"Charcutería y quesos","Aves y jamón cocido",2.15,2.24
59167,"Charcutería y quesos","Aves y jamón cocido",2.36,2.39
59253,"Charcutería y quesos","Aves y jamón cocido",1.74,1.85
59212,"Charcutería y quesos","Aves y jamón cocido",2.12,2.23
52051,"Charcutería y quesos","Aves y jamón cocido",2.69,2.69
59223,"Charcutería y quesos","Aves y jamón cocido",5.71,6.24
59216,"Charcutería y quesos","Aves y jamón cocido",2.09,2.19
56128,"Charcutería y quesos","Aves y jamón cocido",2.45,2.6
59066,"Charcutería y quesos","Bacón y salchichas",2.1,2.1
53500,"Charcutería y quesos","Bacón y salchichas",2.45,2.29
58220,"Charcutería y quesos","Jamón serrano",2.7,2.7
58220,"Charcutería y quesos","Jamón serrano",2.7,2.7
58220,"Charcutería y quesos","Bacón y salchichas",2.7,2.7
58220,"Charcutería y quesos","Bacón y salchichas",2.7,2.7
53141,"Charcutería y quesos","Bacón y salchichas",1.68,1.85
53056,"Charcutería y quesos","Bacón y salchichas",1.3,1.3
53012,"Charcutería y quesos","Bacón y salchichas",4.1,3.95
53030,"Charcutería y quesos","Bacón y salchichas",1.4,1.4
52884,"Charcutería y quesos","Bacón y salchichas",1.05,1.05
53015,"Charcutería y quesos","Bacón y salchichas",1.75,1.75
53100,"Charcutería y quesos","Bacón y salchichas",1.7,1.85
53059,"Charcutería y quesos","Bacón y salchichas",1.82,1.82
53143,"Charcutería y quesos","Bacón y salchichas",2.2,2.2
53058,"Charcutería y quesos","Bacón y salchichas",2.35,2.35
53127,"Charcutería y quesos","Bacón y salchichas",2.93,2.93
53048,"Charcutería y quesos","Bacón y salchichas",1.86,1.86
53032,"Charcutería y quesos","Bacón y salchichas",1.62,1.62
53041,"Charcutería y quesos","Bacón y salchichas",2.25,2.25
53147,"Charcutería y quesos","Bacón y salchichas",2.35,2.35
53042,"Charcutería y quesos","Bacón y salchichas",1.65,1.65
53007,"Charcutería y quesos","Bacón y salchichas",2.25,2.25
59333,"Charcutería y quesos","Chopped y mortadela",1.39,1.39
59340,"Charcutería y quesos","Chopped y mortadela",1.71,1.71
59332,"Charcutería y quesos","Chopped y mortadela",2.17,2.25
59334,"Charcutería y quesos","Chopped y mortadela",1.25,1.25
59335,"Charcutería y quesos","Chopped y mortadela",1.29,1.25
59343,"Charcutería y quesos","Chopped y mortadela",1.62,1.75
59341,"Charcutería y quesos","Chopped y mortadela",1.55,1.55
16861,"Charcutería y quesos","Chopped y mortadela",1.85,1.85
59336,"Charcutería y quesos","Chopped y mortadela",1.19,1.19
59336,"Charcutería y quesos","Chopped y mortadela",1.19,1.19
59336,"Charcutería y quesos","Aves y jamón cocido",1.19,1.19
59336,"Charcutería y quesos","Aves y jamón cocido",1.19,1.19
16862,"Charcutería y quesos","Chopped y mortadela",2.14,2.25
55108,"Charcutería y quesos","Embutido curado",2.36,2.57
59085,"Charcutería y quesos","Embutido curado",1.94,2.11
59078,"Charcutería y quesos","Embutido curado",1.1,1.1
59130,"Charcutería y quesos","Embutido curado",2.09,2.27
59254,"Charcutería y quesos","Embutido curado",1.99,2.07
59090,"Charcutería y quesos","Embutido curado",1.9,1.97
59077,"Charcutería y quesos","Embutido curado",1.75,1.82
58267,"Charcutería y quesos","Embutido curado",2.24,2.3
58391,"Charcutería y quesos","Embutido curado",2.61,2.92
55136,"Charcutería y quesos","Embutido curado",3.76,3.76
55136,"Charcutería y quesos","Embutido curado",3.76,3.76
55136,"Charcutería y quesos","Aves y jamón cocido",3.76,3.76
55136,"Charcutería y quesos","Aves y jamón cocido",3.76,3.76
55125,"Charcutería y quesos","Embutido curado",2.6,2.8
55130,"Charcutería y quesos","Embutido curado",4.87,4.98
55028,"Charcutería y quesos","Embutido curado",1.85,1.85
58159,"Charcutería y quesos","Embutido curado",6.5,6.98
58248,"Charcutería y quesos","Embutido curado",2.35,2.65
58266,"Charcutería y quesos","Embutido curado",10.66,11.44
58390,"Charcutería y quesos","Embutido curado",22.99,24.09
59165,"Charcutería y quesos","Embutido curado",2.55,2.38
59165,"Charcutería y quesos","Embutido curado",2.55,2.38
59165,"Charcutería y quesos","Aves y jamón cocido",2.55,2.38
59165,"Charcutería y quesos","Aves y jamón cocido",2.55,2.38
59159,"Charcutería y quesos","Embutido curado",2.49,2.38
59159,"Charcutería y quesos","Embutido curado",2.49,2.38
59159,"Charcutería y quesos","Aves y jamón cocido",2.49,2.38
59159,"Charcutería y quesos","Aves y jamón cocido",2.49,2.38
15530,"Charcutería y quesos","Embutido curado",1.1,1.1
60964,"Charcutería y quesos","Embutido curado",1.6,1.6
59166,"Charcutería y quesos","Embutido curado",1.99,2.06
59086,"Charcutería y quesos","Embutido curado",1.97,2.19
59158,"Charcutería y quesos","Embutido curado",2.55,2.38
54210,"Charcutería y quesos","Embutido curado",2.29,2.49
55135,"Charcutería y quesos","Embutido curado",2.55,2.55
86174,"Charcutería y quesos","Embutido curado",1,1
59250,"Charcutería y quesos","Embutido curado",2.2,2.42
59080,"Charcutería y quesos","Embutido curado",1.8,1.87
58388,"Charcutería y quesos","Embutido curado",2.79,2.92
58265,"Charcutería y quesos","Embutido curado",2.24,2.3
54209,"Charcutería y quesos","Embutido curado",2.29,2.49
58247,"Charcutería y quesos","Embutido curado",2.35,2.65
54105,"Charcutería y quesos","Embutido curado",3.4,3.3
58160,"Charcutería y quesos","Embutido curado",6.5,6.98
58264,"Charcutería y quesos","Embutido curado",12.74,13.67
58387,"Charcutería y quesos","Embutido curado",24.03,25.18
59075,"Charcutería y quesos","Embutido curado",2.12,2.25
59076,"Charcutería y quesos","Embutido curado",2.22,2.3
56000,"Charcutería y quesos","Embutido curado",3.14,3.29
56038,"Charcutería y quesos","Embutido curado",1.75,1.84
56033,"Charcutería y quesos","Embutido curado",1.75,1.84
86788,"Charcutería y quesos","Embutido curado",3.59,3.87
58418,"Charcutería y quesos","Embutido curado",4.68,5.13
58230,"Charcutería y quesos","Jamón serrano",5.95,5.95
58230,"Charcutería y quesos","Jamón serrano",5.95,5.95
58230,"Charcutería y quesos","Embutido curado",5.95,5.95
58230,"Charcutería y quesos","Embutido curado",5.95,5.95
54053,"Charcutería y quesos","Embutido curado",6.58,7.16
58166,"Charcutería y quesos","Embutido curado",16,17.3
58417,"Charcutería y quesos","Embutido curado",76,85.5
86595,"Charcutería y quesos","Embutido curado",34.82,37.64
59138,"Charcutería y quesos","Embutido curado",2.54,2.49
59138,"Charcutería y quesos","Embutido curado",2.54,2.49
59138,"Charcutería y quesos","Aves y jamón cocido",2.54,2.49
59138,"Charcutería y quesos","Aves y jamón cocido",2.54,2.49
59151,"Charcutería y quesos","Jamón serrano",2.43,2.55
59018,"Charcutería y quesos","Jamón serrano",2.49,2.65
59124,"Charcutería y quesos","Jamón serrano",3.88,4.1
15700,"Charcutería y quesos","Jamón serrano",2.96,3.68
13526,"Charcutería y quesos","Jamón serrano",3.52,4
22879,"Charcutería y quesos","Jamón serrano",7.84,8.24
58274,"Charcutería y quesos","Jamón serrano",3.24,3.51
58278,"Charcutería y quesos","Jamón serrano",6.3,6.75
58280,"Charcutería y quesos","Jamón serrano",11.7,12.15
58298,"Charcutería y quesos","Jamón serrano",13.95,14.4
59280,"Charcutería y quesos","Jamón serrano",3.97,4.15
59173,"Charcutería y quesos","Jamón serrano",3.87,4.1
59028,"Charcutería y quesos","Jamón serrano",3.24,3.5
59071,"Charcutería y quesos","Jamón serrano",2.52,2.65
58328,"Charcutería y quesos","Jamón serrano",3.4,3.76
58307,"Charcutería y quesos","Jamón serrano",0.87,1.16
58307,"Charcutería y quesos","Jamón serrano",0.87,1.16
58307,Carne,Arreglos,0.87,1.16
58307,Carne,Arreglos,0.87,1.16
58230,"Charcutería y quesos","Jamón serrano",5.95,5.95
58230,"Charcutería y quesos","Jamón serrano",5.95,5.95
58230,"Charcutería y quesos","Embutido curado",5.95,5.95
58230,"Charcutería y quesos","Embutido curado",5.95,5.95
58220,"Charcutería y quesos","Jamón serrano",2.7,2.7
58220,"Charcutería y quesos","Jamón serrano",2.7,2.7
58220,"Charcutería y quesos","Bacón y salchichas",2.7,2.7
58220,"Charcutería y quesos","Bacón y salchichas",2.7,2.7
59101,"Charcutería y quesos","Jamón serrano",2.99,3.25
58306,"Charcutería y quesos","Jamón serrano",1.88,2.48
58215,"Charcutería y quesos","Jamón serrano",4.3,4.9
59269,"Charcutería y quesos","Jamón serrano",3.16,3.55
15628,"Charcutería y quesos","Jamón serrano",1.99,2.3
58293,"Charcutería y quesos","Jamón serrano",58,58
58154,"Charcutería y quesos","Jamón serrano",52,58
58006,"Charcutería y quesos","Jamón serrano",28,30
58294,"Charcutería y quesos","Jamón serrano",129,129
58286,"Charcutería y quesos","Jamón serrano",369,391.5
58297,"Charcutería y quesos","Jamón serrano",454.5,481.5
52176,"Charcutería y quesos","Paté y sobrasada",1.35,1.35
52307,"Charcutería y quesos","Paté y sobrasada",1.15,1.15
52311,"Charcutería y quesos","Paté y sobrasada",1.15,1.15
52099,"Charcutería y quesos","Paté y sobrasada",1.45,1.45
13867,"Charcutería y quesos","Paté y sobrasada",2.1,2.1
52334,"Charcutería y quesos","Paté y sobrasada",1.15,1.15
52100,"Charcutería y quesos","Paté y sobrasada",1.45,1.45
59993,"Charcutería y quesos","Paté y sobrasada",1.4,1.4
52336,"Charcutería y quesos","Paté y sobrasada",1.15,1.15
52183,"Charcutería y quesos","Paté y sobrasada",1.6,1.4
52106,"Charcutería y quesos","Paté y sobrasada",1.75,1.75
52335,"Charcutería y quesos","Paté y sobrasada",1.15,1.15
52178,"Charcutería y quesos","Paté y sobrasada",1.75,1.75
52177,"Charcutería y quesos","Paté y sobrasada",1.75,1.75
52157,"Charcutería y quesos","Paté y sobrasada",1.85,1.85
52167,"Charcutería y quesos","Paté y sobrasada",1.9,1.9
52170,"Charcutería y quesos","Paté y sobrasada",7.4,8.3
52171,"Charcutería y quesos","Paté y sobrasada",4.6,5.25
52179,"Charcutería y quesos","Paté y sobrasada",1.85,1.85
52182,"Charcutería y quesos","Paté y sobrasada",2.05,1.99
53116,"Charcutería y quesos","Paté y sobrasada",1.85,1.85
53122,"Charcutería y quesos","Paté y sobrasada",2.25,2.25
53160,"Charcutería y quesos","Paté y sobrasada",4.4,4.4
53146,"Charcutería y quesos","Paté y sobrasada",2.25,2.25
50966,"Charcutería y quesos","Queso curado, semicurado y tierno",4.48,4.85
50965,"Charcutería y quesos","Queso curado, semicurado y tierno",4.3,4.71
50968,"Charcutería y quesos","Queso curado, semicurado y tierno",16.94,17.6
50967,"Charcutería y quesos","Queso curado, semicurado y tierno",11.11,11.63
50008,"Charcutería y quesos","Queso curado, semicurado y tierno",3.55,3.45
50971,"Charcutería y quesos","Queso curado, semicurado y tierno",5.37,5.43
50985,"Charcutería y quesos","Queso curado, semicurado y tierno",20.09,21.16
51111,"Charcutería y quesos","Queso curado, semicurado y tierno",1.05,1.05
50984,"Charcutería y quesos","Queso curado, semicurado y tierno",17.59,21.64
50970,"Charcutería y quesos","Queso curado, semicurado y tierno",5.02,6.1
50975,"Charcutería y quesos","Queso curado, semicurado y tierno",5.98,5.59
50974,"Charcutería y quesos","Queso curado, semicurado y tierno",5.57,4.64
50999,"Charcutería y quesos","Queso curado, semicurado y tierno",4.85,4.95
50025,"Charcutería y quesos","Queso curado, semicurado y tierno",3.08,3.08
50533,"Charcutería y quesos","Queso curado, semicurado y tierno",3.75,3.75
50976,"Charcutería y quesos","Queso curado, semicurado y tierno",5.66,5.53
51630,"Charcutería y quesos","Queso curado, semicurado y tierno",3.15,3
50589,"Charcutería y quesos","Queso curado, semicurado y tierno",7.07,8.15
50969,"Charcutería y quesos","Queso curado, semicurado y tierno",5.61,5.09
50963,"Charcutería y quesos","Queso curado, semicurado y tierno",4.98,5.47
23037,"Charcutería y quesos","Queso curado, semicurado y tierno",2.6,2.58
50972,"Charcutería y quesos","Queso curado, semicurado y tierno",5.35,6.31
50973,"Charcutería y quesos","Queso curado, semicurado y tierno",5.15,5.95
50946,"Charcutería y quesos","Queso curado, semicurado y tierno",13.66,14.17
50945,"Charcutería y quesos","Queso curado, semicurado y tierno",10.38,10.8
50943,"Charcutería y quesos","Queso curado, semicurado y tierno",4.09,4.24
50944,"Charcutería y quesos","Queso curado, semicurado y tierno",4.37,4.64
50942,"Charcutería y quesos","Queso curado, semicurado y tierno",5.55,5.66
50941,"Charcutería y quesos","Queso curado, semicurado y tierno",4.66,5.42
23561,"Charcutería y quesos","Queso curado, semicurado y tierno",2.98,2.85
50916,"Charcutería y quesos","Queso curado, semicurado y tierno",2.83,2.5
50020,"Charcutería y quesos","Queso curado, semicurado y tierno",3.14,3.07
50919,"Charcutería y quesos","Queso curado, semicurado y tierno",9.93,10.37
50917,"Charcutería y quesos","Queso curado, semicurado y tierno",3.02,3.15
50918,"Charcutería y quesos","Queso curado, semicurado y tierno",3.92,3.93
50915,"Charcutería y quesos","Queso curado, semicurado y tierno",3.73,3.66
50480,"Charcutería y quesos","Queso curado, semicurado y tierno",3.51,3.25
50478,"Charcutería y quesos","Queso curado, semicurado y tierno",3.51,3.3
50483,"Charcutería y quesos","Queso curado, semicurado y tierno",3.94,3.7
50927,"Charcutería y quesos","Queso curado, semicurado y tierno",4.67,4.72
50545,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.98,2.8
50385,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.29,2.39
50546,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.98,2.8
50148,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.4,2.47
50371,"Charcutería y quesos","Queso lonchas, rallado y en porciones",1.25,1.2
50163,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.43,2.41
50654,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.3,2.15
50153,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.66,3.14
51182,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.31,2.2
50459,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.26,2
51126,"Charcutería y quesos","Queso lonchas, rallado y en porciones",1.83,1.78
55017,"Charcutería y quesos","Queso lonchas, rallado y en porciones",1.92,1.75
60710,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.16,2.05
50139,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.02,1.92
50151,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.49,2.99
50471,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.79,2.65
51198,"Charcutería y quesos","Queso lonchas, rallado y en porciones",1.89,1.75
51199,"Charcutería y quesos","Queso lonchas, rallado y en porciones",1.89,1.8
50614,"Charcutería y quesos","Queso lonchas, rallado y en porciones",4.62,4.62
51239,"Charcutería y quesos","Queso lonchas, rallado y en porciones",1.73,1.63
51110,"Charcutería y quesos","Queso lonchas, rallado y en porciones",1.59,1.54
51151,"Charcutería y quesos","Queso lonchas, rallado y en porciones",1.49,1.25
51237,"Charcutería y quesos","Queso lonchas, rallado y en porciones",1.88,1.65
51146,"Charcutería y quesos","Queso lonchas, rallado y en porciones",1.73,1.6
23622,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.25,2.05
23621,"Charcutería y quesos","Queso lonchas, rallado y en porciones",1.35,1.25
51105,"Charcutería y quesos","Queso lonchas, rallado y en porciones",1.88,1.63
52412,"Charcutería y quesos","Queso lonchas, rallado y en porciones",1.59,1.44
52405,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.26,2
51233,"Charcutería y quesos","Queso lonchas, rallado y en porciones",1.79,1.74
51232,"Charcutería y quesos","Queso lonchas, rallado y en porciones",1.59,1.49
51504,"Charcutería y quesos","Queso lonchas, rallado y en porciones",3.41,3.41
51068,"Charcutería y quesos","Queso lonchas, rallado y en porciones",2.39,2.39
51203,"Charcutería y quesos","Queso untable y fresco",1.39,1.29
51073,"Charcutería y quesos","Queso untable y fresco",2.74,2.74
50619,"Charcutería y quesos","Queso untable y fresco",1.63,1.6
51079,"Charcutería y quesos","Queso untable y fresco",2.74,2.74
51223,"Charcutería y quesos","Queso untable y fresco",1.39,1.29
51181,"Charcutería y quesos","Queso untable y fresco",1.59,1.59
51072,"Charcutería y quesos","Queso untable y fresco",2.64,2.55
51167,"Charcutería y quesos","Queso untable y fresco",1.3,1.3
51208,"Charcutería y quesos","Queso untable y fresco",1.54,1.54
51132,"Charcutería y quesos","Queso untable y fresco",1.15,1.15
51211,"Charcutería y quesos","Queso untable y fresco",1.68,1.68
51212,"Charcutería y quesos","Queso untable y fresco",1.68,1.68
22780,"Charcutería y quesos","Queso untable y fresco",1.68,1.68
51184,"Charcutería y quesos","Queso untable y fresco",1.88,1.78
51026,"Charcutería y quesos","Queso untable y fresco",1.63,1.56
51050,"Charcutería y quesos","Queso untable y fresco",1.01,0.95
51074,"Charcutería y quesos","Queso untable y fresco",1.63,1.56
51197,"Charcutería y quesos","Queso untable y fresco",2.35,2.35
51044,"Charcutería y quesos","Queso untable y fresco",2.88,2.99
51052,"Charcutería y quesos","Queso untable y fresco",1.97,1.91
51194,"Charcutería y quesos","Queso untable y fresco",2.6,2.77
51071,"Charcutería y quesos","Queso untable y fresco",1.01,0.97
51065,"Charcutería y quesos","Queso untable y fresco",2.02,1.95
51191,"Charcutería y quesos","Queso untable y fresco",1.73,1.65
51021,"Charcutería y quesos","Queso untable y fresco",1.49,1.45
51201,"Charcutería y quesos","Queso untable y fresco",1.73,1.73
51192,"Charcutería y quesos","Queso untable y fresco",2.21,2.12
51043,"Charcutería y quesos","Queso untable y fresco",2.88,2.99
51012,"Charcutería y quesos","Queso untable y fresco",1,1
51130,"Charcutería y quesos","Queso untable y fresco",1.73,1.68
51046,"Charcutería y quesos","Queso untable y fresco",1.44,1.39
51222,"Charcutería y quesos","Queso untable y fresco",1.49,1.45
51193,"Charcutería y quesos","Queso untable y fresco",2.4,2.4
51228,"Charcutería y quesos","Queso untable y fresco",1.8,1.8
51230,"Charcutería y quesos","Queso untable y fresco",1.06,1.04
51218,"Charcutería y quesos","Queso untable y fresco",2.31,2.2
60963,"Charcutería y quesos","Queso untable y fresco",1.3,1.2
50021,"Charcutería y quesos","Queso untable y fresco",2.26,2.4
86276,"Charcutería y quesos","Queso untable y fresco",1.69,1.75
51621,"Charcutería y quesos","Queso untable y fresco",1.83,1.83
51641,"Charcutería y quesos","Queso untable y fresco",1.59,1.5
51627,"Charcutería y quesos","Queso untable y fresco",2.21,2.1
51149,"Charcutería y quesos","Queso untable y fresco",3.32,3.32
50633,"Charcutería y quesos","Queso untable y fresco",3.03,3.17
51619,"Charcutería y quesos","Queso untable y fresco",1.25,1.39
61302,Congelados,"Arroz y pasta",2.02,2.02
61305,Congelados,"Arroz y pasta",1.78,1.78
61354,Congelados,"Arroz y pasta",3.15,3.15
25183,Congelados,Carne,3.3,3.1
25183,Congelados,Carne,3.3,3.1
25183,Carne,"Carne congelada",3.3,3.1
25183,Carne,"Carne congelada",3.3,3.1
25184,Congelados,Carne,3.65,3.4
25184,Congelados,Carne,3.65,3.4
25184,Carne,"Carne congelada",3.65,3.4
25184,Carne,"Carne congelada",3.65,3.4
