date,order_num,description,category,subcategory,units,price_eu,price_order,price_now
2022-11-09,13029815,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",2,1.92,0.96,0.93
2022-10-31,12950475,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",2,1.82,0.91,0.93
2022-10-20,12878660,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",2,1.82,0.91,0.93
2022-10-13,12838037,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",2,1.82,0.91,0.93
2020-06-30,911112,"Bebida de almendras zero Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,6.9,6.9,1.35
2020-11-07,959862,"Bebida de almendras zero Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,6.9,6.9,1.35
2023-03-04,13879881,"Bebida de almendras zero Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,1.45,1.45,1.35
2023-02-25,13821013,"Bebida de almendras zero Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,1.45,1.45,1.35
2023-01-28,13580934,"Bebida de almendras zero Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,1.45,1.45,1.35
2023-01-14,13507140,"Bebida de almendras zero Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,1.45,1.45,1.35
2023-01-04,13397754,"Bebida de almendras zero Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,1.45,1.45,1.35
2022-12-21,13315781,"Bebida de almendras zero Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,1.4,1.4,1.35
2022-12-14,13253776,"Bebida de almendras zero Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,1.4,1.4,1.35
2022-12-07,13220829,"Bebida de almendras zero Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,1.4,1.4,1.35
2022-10-20,12878660,"Bebida de almendras zero Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,1.4,1.4,1.35
2022-10-13,12838037,"Bebida de almendras zero Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,1.4,1.4,1.35
2022-12-07,13220829,"Leche de coco Dee Thai","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,1.5,1.5,1.4
2022-12-07,13220829,"Leche de coco Dee Thai","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,1.5,1.5,1.4
2022-11-09,13029815,"Bebida de avena con café Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,0.9,0.9,0.9
2022-10-20,12878660,"Mantequilla sin sal añadida Hacendado","Huevos, leche y mantequilla","Mantequilla y margarina",1,1.95,1.95,1.9
2023-03-04,13879881,"Mantequilla con sal Hacendado","Huevos, leche y mantequilla","Mantequilla y margarina",1,2.1,2.1,2.45
2022-12-28,13374140,"Mantequilla con sal Hacendado","Huevos, leche y mantequilla","Mantequilla y margarina",1,2.15,2.15,2.45
2022-12-07,13220829,"Leche de coco Dee Thai","Huevos, leche y mantequilla","Mantequilla y margarina",1,1.5,1.5,1.4
2022-12-07,13220829,"Leche de coco Dee Thai","Huevos, leche y mantequilla","Mantequilla y margarina",1,1.5,1.5,1.4
2020-10-01,466635,"Nata ligera para cocinar sin lactosa Hacendado","Huevos, leche y mantequilla","Mantequilla y margarina",1,1.32,1.32,2.4
2018-04-12,73955,"Nata ligera para cocinar sin lactosa Hacendado","Huevos, leche y mantequilla","Mantequilla y margarina",1,1.32,1.32,2.4
2019-05-22,185199,"Nata ligera para cocinar sin lactosa Hacendado","Huevos, leche y mantequilla","Mantequilla y margarina",1,1.32,1.32,2.4
2019-01-31,107492,"Nata ligera para cocinar sin lactosa Hacendado","Huevos, leche y mantequilla","Mantequilla y margarina",1,1.32,1.32,2.4
2019-06-19,207666,"Nata ligera para cocinar sin lactosa Hacendado","Huevos, leche y mantequilla","Mantequilla y margarina",1,1.32,1.32,2.4
2021-08-05,8403972,"Nata ligera para cocinar sin lactosa Hacendado","Huevos, leche y mantequilla","Mantequilla y margarina",1,1.32,1.32,2.4
2022-02-22,11422261,"Nata ligera para cocinar sin lactosa Hacendado","Huevos, leche y mantequilla","Mantequilla y margarina",1,1.4,1.4,2.4
2022-12-12,13266605,"Nata ligera para cocinar sin lactosa Hacendado","Huevos, leche y mantequilla","Mantequilla y margarina",1,1.75,1.75,2.4
2021-06-30,8994847,"Detergente Lavado a Mano Bosque Verde en polvo","Limpieza y hogar","Detergente y suavizante ropa",1,1.89,1.89,1.15
2022-02-22,11422261,"Detergente Lavado a Mano Bosque Verde en polvo","Limpieza y hogar","Detergente y suavizante ropa",1,2.1,2.1,1.15
2023-01-04,13397754,"Disuelve manchas Bosque Verde","Limpieza y hogar","Detergente y suavizante ropa",1,2.1,2.1,2
2023-01-04,13397754,"Activador quitamanchas ropa de color Oxi Active Bosque Verde en polvo","Limpieza y hogar","Detergente y suavizante ropa",1,3.1,3.1,3.1
2023-01-04,13397754,"Activador Blanqueante ropa blanca Bosque Verde en polvo","Limpieza y hogar","Detergente y suavizante ropa",1,3.1,3.1,3.1
2021-04-16,8135057,"Activador del lavado ropa blanca Oxi Active Bosque Verde en gel","Limpieza y hogar","Detergente y suavizante ropa",1,1.6,1.6,1.75
2020-07-11,6947878,"Activador del lavado ropa blanca Oxi Active Bosque Verde en gel","Limpieza y hogar","Detergente y suavizante ropa",1,1.6,1.6,1.75
2020-10-09,6519926,"Bayeta suave multiusos Bosque Verde","Limpieza y hogar","Estropajo, bayeta y guantes",2,2,1,1.2
2019-05-09,278125,"Guantes de látex Bosque Verde talla pequeña","Limpieza y hogar","Estropajo, bayeta y guantes",1,0.7,0.7,0.7
2021-10-14,10076002,"Guantes de nitrilo Bosque Verde talla mediana","Limpieza y hogar","Estropajo, bayeta y guantes",1,1.6,1.6,3
2023-03-04,13879881,"Ambientador spray Ropa Limpia Bosque Verde","Limpieza y hogar","Insecticida y ambientador",1,1.3,1.3,1.25
2023-01-21,13546313,"Ambientador automático Ropa Limpia Bosque Verde","Limpieza y hogar","Insecticida y ambientador",1,1.9,1.9,1.8
2022-11-16,13069090,"Ambientador automático Ropa Limpia Bosque Verde","Limpieza y hogar","Insecticida y ambientador",1,1.9,1.9,1.8
2022-12-14,13253776,"Vela perfumada Té Chai Bosque Verde","Limpieza y hogar","Insecticida y ambientador",1,1.65,1.65,1.85
2021-04-16,8135057,"Recambio antihumedad con aromas cítricos Bosque Verde","Limpieza y hogar","Insecticida y ambientador",1,2,2,2
2020-10-09,6519926,"Desatascador Turbo Bosque Verde en gel","Limpieza y hogar","Lejía y líquidos fuertes",1,1.2,1.2,1.7
2019-02-27,125935,"Limpiacristales y multiusos Bosque Verde","Limpieza y hogar",Limpiacristales,1,1.15,1.15,1.1
2022-09-28,470822,"Limpiacristales y multiusos Bosque Verde","Limpieza y hogar",Limpiacristales,1,1.15,1.15,1.1
2019-11-01,95302,"Limpiacristales y multiusos Bosque Verde","Limpieza y hogar",Limpiacristales,1,1.15,1.15,1.1
2019-10-04,156155,"Limpiacristales y multiusos Bosque Verde","Limpieza y hogar",Limpiacristales,1,1.15,1.15,1.1
2022-09-11,786946,"Limpiacristales y multiusos Bosque Verde","Limpieza y hogar",Limpiacristales,1,1.15,1.15,1.1
2022-07-13,996926,"Limpiacristales y multiusos Bosque Verde","Limpieza y hogar",Limpiacristales,1,1.15,1.15,1.1
2021-10-14,10076002,"Limpiacristales y multiusos Bosque Verde","Limpieza y hogar",Limpiacristales,1,1,1,1.1
2022-10-20,12878660,"Toallitas limpiadoras de Cristales y Espejos Bosque Verde","Limpieza y hogar",Limpiacristales,1,1.25,1.25,1.25
2018-04-12,73955,"Friegasuelos Pino Bosque Verde líquido","Limpieza y hogar","Limpiahogar y friegasuelos",1,0.68,0.68,0.95
2019-11-01,95302,"Friegasuelos Spa Bosque Verde líquido","Limpieza y hogar","Limpiahogar y friegasuelos",1,1.05,1.05,0.95
2019-10-04,156155,"Friegasuelos Spa Bosque Verde líquido","Limpieza y hogar","Limpiahogar y friegasuelos",1,1.05,1.05,0.95
2021-11-11,10404138,"Cera suelos Bosque Verde","Limpieza y hogar","Limpiahogar y friegasuelos",1,2.5,2.5,2.3
2021-06-30,8994847,"Colgador WC Azul perfume marino Bosque Verde","Limpieza y hogar","Limpieza baño y WC",1,1.2,1.2,1.25
2021-04-16,8135057,"Colgador WC Azul perfume marino Bosque Verde","Limpieza y hogar","Limpieza baño y WC",1,1.2,1.2,1.25
2019-01-31,107492,"Limpiador Antical Bosque Verde","Limpieza y hogar","Limpieza baño y WC",1,1.6,1.6,1.65
2022-07-10,12804912,"Toallitas limpiadoras de baños Bosque Verde","Limpieza y hogar","Limpieza baño y WC",1,1.95,1.95,1.3
2022-10-20,12878660,"Toallitas limpiadoras de baños Bosque Verde","Limpieza y hogar","Limpieza baño y WC",1,1.3,1.3,1.3
2022-07-13,996926,"Limpiador Cal y Suciedad Cillit Bang","Limpieza y hogar","Limpieza baño y WC",1,3.9,3.9,3.9
2021-10-14,10076002,"Limpiador Cal y Suciedad Cillit Bang","Limpieza y hogar","Limpieza baño y WC",1,2.99,2.99,3.9
2020-07-11,6947878,"Limpiador Cal y Suciedad Cillit Bang","Limpieza y hogar","Limpieza baño y WC",1,2.99,2.99,3.9
2020-11-18,546427,"Quitagrasas KH-7","Limpieza y hogar","Limpieza cocina",1,2.69,2.69,3.7
2022-09-28,470822,"Quitagrasas KH-7","Limpieza y hogar","Limpieza cocina",1,3.4,3.4,3.7
2020-12-15,686714,"Quitagrasas KH-7","Limpieza y hogar","Limpieza cocina",1,2.69,2.69,3.7
2022-03-09,12549682,"Quitagrasas KH-7","Limpieza y hogar","Limpieza cocina",1,3.4,3.4,3.7
2021-10-14,10076002,"Quitagrasas KH-7","Limpieza y hogar","Limpieza cocina",2,5.38,2.69,3.7
2021-04-16,8135057,"Quitagrasas KH-7","Limpieza y hogar","Limpieza cocina",1,2.69,2.69,3.7
2023-02-25,13821013,"Toallitas limpiadoras desengrasantes de Cocina Bosque Verde","Limpieza y hogar","Limpieza cocina",1,1.3,1.3,1.3
2023-01-04,13397754,"Toallitas limpiadoras desengrasantes de Cocina Bosque Verde","Limpieza y hogar","Limpieza cocina",1,1.3,1.3,1.3
2019-01-31,107492,"Limpiador Muebles jabonoso para Madera Bosque Verde","Limpieza y hogar","Limpieza muebles y multiusos",1,1.45,1.45,1.55
2022-03-09,12549682,"Toallitas limpiadoras de Muebles Bosque Verde","Limpieza y hogar","Limpieza muebles y multiusos",1,1.6,1.6,1.35
2021-10-14,10076002,"Toallitas limpiadoras de Muebles Bosque Verde","Limpieza y hogar","Limpieza muebles y multiusos",1,1.6,1.6,1.35
2022-03-18,11572189,"Toallitas limpiadoras de Muebles Bosque Verde","Limpieza y hogar","Limpieza muebles y multiusos",1,1.6,1.6,1.35
2020-07-11,6947878,"Toallitas limpiadoras de Muebles Bosque Verde","Limpieza y hogar","Limpieza muebles y multiusos",1,1.6,1.6,1.35
2022-11-16,13069090,"Toallitas limpiadoras de Muebles Bosque Verde","Limpieza y hogar","Limpieza muebles y multiusos",1,1.35,1.35,1.35
2023-02-04,13640454,"Vinagre de Limpieza Bosque Verde concentrado","Limpieza y hogar","Limpieza muebles y multiusos",1,0.8,0.8,0.9
2022-12-07,13220829,"Vinagre de Limpieza Bosque Verde concentrado","Limpieza y hogar","Limpieza muebles y multiusos",1,0.8,0.8,0.9
2022-10-13,12838037,"Vinagre de Limpieza Bosque Verde concentrado","Limpieza y hogar","Limpieza muebles y multiusos",1,0.8,0.8,0.9
2020-09-16,6598904,"Lavavajillas Aloe Bosque Verde concentrado","Limpieza y hogar","Limpieza vajilla",4,6.2,1.55,1.75
2021-06-30,8994847,"Lavavajillas Aloe Bosque Verde concentrado","Limpieza y hogar","Limpieza vajilla",2,3.1,1.55,1.75
2021-04-16,8135057,"Lavavajillas Aloe Bosque Verde concentrado","Limpieza y hogar","Limpieza vajilla",2,3.1,1.55,1.75
2020-07-11,6947878,"Lavavajillas Aloe Bosque Verde concentrado","Limpieza y hogar","Limpieza vajilla",1,1.55,1.55,1.75
2020-06-18,5857032,"Lavavajillas Aloe Bosque Verde concentrado","Limpieza y hogar","Limpieza vajilla",1,1.55,1.55,1.75
2019-02-27,125935,"Lavavajillas Ultra Original Fairy líquido","Limpieza y hogar","Limpieza vajilla",1,2.8,2.8,3.8
2019-05-22,185199,"Lavavajillas Ultra Original Fairy líquido","Limpieza y hogar","Limpieza vajilla",1,2.8,2.8,3.8
2022-07-13,996926,"Lavavajillas Ultra Original Fairy líquido","Limpieza y hogar","Limpieza vajilla",1,3.25,3.25,3.8
2020-11-18,546427,"Lavavajillas Ultra Original Fairy líquido","Limpieza y hogar","Limpieza vajilla",1,2.8,2.8,3.8
2019-10-04,156155,"Lavavajillas Ultra Original Fairy líquido","Limpieza y hogar","Limpieza vajilla",1,2.8,2.8,3.8
2020-12-15,686714,"Lavavajillas Ultra Original Fairy líquido","Limpieza y hogar","Limpieza vajilla",1,2.4,2.4,3.8
2021-09-09,101295,"Lavavajillas Ultra Original Fairy líquido","Limpieza y hogar","Limpieza vajilla",1,2.4,2.4,3.8
2020-10-22,404271,"Lavavajillas Todo en 1 Fairy en pastillas","Limpieza y hogar","Limpieza vajilla",1,4.5,4.5,4.45
2020-08-27,134160,"Lavavajillas Todo en 1 Fairy en pastillas","Limpieza y hogar","Limpieza vajilla",1,4.5,4.5,4.45
2019-06-19,207666,"Abrillantador lavavajillas líquido Essential Finish","Limpieza y hogar","Limpieza vajilla",1,4.45,4.45,3.95
2023-01-11,13449668,"Papel de Aluminio Bosque Verde","Limpieza y hogar","Menaje y conservación de alimentos",1,2.3,2.3,2.1
2022-12-07,13220829,"Papel vegetal Bosque Verde","Limpieza y hogar","Menaje y conservación de alimentos",1,1.7,1.7,1.7
2022-07-10,12804912,"Bolsas Congelación medianas Bosque Verde","Limpieza y hogar","Menaje y conservación de alimentos",1,0.8,0.8,0.85
2020-10-12,7119732,"Bolsas Zip Congelación medianas Bosque Verde","Limpieza y hogar","Menaje y conservación de alimentos",1,1.1,1.1,1.2
2018-04-12,73955,"Servilleta papel Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,0.99,0.99,1.3
2019-06-20,208575,"Servilleta papel Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",2,2.6,1.3,1.3
2023-02-25,13821013,"Servilleta papel Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.4,1.4,1.3
2023-01-28,13580934,"Servilleta papel Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.4,1.4,1.3
2022-12-21,13315781,"Servilleta papel Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.4,1.4,1.3
2022-11-30,13151497,"Servilleta papel Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,2.2,2.2,1.3
2022-11-09,13029815,"Servilleta papel Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,2.2,2.2,1.3
2019-10-04,156155,"Papel Multiusos Resistente Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,2.89,2.89,3.35
2020-01-10,302316,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",2,7.64,3.82,4.4
2019-02-27,125935,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,3.74,3.74,4.4
2020-10-22,404271,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,3.82,3.82,4.4
2018-04-12,73955,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,3.74,3.74,4.4
2019-01-31,107492,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,3.74,3.74,4.4
2022-09-28,470822,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,4.75,4.75,4.4
2021-09-28,209834,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,3.95,3.95,4.4
2021-09-09,101295,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,3.95,3.95,4.4
2022-09-11,786946,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,5,5,4.4
2020-08-27,134160,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,3.82,3.82,4.4
2022-07-13,996926,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,4.9,4.9,4.4
2020-09-16,6598904,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",3,11.46,3.82,4.4
2021-06-30,8994847,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",4,15.28,3.82,4.4
2022-03-18,11572189,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",5,21.5,4.3,4.4
2021-04-16,8135057,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",4,15.28,3.82,4.4
2021-12-16,10822769,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,3.95,3.95,4.4
2021-09-07,9115773,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,3.95,3.95,4.4
2021-08-05,8403972,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,3.82,3.82,4.4
2021-02-18,22016,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,3.82,3.82,4.4
2022-12-12,13266605,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",2,10,5,4.4
2021-11-11,10404138,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,3.95,3.95,4.4
2020-11-07,959862,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,3.82,3.82,4.4
2022-02-22,11422261,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,4.3,4.3,4.4
2022-07-10,12804912,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,4.75,4.75,4.4
2022-10-06,12793662,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,4.75,4.75,4.4
2022-10-06,12793662,"Papel higiénico Doble Rollo Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,4.75,4.75,2.25
2023-02-18,13759447,"Papel higiénico húmedo WC Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.55,1.55,1.55
2023-02-11,13703740,"Papel higiénico húmedo WC Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.55,1.55,1.55
2023-01-21,13546313,"Papel higiénico húmedo WC Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.55,1.55,1.55
2022-12-21,13315781,"Papel higiénico húmedo WC Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.55,1.55,1.55
2022-12-07,13220829,"Papel higiénico húmedo WC Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.55,1.55,1.55
2022-11-09,13029815,"Papel higiénico húmedo WC Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.5,1.5,1.55
2022-10-20,12878660,"Papel higiénico húmedo WC Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.5,1.5,1.55
2023-02-18,13759447,"Papel higiénico húmedo WC Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.55,1.55,1.55
2023-02-11,13703740,"Papel higiénico húmedo WC Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.55,1.55,1.55
2023-01-21,13546313,"Papel higiénico húmedo WC Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.55,1.55,1.55
2022-12-21,13315781,"Papel higiénico húmedo WC Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.55,1.55,1.55
2022-12-07,13220829,"Papel higiénico húmedo WC Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.55,1.55,1.55
2022-11-09,13029815,"Papel higiénico húmedo WC Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.5,1.5,1.55
2022-10-20,12878660,"Papel higiénico húmedo WC Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.5,1.5,1.55
2023-02-04,13640454,"Papel higiénico Suave Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,3.5,3.5,3.4
2022-12-21,13315781,"Papel higiénico Suave Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,3.5,3.5,3.4
2019-02-27,125935,"Pañuelos de papel Extra Suaves Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,1.05,1.05,1.3
2020-11-07,959862,"Pañuelos de papel Extra Suaves Bosque Verde","Limpieza y hogar","Papel higiénico y celulosa",1,0.8,0.8,1.3
2020-09-18,238052,"Bolsa de basura Bosque Verde 30L cubo mediano","Limpieza y hogar","Pilas y bolsas de basura",1,1.35,1.35,1.7
2023-01-21,13546313,"Bolsa de basura envases Bosque Verde 30L cubo mediano","Limpieza y hogar","Pilas y bolsas de basura",1,1.65,1.65,1.65
2022-09-28,470822,"Fregona Resistente y Absorbente Bosque Verde","Limpieza y hogar","Utensilios de limpieza y calzado",1,1.85,1.85,1.75
2022-03-09,12549682,"Fregona Resistente y Absorbente Bosque Verde","Limpieza y hogar","Utensilios de limpieza y calzado",1,1.85,1.85,1.75
2021-04-16,8135057,"Fregona Resistente y Absorbente Bosque Verde","Limpieza y hogar","Utensilios de limpieza y calzado",2,3.4,1.7,1.75
2022-07-10,12804912,"Máscara de pestañas Water Resistant Deliplus negro",Maquillaje,Ojos,1,3,3,4
2022-02-22,11422261,"Anguriñas de surimi al ajillo Pescanova","Marisco y pescado",Marisco,1,3.85,3.85,2.24
2022-10-06,12793662,"Filete de salmón rosado salvaje con piel Hacendado ultracongelado","Marisco y pescado","Pescado congelado",1,2.76,2.76,3.58
2022-10-06,12793662,"Filete de salmón rosado salvaje con piel Hacendado ultracongelado","Marisco y pescado","Pescado congelado",1,2.76,2.76,3.58
2020-10-12,7119732,"Trucha abierta en libro con cabeza","Marisco y pescado","Pescado fresco",1,2.1,2.1,3.13
2023-01-11,13449668,"Salmón ahumado Hacendado","Marisco y pescado","Salazones y ahumados",1,12.23,12.23,10.8
2019-05-22,185199,"Salmón marinado Hacendado","Marisco y pescado","Salazones y ahumados",1,2.35,2.35,3.5
2020-11-18,546427,"Salmón marinado Hacendado","Marisco y pescado","Salazones y ahumados",1,2.35,2.35,3.5
2019-01-31,107492,"Salmón marinado Hacendado","Marisco y pescado","Salazones y ahumados",1,2.35,2.35,3.5
2020-12-15,686714,"Salmón marinado Hacendado","Marisco y pescado","Salazones y ahumados",1,2.35,2.35,3.5
2020-09-18,238052,"Taquitos de salmón ahumado Hacendado","Marisco y pescado","Salazones y ahumados",1,2.84,2.84,3.8
2022-12-07,13220829,"Snacks gato rellenos con salmón y malta Compy",Mascotas,Gato,1,1.1,1.1,1.1
2021-11-11,10404138,"Snack gato barritas Compy de salmón y trucha",Mascotas,Gato,1,1.2,1.2,1.2
2022-07-10,12804912,"Mini aritos perro adulto y sénior Compy",Mascotas,Perro,1,4,4,4.15
2022-07-10,12804912,"6 Caracolas rellenas de cacao","Panadería y pastelería","Bollería de horno",1,2.85,2.85,1.6
2023-01-11,13449668,"6 Caracolas rellenas de cacao","Panadería y pastelería","Bollería de horno",1,1.6,1.6,1.6
2023-01-04,13397754,"6 Caracolas rellenas de cacao","Panadería y pastelería","Bollería de horno",1,1.6,1.6,1.6
2022-12-28,13374140,"6 Caracolas rellenas de cacao","Panadería y pastelería","Bollería de horno",1,1.6,1.6,1.6
2022-12-14,13253776,"6 Caracolas rellenas de cacao","Panadería y pastelería","Bollería de horno",1,1.6,1.6,1.6
2022-12-07,13220829,"6 Caracolas rellenas de cacao","Panadería y pastelería","Bollería de horno",1,1.6,1.6,1.6
2022-11-23,13117832,"6 Caracolas rellenas de cacao","Panadería y pastelería","Bollería de horno",1,1.6,1.6,1.6
2022-11-16,13069090,"6 Caracolas rellenas de cacao","Panadería y pastelería","Bollería de horno",1,1.6,1.6,1.6
2022-11-09,13029815,"6 Caracolas rellenas de cacao","Panadería y pastelería","Bollería de horno",1,1.6,1.6,1.6
2020-08-27,134160,"Ensaimadas Hacendado","Panadería y pastelería","Bollería envasada",1,1.99,1.99,1.8
2022-12-07,13220829,"Impulsor gasificante en polvo Royal uso alimentario","Panadería y pastelería","Harina y preparado repostería",1,2.25,2.25,2.25
2022-11-16,13069090,"Gotas de chocolate negro para fundir Hacendado","Panadería y pastelería","Harina y preparado repostería",2,3.2,1.6,2
2022-11-16,13069090,"Gotas de chocolate negro para fundir Hacendado","Panadería y pastelería","Harina y preparado repostería",2,3.2,1.6,2
2021-12-16,10822769,"6 Panes de leche 3%","Panadería y pastelería","Pan de horno",1,5.64,5.64,1.6
2020-12-15,686714,"Pan integral trigo 100% rebanado","Panadería y pastelería","Pan de horno",1,1.6,1.6,1.63
2020-12-15,686714,"Pan de molde blanco Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,1.25,1.25,0.85
2023-01-04,13397754,"Pan de molde 100% integral familiar Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,1.25,1.25,1.25
2022-11-23,13117832,"Pan de molde 100% integral familiar Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,1.25,1.25,1.25
2022-11-16,13069090,"Pan de molde 100% integral familiar Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,1.25,1.25,1.25
2023-03-04,13879881,"Pan de molde 100% integral Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,0.95,0.95,0.95
2023-02-25,13821013,"Pan de molde 100% integral Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,0.95,0.95,0.95
2023-02-04,13640454,"Pan de molde 100% integral Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,0.95,0.95,0.95
2023-01-28,13580934,"Pan de molde 100% integral Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,0.95,0.95,0.95
2023-01-14,13507140,"Pan de molde 100% integral Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,0.95,0.95,0.95
2023-01-11,13449668,"Pan de molde 100% integral Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,0.95,0.95,0.95
2022-12-21,13315781,"Pan de molde 100% integral Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,0.95,0.95,0.95
2022-12-14,13253776,"Pan de molde 100% integral Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,0.95,0.95,0.95
2022-11-09,13029815,"Pan de molde 100% integral Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,0.95,0.95,0.95
2022-10-31,12950475,"Pan de molde 100% integral Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,0.95,0.95,0.95
2022-10-13,12838037,"Pan de molde 100% integral Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,0.95,0.95,0.95
2022-10-06,12793662,"Pan de molde 100% integral Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,0.95,0.95,0.95
