product_code,price_eu,collected_timestamp
69746.0,2.39,2024-03-13
69714.0,2.29,2024-03-13
69850.0,2.99,2024-03-13
69756.0,2.1,2024-03-13
69742.0,2.55,2024-03-13
69872.0,2.49,2024-03-13
69884.0,2.49,2024-03-13
69461.0,2.49,2024-03-13
69474.0,2.79,2024-03-13
60221.0,4.0,2024-03-13
69066.0,0.44,2024-03-13
69166.0,4.9,2024-03-13
69098.0,3.65,2024-03-13
69099.0,6.49,2024-03-13
69239.0,0.67,2024-03-13
69448.0,3.75,2024-03-13
69173.0,1.66,2024-03-13
69890.0,1.4,2024-03-13
69139.0,1.29,2024-03-13
69079.0,3.85,2024-03-13
69089.0,2.39,2024-03-13
69297.0,1.55,2024-03-13
69155.0,2.44,2024-03-13
69632.0,2.35,2024-03-13
69298.0,2.1,2024-03-13
69162.0,1.45,2024-03-13
69695.0,4.45,2024-03-13
69682.0,1.69,2024-03-13
40475.0,1.45,2024-03-13
69937.0,0.53,2024-03-13
69968.0,0.45,2024-03-13
69912.0,0.22,2024-03-13
69975.0,2.09,2024-03-13
69930.0,1.55,2024-03-13
69990.0,1.95,2024-03-13
69414.0,2.26,2024-03-13
69971.0,3.7,2024-03-13
69935.0,0.24,2024-03-13
69938.0,1.39,2024-03-13
69487.0,2.02,2024-03-13
69967.0,2.74,2024-03-13
69446.0,2.76,2024-03-13
69586.0,1.09,2024-03-13
69584.0,0.36,2024-03-13
69964.0,0.93,2024-03-13
69669.0,0.85,2024-03-13
69685.0,2.48,2024-03-13
69877.0,1.99,2024-03-13
69722.0,0.9,2024-03-13
69310.0,1.1,2024-03-13
69338.0,0.57,2024-03-13
69320.0,0.28,2024-03-13
69312.0,1.0,2024-03-13
69495.0,1.64,2024-03-13
69590.0,1.35,2024-03-13
69220.0,2.41,2024-03-13
69236.0,2.36,2024-03-13
69246.0,1.55,2024-03-13
69238.0,1.77,2024-03-13
69257.0,1.24,2024-03-13
69251.0,1.61,2024-03-13
69258.0,0.99,2024-03-13
69651.0,1.43,2024-03-13
69519.0,1.99,2024-03-13
69653.0,1.95,2024-03-13
69672.0,2.21,2024-03-13
69616.0,2.11,2024-03-13
69664.0,2.03,2024-03-13
69647.0,3.76,2024-03-13
69657.0,3.96,2024-03-13
69876.0,3.82,2024-03-13
69701.0,0.75,2024-03-13
69289.0,1.69,2024-03-13
69690.0,1.25,2024-03-13
69287.0,1.5,2024-03-13
68037.0,1.35,2024-03-13
69286.0,1.8,2024-03-13
69730.0,1.2,2024-03-13
69580.0,0.95,2024-03-13
69326.0,0.54,2024-03-13
69889.0,3.25,2024-03-13
68131.0,1.89,2024-03-13
69725.0,1.2,2024-03-13
69411.0,2.42,2024-03-13
68408.0,2.09,2024-03-13
69623.0,0.56,2024-03-13
69878.0,2.99,2024-03-13
3527.0,1.8,2024-03-13
69275.0,1.26,2024-03-13
69245.0,1.05,2024-03-13
5903.0,2.37,2024-03-13
69656.0,2.25,2024-03-13
69117.0,1.1,2024-03-13
69523.0,0.99,2024-03-13
69698.0,2.26,2024-03-13
69469.0,1.55,2024-03-13
3388.0,1.7,2024-03-13
3387.0,1.09,2024-03-13
69643.0,3.69,2024-03-13
69585.0,2.99,2024-03-13
69165.0,4.99,2024-03-13
69737.0,1.64,2024-03-13
69622.0,1.52,2024-03-13
69789.0,1.8,2024-03-13
69735.0,1.35,2024-03-13
69484.0,1.45,2024-03-13
69465.0,2.4,2024-03-13
69740.0,1.9,2024-03-13
31592.0,3.25,2024-03-13
31504.0,2.2,2024-03-13
31540.0,1.2,2024-03-13
31505.0,2.0,2024-03-13
15768.0,2.62,2024-03-13
31310.0,1.59,2024-03-13
31010.0,1.6,2024-03-13
31011.0,1.65,2024-03-13
31312.0,2.7,2024-03-13
31309.0,1.55,2024-03-13
30167.0,3.8,2024-03-13
10381.0,5.22,2024-03-13
10382.0,0.87,2024-03-13
10794.0,1.53,2024-03-13
10541.0,8.46,2024-03-13
10542.0,1.41,2024-03-13
10721.0,5.7,2024-03-13
10722.0,0.95,2024-03-13
10732.0,1.69,2024-03-13
10683.0,5.76,2024-03-13
10685.0,0.96,2024-03-13
10154.0,7.44,2024-03-13
10719.0,1.24,2024-03-13
10505.0,10.68,2024-03-13
10502.0,1.78,2024-03-13
10814.0,7.5,2024-03-13
10826.0,1.25,2024-03-13
10806.0,10.8,2024-03-13
10812.0,1.8,2024-03-13
10922.0,1.04,2024-03-13
10545.0,9.18,2024-03-13
10546.0,1.53,2024-03-13
10531.0,6.84,2024-03-13
10712.0,1.14,2024-03-13
10383.0,5.1,2024-03-13
10384.0,0.85,2024-03-13
10730.0,5.58,2024-03-13
10731.0,0.93,2024-03-13
10686.0,5.64,2024-03-13
10687.0,0.94,2024-03-13
10543.0,8.28,2024-03-13
10544.0,1.38,2024-03-13
10146.0,11.4,2024-03-13
10884.0,1.9,2024-03-13
10155.0,7.44,2024-03-13
10819.0,1.24,2024-03-13
10845.0,6.6,2024-03-13
10846.0,1.1,2024-03-13
10281.0,11.7,2024-03-13
10282.0,1.95,2024-03-13
10414.0,5.2,2024-03-13
10676.0,7.5,2024-03-13
10678.0,1.25,2024-03-13
10532.0,6.84,2024-03-13
10801.0,1.14,2024-03-13
10379.0,5.46,2024-03-13
10380.0,0.91,2024-03-13
10783.0,1.6,2024-03-13
10504.0,10.68,2024-03-13
10506.0,1.78,2024-03-13
10698.0,5.94,2024-03-13
10699.0,0.99,2024-03-13
10150.0,7.44,2024-03-13
10619.0,1.24,2024-03-13
10533.0,8.82,2024-03-13
10540.0,1.47,2024-03-13
10681.0,6.6,2024-03-13
10682.0,1.1,2024-03-13
10933.0,1.05,2024-03-13
10530.0,6.84,2024-03-13
10617.0,1.14,2024-03-13
23908.0,5.7,2024-03-13
23912.0,0.95,2024-03-13
23046.0,1.5,2024-03-13
86168.0,7.2,2024-03-13
86167.0,1.2,2024-03-13
13681.0,4.2,2024-03-13
13682.0,0.7,2024-03-13
29322.0,4.8,2024-03-13
29314.0,0.8,2024-03-13
23925.0,8.1,2024-03-13
23926.0,1.35,2024-03-13
23048.0,6.6,2024-03-13
23047.0,1.1,2024-03-13
80497.0,7.5,2024-03-13
80504.0,1.25,2024-03-13
15647.0,7.8,2024-03-13
15648.0,1.3,2024-03-13
17174.0,1.4,2024-03-13
13847.0,9.0,2024-03-13
13846.0,1.5,2024-03-13
60383.0,1.5,2024-03-13
5673.0,1.35,2024-03-13
10688.0,0.9,2024-03-13
13849.0,8.1,2024-03-13
13848.0,1.35,2024-03-13
67950.0,6.6,2024-03-13
67949.0,1.1,2024-03-13
52639.0,4.8,2024-03-13
52640.0,0.8,2024-03-13
52633.0,7.2,2024-03-13
52634.0,1.2,2024-03-13
60926.0,1.55,2024-03-13
10050.0,1.5,2024-03-13
23049.0,1.3,2024-03-13
10004.0,2.5,2024-03-13
23050.0,1.45,2024-03-13
10055.0,1.7,2024-03-13
10066.0,2.65,2024-03-13
23052.0,1.3,2024-03-13
10051.0,1.65,2024-03-13
23051.0,1.3,2024-03-13
10054.0,1.65,2024-03-13
22967.0,1.85,2024-03-13
10726.0,11.34,2024-03-13
10723.0,1.89,2024-03-13
10820.0,11.34,2024-03-13
10781.0,1.89,2024-03-13
9049.0,11.7,2024-03-13
9040.0,1.95,2024-03-13
9057.0,11.7,2024-03-13
9034.0,1.95,2024-03-13
9054.0,1.95,2024-03-13
9187.0,7.5,2024-03-13
9188.0,1.25,2024-03-13
9189.0,1.95,2024-03-13
9398.0,9.6,2024-03-13
9397.0,1.6,2024-03-13
9190.0,2.3,2024-03-13
60348.0,3.9,2024-03-13
60347.0,2.15,2024-03-13
60345.0,2.65,2024-03-13
60346.0,2.95,2024-03-13
15599.0,1.6,2024-03-13
10449.0,1.1,2024-03-13
22155.0,3.55,2024-03-13
20716.0,1.9,2024-03-13
20852.0,1.9,2024-03-13
20722.0,1.9,2024-03-13
20727.0,2.45,2024-03-13
90933.0,2.2,2024-03-13
20991.0,2.6,2024-03-13
53130.0,2.3,2024-03-13
20846.0,1.45,2024-03-13
86505.0,2.85,2024-03-13
60307.0,1.5,2024-03-13
20876.0,1.45,2024-03-13
15909.0,2.95,2024-03-13
20196.0,1.6,2024-03-13
86503.0,2.95,2024-03-13
10199.0,1.75,2024-03-13
10161.0,1.45,2024-03-13
13598.0,1.5,2024-03-13
10276.0,1.65,2024-03-13
10275.0,1.95,2024-03-13
10117.0,1.2,2024-03-13
15599.0,1.6,2024-03-13
10376.0,1.1,2024-03-13
17174.0,1.4,2024-03-13
10320.0,2.4,2024-03-13
86713.0,2.25,2024-03-13
40180.0,3.5,2024-03-13
40179.0,3.5,2024-03-13
40404.0,3.35,2024-03-13
40537.0,4.2,2024-03-13
40506.0,3.35,2024-03-13
40571.0,5.65,2024-03-13
40530.0,2.5,2024-03-13
16830.0,7.6,2024-03-13
13643.0,4.8,2024-03-13
22888.0,6.9,2024-03-13
40573.0,4.2,2024-03-13
40567.0,2.1,2024-03-13
23568.0,3.5,2024-03-13
86231.0,4.85,2024-03-13
52553.0,6.9,2024-03-13
22561.0,4.25,2024-03-13
23440.0,4.6,2024-03-13
40114.0,1.15,2024-03-13
40009.0,2.9,2024-03-13
40552.0,1.7,2024-03-13
79083.0,1.95,2024-03-13
40135.0,2.9,2024-03-13
40178.0,2.0,2024-03-13
35980.0,3.25,2024-03-13
40317.0,3.1,2024-03-13
40315.0,3.1,2024-03-13
40233.0,1.75,2024-03-13
40230.0,1.75,2024-03-13
40560.0,2.35,2024-03-13
15679.0,1.75,2024-03-13
13678.0,1.95,2024-03-13
40732.0,1.85,2024-03-13
40740.0,1.85,2024-03-13
15942.0,1.85,2024-03-13
40743.0,1.85,2024-03-13
15941.0,1.85,2024-03-13
52625.0,2.4,2024-03-13
40744.0,1.85,2024-03-13
40752.0,3.15,2024-03-13
90505.0,0.9,2024-03-13
44413.0,0.65,2024-03-13
44404.0,1.95,2024-03-13
71342.0,0.9,2024-03-13
52487.0,0.9,2024-03-13
71380.0,0.75,2024-03-13
71344.0,0.75,2024-03-13
71312.0,1.1,2024-03-13
71377.0,1.2,2024-03-13
13534.0,0.75,2024-03-13
71314.0,1.45,2024-03-13
13525.0,1.2,2024-03-13
23679.0,1.0,2024-03-13
79713.0,0.95,2024-03-13
71044.0,1.2,2024-03-13
71033.0,1.8,2024-03-13
22774.0,1.65,2024-03-13
22825.0,0.85,2024-03-13
71055.0,1.35,2024-03-13
22827.0,0.9,2024-03-13
23628.0,0.7,2024-03-13
23629.0,0.7,2024-03-13
23630.0,0.7,2024-03-13
23290.0,3.2,2024-03-13
23291.0,3.2,2024-03-13
23813.0,0.9,2024-03-13
23814.0,0.9,2024-03-13
23815.0,0.9,2024-03-13
71397.0,1.95,2024-03-13
71398.0,1.95,2024-03-13
71399.0,1.95,2024-03-13
71225.0,3.0,2024-03-13
71226.0,3.0,2024-03-13
71227.0,3.0,2024-03-13
86480.0,2.25,2024-03-13
35530.0,2.25,2024-03-13
72090.0,2.7,2024-03-13
72318.0,2.75,2024-03-13
72064.0,3.0,2024-03-13
72111.0,3.3,2024-03-13
72056.0,3.5,2024-03-13
72205.0,3.1,2024-03-13
72641.0,1.9,2024-03-13
72034.0,1.55,2024-03-13
52423.0,1.25,2024-03-13
52466.0,1.2,2024-03-13
52422.0,1.25,2024-03-13
72320.0,2.95,2024-03-13
72039.0,1.5,2024-03-13
72049.0,1.5,2024-03-13
72035.0,2.0,2024-03-13
60965.0,2.9,2024-03-13
72113.0,2.0,2024-03-13
72088.0,2.6,2024-03-13
72537.0,1.25,2024-03-13
72507.0,1.25,2024-03-13
60707.0,1.25,2024-03-13
67997.0,1.25,2024-03-13
40159.0,2.15,2024-03-13
35858.0,2.9,2024-03-13
35859.0,1.8,2024-03-13
52857.0,1.25,2024-03-13
72541.0,1.4,2024-03-13
52759.0,2.15,2024-03-13
72547.0,1.7,2024-03-13
72542.0,1.7,2024-03-13
72546.0,1.7,2024-03-13
72548.0,1.7,2024-03-13
72544.0,1.7,2024-03-13
72616.0,2.9,2024-03-13
72614.0,2.9,2024-03-13
72647.0,2.9,2024-03-13
22723.0,1.7,2024-03-13
52588.0,2.9,2024-03-13
72408.0,3.1,2024-03-13
72411.0,1.8,2024-03-13
72405.0,1.8,2024-03-13
60790.0,1.8,2024-03-13
72410.0,1.8,2024-03-13
23842.0,1.8,2024-03-13
79425.0,1.85,2024-03-13
79446.0,1.85,2024-03-13
79447.0,1.85,2024-03-13
79448.0,1.85,2024-03-13
13789.0,2.15,2024-03-13
13788.0,2.15,2024-03-13
13779.0,2.15,2024-03-13
13780.0,2.15,2024-03-13
72733.0,1.45,2024-03-13
72734.0,1.45,2024-03-13
72817.0,1.75,2024-03-13
72676.0,1.85,2024-03-13
72675.0,1.85,2024-03-13
72873.0,1.7,2024-03-13
72077.0,1.75,2024-03-13
15805.0,1.85,2024-03-13
15804.0,1.85,2024-03-13
35456.0,2.15,2024-03-13
35457.0,1.75,2024-03-13
35938.0,1.75,2024-03-13
52615.0,6.0,2024-03-13
16831.0,0.8,2024-03-13
72878.0,1.8,2024-03-13
72514.0,3.15,2024-03-13
72515.0,2.0,2024-03-13
43011.0,1.6,2024-03-13
43075.0,0.8,2024-03-13
43024.0,1.15,2024-03-13
86803.0,1.2,2024-03-13
43054.0,1.15,2024-03-13
60946.0,2.65,2024-03-13
60945.0,2.65,2024-03-13
43057.0,1.6,2024-03-13
43060.0,1.7,2024-03-13
43818.0,0.65,2024-03-13
43810.0,1.0,2024-03-13
43802.0,0.95,2024-03-13
43853.0,1.85,2024-03-13
43042.0,1.7,2024-03-13
43813.0,1.3,2024-03-13
23412.0,3.45,2024-03-13
43806.0,3.8,2024-03-13
23415.0,6.25,2024-03-13
90309.0,10.0,2024-03-13
80320.0,34.5,2024-03-13
90303.0,13.0,2024-03-13
90326.0,9.0,2024-03-13
90319.0,18.0,2024-03-13
80313.0,4.5,2024-03-13
23414.0,29.5,2024-03-13
43218.0,1.1,2024-03-13
43088.0,1.6,2024-03-13
43223.0,1.25,2024-03-13
43204.0,2.5,2024-03-13
73207.0,1.8,2024-03-13
44232.0,3.55,2024-03-13
67951.0,2.25,2024-03-13
43347.0,0.95,2024-03-13
43320.0,0.95,2024-03-13
44300.0,1.7,2024-03-13
43307.0,0.95,2024-03-13
44301.0,1.7,2024-03-13
15862.0,0.95,2024-03-13
43375.0,2.1,2024-03-13
43070.0,2.35,2024-03-13
43314.0,1.95,2024-03-13
71527.0,1.6,2024-03-13
43614.0,2.3,2024-03-13
43621.0,3.6,2024-03-13
43315.0,2.15,2024-03-13
35962.0,2.85,2024-03-13
43329.0,1.55,2024-03-13
42204.0,1.65,2024-03-13
43301.0,1.9,2024-03-13
43338.0,1.35,2024-03-13
43341.0,2.35,2024-03-13
44262.0,2.15,2024-03-13
44019.0,1.95,2024-03-13
43112.0,2.6,2024-03-13
43113.0,1.0,2024-03-13
43496.0,1.5,2024-03-13
43474.0,1.25,2024-03-13
43420.0,1.15,2024-03-13
43025.0,1.65,2024-03-13
43484.0,1.35,2024-03-13
42203.0,1.15,2024-03-13
43089.0,1.55,2024-03-13
43482.0,1.3,2024-03-13
43028.0,1.65,2024-03-13
43056.0,1.3,2024-03-13
43820.0,1.65,2024-03-13
43421.0,2.2,2024-03-13
43507.0,1.3,2024-03-13
43047.0,1.9,2024-03-13
23549.0,3.9,2024-03-13
43508.0,1.4,2024-03-13
35926.0,3.0,2024-03-13
52556.0,1.3,2024-03-13
43914.0,1.4,2024-03-13
43906.0,1.45,2024-03-13
23801.0,3.7,2024-03-13
43935.0,1.3,2024-03-13
44210.0,1.3,2024-03-13
44000.0,2.0,2024-03-13
44215.0,1.75,2024-03-13
13633.0,4.9,2024-03-13
43032.0,3.8,2024-03-13
44264.0,3.2,2024-03-13
44265.0,2.4,2024-03-13
44110.0,1.55,2024-03-13
35882.0,1.65,2024-03-13
44127.0,1.35,2024-03-13
35663.0,2.9,2024-03-13
44116.0,2.0,2024-03-13
44303.0,1.75,2024-03-13
49402.0,0.9,2024-03-13
44138.0,1.3,2024-03-13
43861.0,2.3,2024-03-13
44019.0,1.95,2024-03-13
44001.0,2.55,2024-03-13
44310.0,2.8,2024-03-13
43923.0,2.75,2024-03-13
90539.0,1.5,2024-03-13
43931.0,3.8,2024-03-13
43705.0,3.8,2024-03-13
44115.0,3.4,2024-03-13
79706.0,1.05,2024-03-13
43112.0,2.6,2024-03-13
35998.0,1.9,2024-03-13
35997.0,1.1,2024-03-13
42441.0,1.2,2024-03-13
13644.0,1.75,2024-03-13
86329.0,2.5,2024-03-13
35963.0,4.0,2024-03-13
16805.0,3.8,2024-03-13
42384.0,3.0,2024-03-13
35504.0,0.95,2024-03-13
42314.0,1.2,2024-03-13
42186.0,4.45,2024-03-13
42302.0,2.95,2024-03-13
42385.0,2.35,2024-03-13
42318.0,1.65,2024-03-13
43058.0,1.5,2024-03-13
42371.0,3.75,2024-03-13
86652.0,3.95,2024-03-13
52483.0,5.3,2024-03-13
35915.0,3.75,2024-03-13
86653.0,3.75,2024-03-13
86886.0,4.25,2024-03-13
49867.0,2.3,2024-03-13
48361.0,2.4,2024-03-13
48001.0,2.05,2024-03-13
48360.0,2.25,2024-03-13
48009.0,2.05,2024-03-13
48005.0,1.95,2024-03-13
49837.0,1.75,2024-03-13
49869.0,2.0,2024-03-13
48304.0,3.5,2024-03-13
49863.0,3.15,2024-03-13
49823.0,1.8,2024-03-13
35894.0,3.0,2024-03-13
49000.0,2.1,2024-03-13
60294.0,1.85,2024-03-13
23608.0,1.7,2024-03-13
49224.0,0.85,2024-03-13
49073.0,1.2,2024-03-13
49154.0,1.1,2024-03-13
49074.0,1.35,2024-03-13
15636.0,1.8,2024-03-13
2439.0,0.65,2024-03-13
15777.0,1.2,2024-03-13
15968.0,1.55,2024-03-13
35627.0,2.45,2024-03-13
67981.0,1.35,2024-03-13
23187.0,1.6,2024-03-13
23188.0,1.45,2024-03-13
23189.0,2.1,2024-03-13
13717.0,1.55,2024-03-13
13719.0,1.45,2024-03-13
13716.0,1.55,2024-03-13
13718.0,1.55,2024-03-13
23516.0,1.15,2024-03-13
49319.0,1.25,2024-03-13
49011.0,2.9,2024-03-13
49087.0,2.2,2024-03-13
60967.0,1.5,2024-03-13
49302.0,1.2,2024-03-13
52968.0,1.15,2024-03-13
49049.0,1.2,2024-03-13
23296.0,3.9,2024-03-13
49116.0,1.2,2024-03-13
49330.0,2.5,2024-03-13
49080.0,2.57,2024-03-13
49544.0,1.3,2024-03-13
49710.0,2.05,2024-03-13
49701.0,2.2,2024-03-13
49589.0,1.45,2024-03-13
49619.0,2.2,2024-03-13
49173.0,3.35,2024-03-13
49176.0,2.85,2024-03-13
49504.0,3.0,2024-03-13
47818.0,4.4,2024-03-13
47819.0,2.25,2024-03-13
47834.0,2.25,2024-03-13
47293.0,0.8,2024-03-13
47291.0,1.55,2024-03-13
47824.0,3.4,2024-03-13
47609.0,1.3,2024-03-13
46703.0,1.45,2024-03-13
47620.0,1.15,2024-03-13
47618.0,1.75,2024-03-13
76457.0,1.25,2024-03-13
76470.0,0.8,2024-03-13
47828.0,3.95,2024-03-13
76472.0,1.75,2024-03-13
79706.0,1.05,2024-03-13
22302.0,1.6,2024-03-13
22301.0,1.6,2024-03-13
1927.0,16.45,2024-03-13
1914.0,7.9,2024-03-13
1926.0,7.9,2024-03-13
49750.0,1.7,2024-03-13
49752.0,1.6,2024-03-13
49048.0,1.6,2024-03-13
49704.0,1.35,2024-03-13
49703.0,2.65,2024-03-13
49711.0,1.85,2024-03-13
49705.0,1.65,2024-03-13
49333.0,1.75,2024-03-13
22985.0,1.3,2024-03-13
49715.0,1.35,2024-03-13
52834.0,2.1,2024-03-13
71403.0,2.8,2024-03-13
71452.0,1.5,2024-03-13
71450.0,1.1,2024-03-13
71071.0,1.75,2024-03-13
71407.0,3.5,2024-03-13
71156.0,1.15,2024-03-13
71155.0,1.7,2024-03-13
71154.0,2.6,2024-03-13
86836.0,4.5,2024-03-13
71533.0,1.85,2024-03-13
71054.0,3.5,2024-03-13
71570.0,4.6,2024-03-13
71527.0,1.6,2024-03-13
48652.0,1.55,2024-03-13
86612.0,2.8,2024-03-13
86611.0,1.9,2024-03-13
48646.0,2.55,2024-03-13
48000.0,1.0,2024-03-13
48636.0,15.1,2024-03-13
48649.0,8.3,2024-03-13
48651.0,7.25,2024-03-13
86464.0,2.2,2024-03-13
35920.0,3.85,2024-03-13
35921.0,2.85,2024-03-13
86641.0,1.25,2024-03-13
16874.0,2.75,2024-03-13
23363.0,1.75,2024-03-13
86643.0,1.2,2024-03-13
89804.0,2.95,2024-03-13
52559.0,1.85,2024-03-13
71586.0,4.5,2024-03-13
13648.0,2.6,2024-03-13
86642.0,0.69,2024-03-13
52558.0,1.85,2024-03-13
70030.0,0.95,2024-03-13
70028.0,0.95,2024-03-13
70024.0,0.95,2024-03-13
70008.0,1.5,2024-03-13
23183.0,2.95,2024-03-13
40229.0,5.5,2024-03-13
40231.0,5.5,2024-03-13
40234.0,5.5,2024-03-13
40235.0,5.5,2024-03-13
40241.0,5.5,2024-03-13
40253.0,5.5,2024-03-13
40254.0,5.5,2024-03-13
40255.0,5.5,2024-03-13
40256.0,5.5,2024-03-13
40242.0,5.5,2024-03-13
40244.0,5.5,2024-03-13
40245.0,5.5,2024-03-13
40246.0,5.5,2024-03-13
40247.0,5.5,2024-03-13
40248.0,5.5,2024-03-13
35630.0,7.5,2024-03-13
35631.0,7.5,2024-03-13
35632.0,7.5,2024-03-13
35633.0,7.5,2024-03-13
35634.0,7.5,2024-03-13
35635.0,7.5,2024-03-13
35636.0,7.5,2024-03-13
35637.0,7.5,2024-03-13
52608.0,8.95,2024-03-13
52609.0,8.95,2024-03-13
52610.0,8.95,2024-03-13
52611.0,8.95,2024-03-13
52612.0,8.95,2024-03-13
52613.0,8.95,2024-03-13
40249.0,5.5,2024-03-13
40250.0,5.5,2024-03-13
40251.0,5.5,2024-03-13
40252.0,5.5,2024-03-13
40261.0,5.0,2024-03-13
40262.0,5.0,2024-03-13
40263.0,3.5,2024-03-13
40264.0,3.5,2024-03-13
41163.0,3.5,2024-03-13
40267.0,4.5,2024-03-13
40268.0,4.5,2024-03-13
40269.0,4.5,2024-03-13
15747.0,5.75,2024-03-13
40265.0,5.0,2024-03-13
40266.0,5.0,2024-03-13
40258.0,5.75,2024-03-13
40259.0,5.75,2024-03-13
52616.0,6.95,2024-03-13
52617.0,6.95,2024-03-13
52618.0,6.95,2024-03-13
80353.0,5.0,2024-03-13
80395.0,5.0,2024-03-13
80396.0,5.0,2024-03-13
80399.0,5.0,2024-03-13
80421.0,5.0,2024-03-13
80422.0,5.0,2024-03-13
80398.0,5.0,2024-03-13
52872.0,5.0,2024-03-13
80433.0,7.5,2024-03-13
80434.0,7.5,2024-03-13
80427.0,5.4,2024-03-13
80428.0,5.5,2024-03-13
52973.0,6.5,2024-03-13
52974.0,6.5,2024-03-13
52975.0,6.5,2024-03-13
52976.0,6.5,2024-03-13
77749.0,2.0,2024-03-13
95730.0,1.6,2024-03-13
22804.0,2.6,2024-03-13
50245.0,4.5,2024-03-13
35539.0,2.5,2024-03-13
35871.0,2.5,2024-03-13
35872.0,2.5,2024-03-13
35873.0,2.5,2024-03-13
35540.0,2.5,2024-03-13
67713.0,2.5,2024-03-13
35876.0,2.5,2024-03-13
80295.0,2.5,2024-03-13
80322.0,2.5,2024-03-13
22350.0,2.5,2024-03-13
35407.0,2.5,2024-03-13
67888.0,2.5,2024-03-13
44983.0,4.5,2024-03-13
44981.0,4.5,2024-03-13
44984.0,4.5,2024-03-13
44982.0,4.5,2024-03-13
46387.0,4.5,2024-03-13
46533.0,4.5,2024-03-13
80287.0,4.5,2024-03-13
80285.0,4.5,2024-03-13
80286.0,4.5,2024-03-13
35434.0,10.75,2024-03-13
35436.0,10.75,2024-03-13
22529.0,4.65,2024-03-13
22530.0,4.65,2024-03-13
22531.0,3.0,2024-03-13
41152.0,4.65,2024-03-13
41258.0,4.65,2024-03-13
22534.0,3.0,2024-03-13
22535.0,3.0,2024-03-13
22536.0,4.65,2024-03-13
35140.0,4.65,2024-03-13
41151.0,4.65,2024-03-13
40055.0,4.65,2024-03-13
40327.0,4.5,2024-03-13
40328.0,4.5,2024-03-13
35336.0,4.5,2024-03-13
35337.0,4.5,2024-03-13
35338.0,4.5,2024-03-13
35377.0,5.0,2024-03-13
35378.0,5.0,2024-03-13
35379.0,4.5,2024-03-13
35380.0,5.0,2024-03-13
35381.0,5.0,2024-03-13
35382.0,5.0,2024-03-13
35383.0,5.0,2024-03-13
23540.0,4.65,2024-03-13
23541.0,4.65,2024-03-13
23542.0,3.0,2024-03-13
23543.0,4.65,2024-03-13
23544.0,4.65,2024-03-13
60928.0,3.0,2024-03-13
60929.0,4.65,2024-03-13
60930.0,4.65,2024-03-13
60931.0,4.65,2024-03-13
60932.0,3.0,2024-03-13
60933.0,4.65,2024-03-13
60934.0,4.65,2024-03-13
16829.0,8.0,2024-03-13
70066.0,8.0,2024-03-13
70067.0,8.0,2024-03-13
16834.0,8.0,2024-03-13
70073.0,8.0,2024-03-13
70074.0,8.0,2024-03-13
16835.0,8.0,2024-03-13
22621.0,5.0,2024-03-13
22622.0,5.0,2024-03-13
22623.0,5.0,2024-03-13
22624.0,5.0,2024-03-13
22625.0,5.0,2024-03-13
23084.0,5.0,2024-03-13
35608.0,5.0,2024-03-13
52429.0,5.0,2024-03-13
23199.0,2.5,2024-03-13
35345.0,2.5,2024-03-13
52804.0,2.15,2024-03-13
52805.0,2.15,2024-03-13
80267.0,2.5,2024-03-13
67712.0,2.5,2024-03-13
23595.0,2.5,2024-03-13
67584.0,3.5,2024-03-13
52504.0,4.0,2024-03-13
73358.0,3.5,2024-03-13
80264.0,3.75,2024-03-13
52788.0,8.0,2024-03-13
35346.0,2.5,2024-03-13
35347.0,2.5,2024-03-13
35359.0,2.5,2024-03-13
35360.0,2.5,2024-03-13
35350.0,2.5,2024-03-13
52492.0,3.25,2024-03-13
52501.0,3.25,2024-03-13
52502.0,3.25,2024-03-13
52503.0,3.25,2024-03-13
41744.0,4.0,2024-03-13
73349.0,3.0,2024-03-13
23523.0,2.75,2024-03-13
23524.0,2.75,2024-03-13
23525.0,2.75,2024-03-13
67722.0,3.5,2024-03-13
67721.0,3.5,2024-03-13
67577.0,4.0,2024-03-13
13556.0,4.5,2024-03-13
73356.0,3.65,2024-03-13
73350.0,3.65,2024-03-13
73352.0,3.65,2024-03-13
73351.0,3.65,2024-03-13
73348.0,3.65,2024-03-13
60590.0,5.0,2024-03-13
52958.0,3.65,2024-03-13
60591.0,4.0,2024-03-13
60589.0,4.0,2024-03-13
73365.0,3.5,2024-03-13
73360.0,3.5,2024-03-13
73371.0,3.5,2024-03-13
73369.0,3.5,2024-03-13
73374.0,3.5,2024-03-13
70793.0,3.5,2024-03-13
40275.0,4.25,2024-03-13
40277.0,4.25,2024-03-13
40279.0,4.25,2024-03-13
35153.0,4.25,2024-03-13
40369.0,3.0,2024-03-13
46368.0,2.25,2024-03-13
77467.0,2.5,2024-03-13
35848.0,3.0,2024-03-13
52438.0,8.0,2024-03-13
52440.0,6.5,2024-03-13
52439.0,6.0,2024-03-13
62048.0,3.95,2024-03-13
81003.0,8.76,2024-03-13
24147.0,1.49,2024-03-13
24260.0,19.9,2024-03-13
62704.0,15.5,2024-03-13
83490.0,1.64,2024-03-13
24712.0,6.95,2024-03-13
87271.0,6.6,2024-03-13
24701.0,2.24,2024-03-13
24700.0,13.95,2024-03-13
87278.0,6.95,2024-03-13
24278.0,5.55,2024-03-13
24710.0,50.0,2024-03-13
24181.0,4.95,2024-03-13
24230.0,5.95,2024-03-13
24267.0,4.25,2024-03-13
