description_x,units,price_eu,unit_price,date,order_num,best_match,description_y,product_code
"redondos frescos berenjena, tomate y mozzarella bel canto",1,1.98,1.98,2020-09-18,238052,"redondos frescos berenjena, tomate y mozzarella bel canto","redondos frescos berenjena, tomate y mozzarella bel canto",6139.0
galletas digestive hacendado,1,1.1,1.1,2020-09-18,238052,galletas digestive hacendado,galletas digestive hacendado,14214.0
leche semidesnatada hacendado,3,1.74,0.58,2020-09-18,238052,leche semidesnatada fresca hacendado,leche semidesnatada fresca hacendado,10922.0
leche evaporada hacendado,1,0.85,0.85,2020-09-18,238052,leche entera fresca hacendado,leche entera fresca hacendado,10933.0
bifidus desnatado hacendado frutas del bosque,1,0.95,0.95,2020-09-18,238052,bebida lactea de frutas del bosque hacendado,bebida lactea de frutas del bosque hacendado,20476.0
espinacas en porciones hacendado ultracongelada,1,1.19,1.19,2021-09-02,7475015,espinacas en porciones hacendado ultracongeladas,espinacas en porciones hacendado ultracongeladas,15939.0
fideos orientales yatekomo de pollo gallina blanca,1,2.85,2.85,2021-09-02,7475015,sopa de pollo gallina blanca con fideos finos,sopa de pollo gallina blanca con fideos finos,8044.0
lavavajillas classic finish en pastillas,1,2.95,2.95,2021-09-02,7475015,lavavajillas quantum max finish en pastillas lavado a maquina,lavavajillas quantum max finish en pastillas lavado a maquina,41312.0
alcachofa,6,3.45,0.5750000000000001,2021-09-02,7475015,alcachofa,alcachofa,69623.0
lavavajillas ultra concentrado bosque verde,1,1.8,1.8,2021-09-02,7475015,sal lavavajillas bosque verde en grano,sal lavavajillas bosque verde en grano,42512.0
gel de bano avena deliplus piel sensible,1,1.25,1.25,2021-09-02,7475015,gel de bano avena deliplus piel sensible,gel de bano avena deliplus piel sensible,23184.0
gel de bano oliva deliplus piel seca,1,1.25,1.25,2021-09-02,7475015,gel de bano oliva deliplus piel seca,gel de bano oliva deliplus piel seca,23829.0
papel hogar compacto absorbente bosque verde,1,1.78,1.78,2021-09-02,7475015,papel hogar compacto absorbente bosque verde,papel hogar compacto absorbente bosque verde,49619.0
mini aritos perro adulto compy,1,3.95,3.95,2021-09-02,7475015,comida perro adulto compy original,comida perro adulto compy original,52101.0
detergente ropa jabon natural de marsella bosque verde liquido,1,3.2,3.2,2021-09-02,7475015,detergente ropa jabon natural de marsella bosque verde liquido,detergente ropa jabon natural de marsella bosque verde liquido,40180.0
harina de trigo hacendado,1,0.43,0.43,2021-09-02,7475015,harina de trigo hacendado,harina de trigo hacendado,29100.0
azucar blanco,1,1.48,1.48,2021-09-02,7475015,azucar blanco,azucar blanco,19897.0
preparado de carne picada cerdo,1,2.49,2.49,2021-09-02,7475015,preparado de verdura para cocido,preparado de verdura para cocido,69587.0
preparado de carne picada vacuno,1,3.09,3.09,2021-09-02,7475015,preparado de verdura para cocido,preparado de verdura para cocido,69587.0
gamba pelada cruda tamano mediano hacendado ultracongelada,1,4.5,4.5,2021-09-02,7475015,patatas horno hacendado ultracongeladas,patatas horno hacendado ultracongeladas,61424.0
pechuga de pavo al horno de lena campofrio lonchas,4,6.2,1.55,2021-09-02,7475015,pechuga de pavo al horno de lena campofrio lonchas pavofrio,pechuga de pavo al horno de lena campofrio lonchas pavofrio,53140.0
bandas de cera especial cara y pequenas zonas deliplus piel sensible,1,1.2,1.2,2021-09-02,7475015,bandas de cera especial piernas deliplus piel sensible,bandas de cera especial piernas deliplus piel sensible,74081.0
galletas saladas salpicks galbusera,1,1.5,1.5,2021-09-02,7475015,galletas saladas salpicks galbusera,galletas saladas salpicks galbusera,82585.0
cerveza clasica mahou,1,5.88,5.88,2021-09-02,7475015,cerveza suave xibeca damm,cerveza suave xibeca damm,27144.0
patatas,1,4.79,4.79,2021-09-02,7475015,patata,patata,69066.0
toallitas bebe frescas & perfumadas deliplus,1,0.95,0.95,2021-09-02,7475015,toallitas infantiles cara y manos deliplus,toallitas infantiles cara y manos deliplus,22931.0
yogur sabores hacendado,2,2.0,1.0,2021-09-02,7475015,salsa yogur hacendado,salsa yogur hacendado,17327.0
mejillones en escabeche hacendado medianos,2,3.0,1.5,2021-09-02,7475015,mejillones en escabeche hacendado medianos 8-12 piezas,mejillones en escabeche hacendado medianos 8-12 piezas,18602.0
aceitunas negras hacendado sin hueso,2,1.6,0.8,2021-09-02,7475015,aceitunas negras hacendado sin hueso,aceitunas negras hacendado sin hueso,33249.0
judia verde plana,1,2.25,2.25,2021-09-02,7475015,judia verde redonda,judia verde redonda,69878.0
judia verde plana,1,2.25,2.25,2021-09-02,7475015,judia verde redonda,judia verde redonda,69878.0
judia verde plana,1,2.25,2.25,2021-09-02,7475015,judia verde redonda,judia verde redonda,69878.0
judia verde plana,1,2.25,2.25,2021-09-02,7475015,judia verde redonda,judia verde redonda,69878.0
judia verde plana,1,2.25,2.25,2021-09-02,7475015,judia verde redonda,judia verde redonda,69878.0
judia verde plana,1,2.25,2.25,2021-09-02,7475015,judia verde redonda,judia verde redonda,69878.0
judia verde plana,1,2.25,2.25,2021-09-02,7475015,judia verde redonda,judia verde redonda,69878.0
judia verde plana,1,2.25,2.25,2021-09-02,7475015,judia verde redonda,judia verde redonda,69878.0
judia verde plana,1,2.25,2.25,2021-09-02,7475015,judia verde redonda,judia verde redonda,69878.0
judia verde plana,1,2.25,2.25,2021-09-02,7475015,judia verde redonda,judia verde redonda,69878.0
judia verde plana,1,2.25,2.25,2021-09-02,7475015,judia verde redonda,judia verde redonda,69878.0
fuet espetec extra hacendado,4,8.2,2.05,2021-09-02,7475015,fuet espetec extra hacendado,fuet espetec extra hacendado,55108.0
leche desnatada pascual,4,19.2,4.8,2021-09-02,7475015,leche en polvo desnatada,leche en polvo desnatada,10414.0
puerros,1,1.64,1.64,2021-09-02,7475015,puerros,puerros,69411.0
pechugas de pollo finas hierbas marinadas,1,3.53,3.53,2021-09-02,7475015,pechuga de pollo hacendado finas lonchas,pechuga de pollo hacendado finas lonchas,56156.0
cadera de vacuno anojo,1,5.0,5.0,2021-09-02,7475015,carpaccio de vacuno,carpaccio de vacuno,2632.0
filetes pechuga de pollo corte fino,1,3.92,3.92,2021-09-02,7475015,filetes pechuga de pollo corte fino,filetes pechuga de pollo corte fino,3400.0
filetes pechuga de pollo corte fino,1,3.92,3.92,2021-09-02,7475015,filetes pechuga de pollo corte fino,filetes pechuga de pollo corte fino,3400.0
cuartos traseros familiar de pollo,1,4.21,4.21,2021-09-02,7475015,cuartos traseros familiar de pollo,cuartos traseros familiar de pollo,3680.0
queso tierno entrepinares lonchas,1,1.9,1.9,2021-09-02,7475015,queso tierno mezcla entrepinares lonchas,queso tierno mezcla entrepinares lonchas,50385.0
solomillo de pavo marinado congelado,1,1.96,1.96,2021-09-02,7475015,solomillo de cerdo marinado con setas,solomillo de cerdo marinado con setas,4353.0
solomillo de pavo marinado congelado,1,1.99,1.99,2021-09-02,7475015,solomillo de cerdo marinado con setas,solomillo de cerdo marinado con setas,4353.0
dentifrico triple accion colgate con fluor,2,2.8,1.4,2021-11-11,10404138,dentifrico triple accion colgate con fluor menta original,dentifrico triple accion colgate con fluor menta original,73978.0
mini empanadillas de atun hacendado ultracongeladas,1,1.6,1.6,2021-11-11,10404138,espinacas a la crema hacendado ultracongeladas,espinacas a la crema hacendado ultracongeladas,61368.0
masa fresca hacendado hojaldre con mantequilla,1,2.38,2.38,2021-11-11,10404138,masa fresca hacendado hojaldre con mantequilla,masa fresca hacendado hojaldre con mantequilla,63474.0
masa fresca quebrada brisa hacendado,1,2.38,2.38,2021-11-11,10404138,masa fresca quebrada brisa hacendado,masa fresca quebrada brisa hacendado,63464.0
queso bola edam tierno holland corona,1,2.9,2.9,2021-11-11,10404138,queso tierno bola edam holland corona,queso tierno bola edam holland corona,50483.0
queso rallado emmental gratinar hacendado,1,1.15,1.15,2021-11-11,10404138,queso rallado emmental gratinar hacendado,queso rallado emmental gratinar hacendado,51239.0
queso rallado 4 quesos hacendado,1,1.59,1.59,2021-11-11,10404138,queso rallado 4 quesos hacendado,queso rallado 4 quesos hacendado,51237.0
jabon liquido bebe ultra suave nenuco,1,2.45,2.45,2021-11-11,10404138,jabon liquido bebe ultra suave nenuco,jabon liquido bebe ultra suave nenuco,45313.0
bolsa de basura grande bosque verde 50l cubo grande,2,2.8,1.4,2021-11-11,10404138,bolsa de basura grande bosque verde 50l cubo grande,bolsa de basura grande bosque verde 50l cubo grande,49048.0
spaghetti hacendado,1,0.9,0.9,2021-11-11,10404138,spaghetti fino hacendado,spaghetti fino hacendado,6277.0
macarron hacendado,1,0.9,0.9,2021-11-11,10404138,macarron fino hacendado,macarron fino hacendado,6260.0
renovador suelos bosque verde,1,2.5,2.5,2021-11-11,10404138,cera suelos bosque verde,cera suelos bosque verde,43614.0
guisante fino hacendado ultracongelado,1,1.1,1.1,2021-11-11,10404138,guisantes hacendado ultracongelados,guisantes hacendado ultracongelados,22605.0
mini aritos perro adulto compy,1,3.95,3.95,2021-11-11,10404138,comida perro adulto compy original,comida perro adulto compy original,52101.0
snack perro barritas compy con salmon y pollo,1,1.2,1.2,2021-11-11,10404138,snack gato barritas compy de salmon y merluza,snack gato barritas compy de salmon y merluza,52149.0
snack perro corazones compy,1,1.29,1.29,2021-11-11,10404138,snack corazones perro adulto compy,snack corazones perro adulto compy,52118.0
fideos orientales yatekomo de pollo gallina blanca,1,2.85,2.85,2021-11-11,10404138,sopa de pollo gallina blanca con fideos finos,sopa de pollo gallina blanca con fideos finos,8044.0
aceitunas manzanilla rellenas de anchoa hacendado reducidas en sal,1,1.8,1.8,2021-11-11,10404138,aceitunas manzanilla rellenas de anchoa hacendado reducidas en sal,aceitunas manzanilla rellenas de anchoa hacendado reducidas en sal,33078.0
11 panecillos,1,1.0,1.0,2021-11-11,10404138,11 panecillos,11 panecillos,83783.0
refresco coca-cola,1,8.76,8.76,2021-11-11,10404138,refresco cola pepsi,refresco cola pepsi,23894.0
zumo pura naranja hacendado,2,2.0,1.0,2021-11-11,10404138,zumo pura naranja con pulpa hacendado,zumo pura naranja con pulpa hacendado,39032.0
cebollas,2,2.38,1.19,2021-11-11,10404138,cebollino,cebollino,69286.0
zumo de manzana hacendado,2,1.18,0.59,2021-11-11,10404138,zumo de pina hacendado,zumo de pina hacendado,39191.0
leche desnatada pascual,4,22.56,5.64,2021-11-11,10404138,leche en polvo desnatada,leche en polvo desnatada,10414.0
zanahorias,1,0.65,0.65,2021-11-11,10404138,mandarinas,mandarinas,5251.0
papel higienico doble rollo bosque verde,1,3.95,3.95,2021-11-11,10404138,papel higienico doble hoja bosque verde,papel higienico doble hoja bosque verde,47834.0
cerveza clasica mahou,1,5.88,5.88,2021-11-11,10404138,cerveza suave xibeca damm,cerveza suave xibeca damm,27144.0
fuet espetec extra hacendado,4,7.96,1.99,2021-11-11,10404138,fuet espetec extra hacendado,fuet espetec extra hacendado,55108.0
toallitas bebe frescas & perfumadas deliplus,1,0.95,0.95,2021-11-11,10404138,toallitas infantiles cara y manos deliplus,toallitas infantiles cara y manos deliplus,22931.0
cafe en capsula sontuoso l'or espresso,5,18.75,3.75,2021-11-11,10404138,cafe en capsula espresso tassimo compatibles maquinas tassimo,cafe en capsula espresso tassimo compatibles maquinas tassimo,11873.0
huevos grandes l,2,5.9,2.95,2021-11-11,10404138,huevos super grandes xl,huevos super grandes xl,31592.0
alas de pollo,1,2.88,2.88,2021-11-11,10404138,alas de pollo,alas de pollo,2784.0
filetes pechuga de pollo corte fino,1,5.63,5.63,2021-11-11,10404138,filetes pechuga de pollo corte fino,filetes pechuga de pollo corte fino,3400.0
filetes pechuga de pollo corte fino,1,5.63,5.63,2021-11-11,10404138,filetes pechuga de pollo corte fino,filetes pechuga de pollo corte fino,3400.0
filetes pechuga de pollo corte fino,1,5.36,5.36,2021-11-11,10404138,filetes pechuga de pollo corte fino,filetes pechuga de pollo corte fino,3400.0
filetes pechuga de pollo corte fino,1,5.36,5.36,2021-11-11,10404138,filetes pechuga de pollo corte fino,filetes pechuga de pollo corte fino,3400.0
solomillo de cerdo,1,3.74,3.74,2021-11-11,10404138,solomillo de cerdo,solomillo de cerdo,4570.0
solomillo de cerdo,1,2.7,2.7,2021-11-11,10404138,solomillo de cerdo,solomillo de cerdo,4570.0
pollo entero cuartos horno,1,4.95,4.95,2021-11-11,10404138,pollo entero,pollo entero,2781.0
medallones solomillo de pavo,1,3.52,3.52,2021-11-11,10404138,medallones solomillo de pavo procavi,medallones solomillo de pavo procavi,4384.0
medallones preparado de solomillo cerdo provenzal,1,3.45,3.45,2021-11-11,10404138,medallones solomillo de pavo procavi,medallones solomillo de pavo procavi,4384.0
puerros,1,1.35,1.35,2021-11-11,10404138,puerros,puerros,69411.0
chuletas cordero de lechal congeladas,1,9.4,9.4,2021-11-11,10404138,chuletas de cordero pierna,chuletas de cordero pierna,4364.0
solomillo de pavo marinado congelado,1,2.4,2.4,2021-11-11,10404138,solomillo de cerdo marinado con setas,solomillo de cerdo marinado con setas,4353.0
solomillo de pavo marinado congelado,1,2.26,2.26,2021-11-11,10404138,solomillo de cerdo marinado con setas,solomillo de cerdo marinado con setas,4353.0
bebida de avena alitey,1,6.9,6.9,2020-11-07,959862,bebida de almendras zero hacendado,bebida de almendras zero hacendado,23926.0
