categoria,subcategoria,descripcion,price_eu,price_disc_eu,marca,format,quantity
Agua y refrescos,Isotónico y energético,Bebida energética Red Bull,5.52,4.77,,latas,4 x 250 ml
Agua y refrescos,Isotónico y energético,Bebida energética Red Bull,1.64,,,Lata,1 x 250 ml
Agua y refrescos,Isotónico y energético,Bebida energética original Burn,4.2,,,latas,4 x 500 ml
Agua y refrescos,Isotónico y energético,Bebida energética original Burn,1.1,,,Lata,1 x 500 ml
Agua y refrescos,Isotónico y energético,Gel energético con cafeína Enervit Sport sabor cítricos,3.6,,,ud,3 x 32 g
Agua y refrescos,Isotónico y energético,Bebida energética Mango Loco Monster,7.08,,,latas,4 x 500 ml
Agua y refrescos,Isotónico y energético,Bebida energética Mango Loco Monster,1.89,,,Lata,1 x 500 ml
Agua y refrescos,Isotónico y energético,Bebida energética Furious Energy drink,1.07,,,Lata,1 x 500 ml
Agua y refrescos,Isotónico y energético,Bebida energética Tropic Energy drink,1.07,,,Lata,1 x 500 ml
Agua y refrescos,Isotónico y energético,Malta Maltín Polar,7.0,,,botellines,6 x 250 ml
Agua y refrescos,Isotónico y energético,Malta Maltín Polar,1.17,,,Botellin,1 x 250 ml
Agua y refrescos,Isotónico y energético,Bebida energética zero Watermelon Energy drink,1.0,,,Lata,1 x 500 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,4.64,,Coca-Cola,botellas,2 x 2 L
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,2.36,,Coca-Cola,Botella,1 x 2 L
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,1.72,1.48,Coca-Cola,Botella,"1 x 1,25 L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,5.4,,Coca-Cola,botellas,4 x 500 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,1.55,,Coca-Cola,Botella,1 x 500 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,11.16,10.44,Coca-Cola,latas,12 x 330 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,0.95,,Coca-Cola,Lata,1 x 330 ml
Agua y refrescos,Refresco de cola,Refresco cola Hacendado,1.1,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de cola,Refresco cola Hacendado,2.34,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de cola,Refresco cola Hacendado,0.39,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Refresco de cola,Refresco cola Pepsi,1.69,,,Botella,"1 x 1,75 L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,10.44,,Coca-Cola,latas,12 x 330 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,0.89,,Coca-Cola,Lata,1 x 330 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,3.9,,Coca-Cola,botellas,2 x 2 L
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,1.99,,Coca-Cola,Botella,1 x 2 L
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,1.49,1.25,Coca-Cola,Botella,"1 x 1,25 L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,5.0,,Coca-Cola,botellas,4 x 500 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,1.45,,Coca-Cola,Botella,1 x 500 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola light,7.83,,Coca-Cola,latas,9 x 330 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola light,0.89,,Coca-Cola,Lata,1 x 330 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,10.44,,Coca-Cola,latas,12 x 330 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,0.89,,Coca-Cola,Lata,1 x 330 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,3.9,,Coca-Cola,botellas,2 x 2 L
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,1.99,,Coca-Cola,Botella,1 x 2 L
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar,0.7,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar,1.92,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar,0.32,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,0.7,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,1.92,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,0.32,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Refresco de cola,Refresco cola Pepsi Zero azúcar,1.69,,,Botella,"1 x 1,75 L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón,1.79,,,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón,6.57,5.76,,latas,9 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón,0.75,0.66,,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón zero azúcares añadidos,0.75,0.66,,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado fresh gas,0.95,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado fresh gas,2.1,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado fresh gas,0.35,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado zero azúcar fresh gas,0.95,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado zero azúcar fresh gas,2.1,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado zero azúcar fresh gas,0.35,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco limón Schweppes original,7.52,5.12,,latas,8 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco limón Schweppes original,0.95,,,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Sprite,1.59,1.25,,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Sprite,4.56,,,latas,8 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Sprite,0.59,,,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón 7 Up zero azúcar,1.59,,,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón 7 Up zero azúcar,4.95,,,latas,9 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón 7 Up zero azúcar,0.59,,,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado fresh gas,0.95,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado fresh gas,2.1,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado fresh gas,0.35,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado zero azúcar fresh gas,0.95,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,3.5,,,botellas,2 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,1.79,,,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,6.57,5.76,,latas,9 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,0.75,0.66,,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja zero azúcares añadidos,1.79,,,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja zero azúcares añadidos,0.75,0.66,,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado fresh gas,0.95,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado fresh gas,2.1,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado fresh gas,0.35,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado zero fresh gas,0.95,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado zero fresh gas,2.1,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado zero fresh gas,0.35,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica original Schweppes,7.52,,,latas,8 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica original Schweppes,0.95,,,Lata,1 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica original Schweppes,1.9,,,Botella,1 x 1 L
Agua y refrescos,Tónica y bitter,Tónica original Schweppes,6.3,,,botellines,6 x 200 ml
Agua y refrescos,Tónica y bitter,Tónica original Schweppes,1.06,,,Botellin,1 x 200 ml
Agua y refrescos,Tónica y bitter,Tónica Hacendado,2.28,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica Hacendado,0.38,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica zero calorías Schweppes,7.52,,,latas,8 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica zero calorías Schweppes,0.95,,,Lata,1 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica Nordic Mist,4.72,,,latas,8 x 250 ml
Agua y refrescos,Tónica y bitter,Tónica Nordic Mist,0.69,,,Lata,1 x 250 ml
Agua y refrescos,Tónica y bitter,Tónica pink zero Schweppes,7.52,,,latas,8 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica pink zero Schweppes,0.95,,,Lata,1 x 330 ml
Agua y refrescos,Tónica y bitter,Bitter Kas sin alcohol,0.99,,,Lata,1 x 330 ml
Agua y refrescos,Refresco de té y sin gas,Refresco té al limón Nestea,7.68,,,latas,8 x 330 ml
Agua y refrescos,Refresco de té y sin gas,Refresco té al limón Nestea,0.99,,,Lata,1 x 330 ml
Agua y refrescos,Refresco de té y sin gas,Refresco té al limón Nestea,1.99,,,Botella,"1 x 1,5 L"
Agua y refrescos,Refresco de té y sin gas,Refresco té verde Hacendado,0.95,,Hacendado,Botella,"1 x 1,5 L"
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor limón Hacendado,0.95,,Hacendado,Botella,"1 x 1,5 L"
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor melocotón Hacendado zero,0.95,,Hacendado,Botella,"1 x 1,5 L"
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor melocotón Hacendado,0.95,,Hacendado,Botella,"1 x 1,5 L"
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor limón Hacendado para diluir,1.5,,Hacendado,Caja 12 sobres ,1 x 36 g
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor melocotón Hacendado para diluir,1.5,,Hacendado,Caja 12 sobres ,1 x 36 g
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor mango Hacendado zero,0.95,,Hacendado,Botella,"1 x 1,5 L"
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor limón Hacendado,3.0,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor limón Hacendado,0.5,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor limón Hacendado zero,0.95,,Hacendado,Botella,"1 x 1,5 L"
Agua y refrescos,Refresco de té y sin gas,Limonada Don Simón light sin gas,1.5,,,Botella,1 x 2 L
Agua y refrescos,Refresco de té y sin gas,Refresco de naranja Simon Life sin gas,1.85,1.6,,Botella,"1 x 1,5 L"
Agua y refrescos,Refresco de té y sin gas,Refresco de naranja Gold Spring sin gas,1.4,,,Botella,1 x 2 L
Agua y refrescos,Refresco de té y sin gas,Refresco de naranja Gold Spring sin gas,1.5,,,botellas,4 x 330 ml
Agua y refrescos,Refresco de té y sin gas,Refresco fusión de frutas Gold Spring cero sin gas,1.4,,,Botella,1 x 2 L
Agua y refrescos,Refresco de té y sin gas,Refresco de naranja Trina sin gas,1.69,,,Botella,"1 x 1,5 L"
Agua y refrescos,Refresco de té y sin gas,Bebida Florida Sunny Delight,1.95,1.65,,Botella,"1 x 1,25 L"
Agua y refrescos,Refresco de té y sin gas,Refresco de manzana sin gas,1.0,,,Botella,"1 x 1,5 L"
Agua y refrescos,Refresco de té y sin gas,Refresco piña-coco Gold Spring cero sin gas,1.4,,,Botella,1 x 2 L
Agua y refrescos,Refresco de té y sin gas,Agua de coco Chaokoh 100% natural,2.6,,,Brick,1 x 1 L
Agua y refrescos,Refresco de té y sin gas,Refresco sandía Gold Spring cero sin gas,1.4,,,Botella,1 x 2 L
Agua y refrescos,Refresco de té y sin gas,Refresco Caribe Gold Spring cero sin gas,1.4,,,Botella,1 x 2 L
Agua y refrescos,Refresco de té y sin gas,Limonada Hacendado light sin gas,1.5,,Hacendado,botellas,4 x 330 ml
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla rellenas de anchoa Hacendado,3.12,,Hacendado,botes,3 x 150 g
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla rellenas de anchoa Hacendado,1.6,,Hacendado,botes,3 x 50 g
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla rellenas de anchoa Hacendado,1.04,,Hacendado,Bote,1 x 150 g
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla Hacendado sin hueso,2.6,,Hacendado,Tarro,1 x 400 g
Aperitivos,Aceitunas y encurtidos,Aceitunas rellenas de anchoa Hacendado reducido en sal,1.4,,Hacendado,Bote,1 x 150 g
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla rellenas de anchoa Hacendado reducidas en sal,1.8,,Hacendado,botes,3 x 50 g
Aperitivos,Aceitunas y encurtidos,Aceitunas chupadedos Huerta de Barros partidas aliñadas con hueso,3.3,,,Tarro,1 x 600 g
Aperitivos,Aceitunas y encurtidos,Aceitunas gazpacha Hacendado con hueso,2.5,,Hacendado,Tarro,1 x 500 g
Aperitivos,Aceitunas y encurtidos,Aceitunas rellenas de anchoa Hacendado,1.65,,Hacendado,Bote,1 x 150 g
Aperitivos,Aceitunas y encurtidos,Aceitunas rellenas de anchoa Hacendado,3.95,,Hacendado,Bote,1 x 600 g
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla Hacendado sin hueso,1.65,,Hacendado,paquetes,3 x 75 g
Aperitivos,Aceitunas y encurtidos,Aceitunas estilo caseras Hacendado aliñadas,2.9,,Hacendado,Tarro,1 x 550 g
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla Hacendado con hueso,2.6,,Hacendado,Tarro,1 x 500 g
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla aliñadas Hacendado sin hueso,1.85,,Hacendado,Tarro,1 x 200 g
Aperitivos,Aceitunas y encurtidos,Aceitunas chupadedos Huerta de Barros partidas aliñadas con hueso,1.7,,,Tarro,1 x 185 g
Aperitivos,Aceitunas y encurtidos,Aceitunas rellenas de jalapeño Hacendado,1.65,,Hacendado,Bote,1 x 150 g
Aperitivos,Aceitunas y encurtidos,Aceitunas aloreña Roldán partida con hueso,4.2,,,Bote,1 x 830 g
Aperitivos,Aceitunas y encurtidos,Aceitunas rellenas de pimiento asado Hacendado,1.65,,Hacendado,Bote,1 x 150 g
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla sabor anchoa Hacendado con hueso,3.2,,Hacendado,Tarro,1 x 530 g
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla sabor anchoa Hacendado con hueso,1.5,,Hacendado,Tarro,1 x 250 g
Aperitivos,Aceitunas y encurtidos,Aceitunas Olives Garcia partida con hueso,3.95,3.9,,Bote,1 x 450 g
Aperitivos,Aceitunas y encurtidos,Aceitunas arbequina Hacendado con hueso,1.75,,Hacendado,Tarro,1 x 210 g
Aperitivos,Aceitunas y encurtidos,Aceitunas verdes rellenas de boquerón Hacendado en vinagre,1.75,,Hacendado,Bote,1 x 150 g
Aperitivos,Aceitunas y encurtidos,Aceitunas picadedos Hacendado aliñadas sin hueso,3.25,,Hacendado,Tarro,1 x 350 g
Aperitivos,Aceitunas y encurtidos,Aceitunas negras Hacendado sin hueso,1.2,1.1,Hacendado,Bote,1 x 150 g
Aperitivos,Aceitunas y encurtidos,Aceitunas negras naturales de Aragón Campo Nature,2.5,,,Tarro,1 x 200 g
Aperitivos,Aceitunas y encurtidos,Aceitunas negras Hacendado con hueso,1.15,,Hacendado,Bote,1 x 185 g
Aperitivos,Aceitunas y encurtidos,Aceitunas arrugadas negras de Aragón Campo Nature,2.8,,,Tarro,1 x 210 g
Aperitivos,Aceitunas y encurtidos,Aceitunas negras Hacendado a rodajas,2.2,2.15,Hacendado,botes,3 x 50 g
Aperitivos,Aceitunas y encurtidos,Banderillas picantes Hacendado,1.55,,Hacendado,Tarro,1 x 160 g
Aperitivos,Aceitunas y encurtidos,Banderillas dulces Hacendado en vinagre,1.55,,Hacendado,Tarro,1 x 160 g
Aperitivos,Aceitunas y encurtidos,Mix de encurtidos Hacendado,2.35,,Hacendado,Tarro,1 x 370 g
Aperitivos,Aceitunas y encurtidos,Pepinillos medianos Convite,1.3,,,Tarro,1 x 230 g
Aperitivos,Aceitunas y encurtidos,Altramuces Hacendado,1.75,,Hacendado,Tarro,1 x 440 g
Aperitivos,Aceitunas y encurtidos,Alcaparras Hacendado en vinagre,1.3,,Hacendado,Tarro,1 x 80 g
Aperitivos,Aceitunas y encurtidos,Pepinillos en vinagre Hacendado,2.1,2.05,Hacendado,Tarro,1 x 370 g
Aperitivos,Aceitunas y encurtidos,Picadillo de variantes Hacendado,1.8,,Hacendado,Tarro,1 x 250 g
Aperitivos,Aceitunas y encurtidos,Pepinillos laminados agridulces Hacendado,1.8,,Hacendado,Tarro,1 x 290 g
Aperitivos,Aceitunas y encurtidos,Cebollitas Hacendado,1.5,,Hacendado,Tarro,1 x 190 g
Aperitivos,Aceitunas y encurtidos,Guindillas picantes Hacendado,1.3,,Hacendado,Tarro,1 x 125 g
Aperitivos,Aceitunas y encurtidos,Ajos aliñados Hacendado,2.4,,Hacendado,Tarro,1 x 235 g
Aperitivos,Aceitunas y encurtidos,Berenjenas de Almagro Antonio aliño suave,2.89,,,Bote,1 x 350 g
Aperitivos,Aceitunas y encurtidos,Jalapeños picantes Hacendado en vinagre,1.65,,Hacendado,Tarro,1 x 60 g
Aperitivos,Aceitunas y encurtidos,Piparra Hacendado,2.5,,Hacendado,Tarro,1 x 125 g
Aperitivos,Aceitunas y encurtidos,Pepinillos agridulces Hacendado,1.45,1.4,Hacendado,Tarro,1 x 360 g
Aperitivos,Aceitunas y encurtidos,Pepinillos agridulces Hacendado,1.6,1.55,Hacendado,Tarro,1 x 230 g
Aperitivos,Frutos secos y fruta desecada,Nuez natural Hacendado pelada,2.0,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Almendra natural Hacendado,2.05,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Pistacho tostado Hacendado con sal,3.35,,Hacendado,Paquete,1 x 250 g
Aperitivos,Frutos secos y fruta desecada,Pipas girasol tostadas Hacendado gigante con sal,1.2,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Pistacho tostado Hacendado 0% sal añadida,3.35,,Hacendado,Paquete,1 x 250 g
Aperitivos,Frutos secos y fruta desecada,Cacahuete frito con sal Belnut pelado,1.05,,,Paquete,1 x 250 g
Aperitivos,Frutos secos y fruta desecada,Pipas girasol tostadas Hacendado gigante aguasal,1.2,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Anacardo natural Hacendado,2.3,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Palomitas de maíz con sal Hacendado para microondas,1.1,,Hacendado,Paquete 3 ud ,1 x 270 g
Aperitivos,Frutos secos y fruta desecada,Anacardo frito salado Hacendado,2.4,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Avellana tostada Hacendado 0% sal añadida,3.1,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Almendra tostada y salada Hacendado con piel,2.8,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Cacahuete frito y salado Hacendado con piel,1.3,,Hacendado,Paquete,1 x 250 g
Aperitivos,Frutos secos y fruta desecada,Maíz frito crujiente y tierno Hacendado,1.0,,Hacendado,Paquete,1 x 170 g
Aperitivos,Frutos secos y fruta desecada,Almendra frita y salada Hacendado pelada,2.55,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Cacahuete tostado Hacendado 0% sal añadida,1.6,1.55,Hacendado,Paquete,1 x 400 g
Aperitivos,Frutos secos y fruta desecada,Almendra tostada Hacendado 0% sal añadida con piel,2.8,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Maíz palomitas Hacendado,0.82,,Hacendado,Paquete,1 x 250 g
Aperitivos,Frutos secos y fruta desecada,Maíz frito gigante Hacendado,1.4,,Hacendado,Paquete,1 x 150 g
Aperitivos,Frutos secos y fruta desecada,Nuez macadamia Hacendado tostada con sal,2.65,,Hacendado,Paquete,1 x 100 g
Aperitivos,Frutos secos y fruta desecada,Mezcla semillas Hacendado,1.39,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Pipas de calabaza natural Hacendado peladas,1.63,,Hacendado,Paquete,1 x 150 g
Aperitivos,Frutos secos y fruta desecada,Castañas cocidas y peladas Hacendado,1.4,,Hacendado,Paquete,1 x 100 g
Aperitivos,Frutos secos y fruta desecada,Cacahuete frito con miel Hacendado,1.65,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Cacahuete tostado con sal Hacendado,1.6,1.55,Hacendado,Paquete,1 x 400 g
Aperitivos,Frutos secos y fruta desecada,Semillas de chía Hacendado,1.35,,Hacendado,Paquete,1 x 150 g
Aperitivos,Frutos secos y fruta desecada,Pipas de girasol fritas Hacendado peladas,1.1,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Palomitas de maíz sabor mantequilla Hacendado para microondas,1.35,,Hacendado,Paquete 3 ud ,1 x 270 g
Aperitivos,Frutos secos y fruta desecada,Almendra natural Hacendado sin piel,2.35,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Avellana natural Hacendado,2.7,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Semillas sésamo tostado Hacendado,1.4,,Hacendado,Paquete,1 x 150 g
Aperitivos,Frutos secos y fruta desecada,Pipas girasol barbacoa Hacendado,1.35,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Pipas girasol naturales Hacendado peladas,1.2,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Semillas lino dorado Hacendado,1.2,,Hacendado,Paquete,1 x 150 g
Aperitivos,Frutos secos y fruta desecada,Nuez natural Hacendado,3.25,,Hacendado,Paquete,1 x 600 g
Aperitivos,Frutos secos y fruta desecada,Pipas calabaza tostadas Hacendado aguasal,1.55,,Hacendado,Paquete,1 x 125 g
Aperitivos,Frutos secos y fruta desecada,Pipas girasol tostadas Hacendado 0% sal añadida,1.5,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Nuez de Brasil natural Hacendado,3.0,2.9,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Pistacho natural Hacendado pelado,2.64,,Hacendado,Paquete,1 x 100 g
Aperitivos,Frutos secos y fruta desecada,Nuez Pecana natural Hacendado pelada,3.56,,Hacendado,Paquete,1 x 200 g
Aperitivos,Frutos secos y fruta desecada,Palomitas de maíz dulces Hacendado para microondas,1.7,,Hacendado,Paquete 3 ud ,1 x 315 g
