categoria,subcategoria,descripcion,unidades,precio,marca
Despensa,"Conservas, aceites y condimentos",Ensalada Mediterránea 150 Gr,"9,67 € / 1 Kg","1,45 €",CALVO
Despensa,"Conservas, aceites y condimentos",Salsa Mayonesa Deliciosa 480 ml,"6,02 € / 1 L","2,89 €",HEINZ
Despensa,"Conservas, aceites y condimentos",Aceite de Oliva Virgen Botella 3 L,"9,50 € / 1 L","28,50 €",CONSUM
Despensa,"Conservas, aceites y condimentos","Aceite de Oliva Virgen Botella 0,5 L","10,50 € / 1 L","5,25 €",CONSUM
Despensa,"Conservas, aceites y condimentos","Aceite de Oliva Virgen Extra Cristal 0,75 L","10,80 € / 1 L","8,10 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Salsa Barbacoa Pet 250 ml,"8,04 € / 1 Kg","2,29 €",HELLMANN'S
Despensa,"Conservas, aceites y condimentos",Salsa Pesto Tarro 190 Gr,"13,32 € / 1 Kg","2,53 €",GALLO
Despensa,"Conservas, aceites y condimentos",Sopa Juliana 100 Gr,"26,90 € / 1 Kg","2,69 €",TREVIJANO
Despensa,"Conservas, aceites y condimentos",Champiñón Mini Frasco 170 Gr,"14,65 € / 1 Kg","2,49 €",BONDUELLE
Despensa,"Conservas, aceites y condimentos",Zanahoria Rallada Frasco 280 Gr,"9,82 € / 1 Kg","2,75 €",BONDUELLE
Despensa,"Conservas, aceites y condimentos",Rovellón Entero Extra Frasco 180 Gr,"21,06 € / 1 Kg","3,79 €",EMPERATRIZ
Despensa,"Conservas, aceites y condimentos",Rovellón Trozos Frasco 180 Gr,"16,61 € / 1 Kg","2,99 €",EMPERATRIZ
Despensa,"Conservas, aceites y condimentos",Sopa de Quinoa Deshidratada Bandeja 200 Gr,"15,95 € / 1 Kg","3,19 €",TREVIJANO
Despensa,"Conservas, aceites y condimentos",Aceite Oliva Virgen Extra Botella 1 L,"9,90 € / 1 L","9,90 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Cerezas Rojas Almíbar Frasco 90 Gr,"21,67 € / 1 Kg","1,95 €",HELIOS
Despensa,"Conservas, aceites y condimentos",Cabello de Angel Lata 520 Gr,"4,23 € / 1 Kg","2,20 €",HIDA
Despensa,"Conservas, aceites y condimentos",Cocktail de Frutas Lata 480 Gr,"5,52 € / 1 Kg","2,65 €",SOL ARCHENA
Despensa,"Conservas, aceites y condimentos",Dulce Boniato Lata 850 Gr,"4,47 € / 1 Kg","3,80 €",PELLI
Despensa,"Conservas, aceites y condimentos",Pera Almíbar 480 Gr,"5,85 € / 1 Kg","2,69 €",SOL ARCHENA
Despensa,"Conservas, aceites y condimentos",Ensalada de Quinoa Bol 230 Gr,"10,39 € / 1 Kg","2,39 €",CARRETILLA
Despensa,"Conservas, aceites y condimentos",Anís Verde Matalauva Tarro 37 Gr,"7,00 € / 100 Gr","2,59 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Aceite de Oliva Virgen Botella 1 L,"9,55 € / 1 L","9,55 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Cebolla Crujiente Paquete 70 Gr,"21,29 € / 1 Kg","1,49 €",FLORETTE
Despensa,"Conservas, aceites y condimentos",Frutos Rojos y Mango Paquete 55 Gr,"34,36 € / 1 Kg","1,89 €",FLORETTE
Despensa,"Conservas, aceites y condimentos",Frutos Secos Especial Ensaladas 70 Gr,"27,00 € / 1 Kg","1,89 €",FLORETTE
Despensa,"Conservas, aceites y condimentos",Picatostes Ajo Finas Hierbas Paquet 70 Gr,"21,29 € / 1 Kg","1,49 €",FLORETTE
Despensa,"Conservas, aceites y condimentos",Picatostes César Paquete 70 Gr,"21,29 € / 1 Kg","1,49 €",FLORETTE
Despensa,"Conservas, aceites y condimentos",Picatostes Natural Paquete 65 Gr,"22,92 € / 1 Kg","1,49 €",FLORETTE
Despensa,"Conservas, aceites y condimentos",Ketchup Ecológico Bote 580 Gr,"7,22 € / 1 Kg","4,19 €",HEINZ
Despensa,"Conservas, aceites y condimentos",Aceite Oliva Virgen Extra Primera Cosecha 500 ml,"13,90 € / 1 L","6,95 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Aderezo para cocktail Drink & Spices 36 Gr,"10,42 € / 100 Gr","3,75 €",COCKTELEA
Despensa,"Conservas, aceites y condimentos",Aderezo para cocktail Drink & Fruit 12 Gr,"31,25 € / 100 Gr","3,75 €",COCKTELEA
Despensa,"Conservas, aceites y condimentos",Aceite de Oliva Virgen Extra 3 L,"9,85 € / 1 L","29,55 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Guisantes Lata Pack de 3 3 x 65 Gr,"13,28 € / 1 Kg","2,59 €",BONDUELLE
Despensa,"Conservas, aceites y condimentos",Maíz Dulce Lata Pack de 3 3 x 70 Gr,"12,33 € / 1 Kg","2,59 €",BONDUELLE
Despensa,"Conservas, aceites y condimentos",Salsa Vinagreta Gourmet 250 Gr,"8,76 € / 1 Kg","2,19 €",FLORETTE
Despensa,"Conservas, aceites y condimentos",Salsa Módena y Miel 250 Gr,"8,76 € / 1 Kg","2,19 €",FLORETTE
Despensa,"Conservas, aceites y condimentos",Molinillo Sal con Hierbas Tarro 78 Gr,"28,85 € / 1 Kg","2,25 €",TOQUE
Despensa,"Conservas, aceites y condimentos",Aceite de Oliva Virgen Extra 500 ml,"17,00 € / 1 L","8,50 €",FINC.BADENES
Despensa,"Conservas, aceites y condimentos",Filete de Caballa del Sur Frasco 180 Gr,"27,72 € / 1 Kg","4,99 €",PESASUR
Despensa,"Conservas, aceites y condimentos",Aceite de Girasol Botella 1 L,"1,45 € / 1 L","1,45 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Allioli Bolsa Monodosis 8 x 18 Gr,"13,13 € / 1 Kg","1,89 €",CHOVI
Despensa,"Conservas, aceites y condimentos",Tomate Frito Brik Pack de 3 3 x 390 Gr,"1,20 € / 1 Kg","1,40 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Aceite de Oliva Suave 1 L,"9,25 € / 1 L","9,25 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Aceite de Oliva Intenso 1 L,"9,25 € / 1 L","9,25 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Melocotón sin Azúcar Lata 480 Gr,"5,52 € / 1 Kg","2,65 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Aceite de Semillas Botella 5 L,"1,59 € / 1 L","7,95 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Mostaza Amarilla Bote 240 Gr,"10,21 € / 1 Kg","2,45 €",HEINZ
Despensa,"Conservas, aceites y condimentos",Curry Madrás Intenso Frasco 45 Gr,"6,42 € / 100 Gr","2,89 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Pimienta Brasil Suave Frasco 32 Gr,"9,66 € / 100 Gr","3,09 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Salsa Pesto 185 Gr,"10,76 € / 1 Kg","1,99 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Aceite de Semillas Botella 1 L,"1,69 € / 1 L","1,69 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Salsa César Bote 400 ml,"9,38 € / 1 L","3,75 €",HEINZ
Despensa,"Conservas, aceites y condimentos",Salsa Boloñesa Chorizo Frasco 350 Gr,"7,40 € / 1 Kg","2,59 €",HIDA
Despensa,"Conservas, aceites y condimentos",Molinillo Pimienta Creación 34 Gr,"11,74 € / 100 Gr","3,99 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Salsa Soja Clásica 250 ml,"18,36 € / 1 L","4,59 €",KIKKOMAN
Despensa,"Conservas, aceites y condimentos",Tomate Frito Oliva Brik Pack de 3 3 x 212 Gr,"4,48 € / 1 Kg","2,85 €",ORLANDO
Despensa,"Conservas, aceites y condimentos",Passata de Tomate Pasta de Tomate. Frasco 400 Gr,"7,23 € / 1 Kg","2,89 €",MUTTI
Despensa,"Conservas, aceites y condimentos",Polpa di Pomodoro Tomate TrIturado. Lata 400 Gr,"6,63 € / 1 Kg","2,65 €",MUTTI
Despensa,"Conservas, aceites y condimentos",Sardinas en Aceite Oliva Lata 85 Gr,"30,47 € / 1 Kg","2,59 €",CUCA
Despensa,"Conservas, aceites y condimentos",Salsa Brava Tarro 300 Gr,"6,30 € / 1 Kg","1,89 €",D'ATENEA
Despensa,"Conservas, aceites y condimentos",Aceite de Orujo Botella 1 L,"5,99 € / 1 L","5,99 €",GENIOLIVA
Despensa,"Conservas, aceites y condimentos",Aceite de Girasol Alto Oleico 1 L,"1,89 € / 1 L","1,89 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Sazonador Barbacoa Frasco 44 Gr,"6,57 € / 100 Gr","2,89 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Aceite de Maiz Botella 1 L,"2,99 € / 1 L","2,99 €",ASUA
Despensa,"Conservas, aceites y condimentos",Berberechos al Natural Pack 2 2 x 63 Gr,"45,16 € / 1 Kg","5,69 €",CABO PEÑAS
Despensa,"Conservas, aceites y condimentos",Tomate Entero Lata 480 Gr,"2,92 € / 1 Kg","1,40 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Tomate Entero Lata 240 Gr,"3,33 € / 1 Kg","0,80 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Mayo Vegana Bio Sin Huevo y Sin Lactosa 180 Gr,"13,83 € / 1 Kg","2,49 €",D'ATENEA
Despensa,"Conservas, aceites y condimentos",Superalimentos 5 semillas 100 Gr,"18,90 € / 1 Kg","1,89 €",FLORETTE
Despensa,"Conservas, aceites y condimentos",Ñora Molida Tarro 30 Gr,"7,50 € / 100 Gr","2,25 €",SABATER
Despensa,"Conservas, aceites y condimentos",Ñoras Secas Caja 20 Gr,"7,45 € / 100 Gr","1,49 €",SABATER
Despensa,"Conservas, aceites y condimentos",Tomate Frito Casero Frasco 550 Gr,"5,07 € / 1 Kg","2,79 €",SOLIS
Despensa,"Conservas, aceites y condimentos",Atún Claro en Aceite de Oliva 650 Gr,"16,91 € / 1 Kg","10,99 €",CAMPOS
Despensa,"Conservas, aceites y condimentos",Crema Aceto Balsámico Di Modena 250 ml,"13,00 € / 1 L","3,25 €",FERRARINI
Despensa,"Conservas, aceites y condimentos",Carne Pimiento Choricero Frasco 180 Gr,"11,06 € / 1 Kg","1,99 €",LEYENDA
Despensa,"Conservas, aceites y condimentos",Guisantes Medianos Lata Pack de 3 3 x 130 Gr,"5,00 € / 1 Kg","1,95 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Edamame Lata Pack de 2 2 x 65 Gr,"19,92 € / 1 Kg","2,59 €",BONDUELLE
Despensa,"Conservas, aceites y condimentos",Pimiento Piquillo Tiras con Ajos Frasco 225 Gr,"5,11 € / 1 Kg","1,15 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Salsa Boloñesa Frasco 355 Gr,"7,30 € / 1 Kg","2,59 €",HIDA
Despensa,"Conservas, aceites y condimentos",Pimiento Piquillo de Lodosa Frasco 180 Gr,"27,72 € / 1 Kg","4,99 €",DANTZA
Despensa,"Conservas, aceites y condimentos",Aceite de Oliva Virgen Extra Ecológico 500 ml,"14,80 € / 1 L","7,40 €",CONSUM ECO
Despensa,"Conservas, aceites y condimentos",Salsa Ligera Tarro 450 ml,"2,67 € / 1 L","1,20 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Ketchup 560 Gr,"2,32 € / 1 Kg","1,30 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Salsa Cèsar 300 ml,"4,33 € / 1 L","1,30 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Mayonesa Pet 500 ml,"2,98 € / 1 L","1,49 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Mostaza 300 Gr,"4,33 € / 1 Kg","1,30 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Mayonesa Tarro 450 ml,"2,78 € / 1 L","1,25 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Salsa Barbacoa 325 Gr,"3,54 € / 1 Kg","1,15 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Salsa Cocktail 300 ml,"3,30 € / 1 L","0,99 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Bicarbonato 1 Kg 1 Kg,"1,50 € / 1 Kg","1,50 €",EL VESUBIO
Despensa,"Conservas, aceites y condimentos",Relleno Empanadas Frasco 290 Gr,"8,28 € / 1 Kg","2,40 €",HIDA
Despensa,"Conservas, aceites y condimentos",Pesto Rosso Frasco 190 Gr,"13,32 € / 1 Kg","2,53 €",GALLO
Despensa,"Conservas, aceites y condimentos",Fritada Consum Frasco 350 Gr,"4,00 € / 1 Kg","1,40 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Tomate Frito Tradicional Frasco 550 Gr,"4,36 € / 1 Kg","2,40 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Salsa Cheddar Bacon Bote 245 Gr,"8,12 € / 1 Kg","1,99 €",ORLANDO
Despensa,"Conservas, aceites y condimentos",Kétchup Botella 460 Gr,"7,28 € / 1 Kg","3,35 €",HEINZ
Despensa,"Conservas, aceites y condimentos",Kétchup Botella 700 Gr,"5,56 € / 1 Kg","3,89 €",HEINZ
Despensa,"Conservas, aceites y condimentos",Judía Redonda Frasco 360 Gr,"3,61 € / 1 Kg","1,30 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Yemas muy Gruesas Frasco 110 Gr,"41,73 € / 1 Kg","4,59 €",CARRETILLA
Despensa,"Conservas, aceites y condimentos",Espárragos Muy Gruesos Frasco 205 Gr,"18,00 € / 1 Kg","3,69 €",CARRETILLA
Despensa,"Conservas, aceites y condimentos",Espárragos Medianos Calidad Extra. Frasco 100 Gr,"14,09 € / 1 Kg","1,55 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Tallos Espárragos Lata 250 Gr,"6,36 € / 1 Kg","1,59 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Espárragos Trigueros Frasco 100 Gr,"15,50 € / 1 Kg","1,55 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Apio Rallado Frasco 190 Gr,"5,79 € / 1 Kg","1,10 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Brotes Germinados Frasco 190 Gr,"7,63 € / 1 Kg","1,45 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Ensalada China Frasco 190 Gr,"6,26 € / 1 Kg","1,19 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Remolacha Rallada Frasco 190 Gr,"4,16 € / 1 Kg","0,79 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Remolacha Rodajas Frasco 190 Gr,"5,21 € / 1 Kg","0,99 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Zanahoria Rallada Frasco 190 Gr,"3,95 € / 1 Kg","0,75 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Espárragos muy Gruesos Frasco 110 Gr,"27,18 € / 1 Kg","2,99 €",CARRETILLA
Despensa,"Conservas, aceites y condimentos",Pimiento Morrón Entero Lata Pack de 3 3 x 60 Gr,"10,50 € / 1 Kg","1,89 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Pimiento Tiras con Ajo Frasco 190 Gr,"7,84 € / 1 Kg","1,49 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Pimiento Asado Tiras Lata Pack de 3 3 x 60 Gr,"7,50 € / 1 Kg","1,35 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Salsa Tradicional Tarro Cristal 500 ml,"5,08 € / 1 L","2,49 €",KRAFT
Despensa,"Conservas, aceites y condimentos",Tomillo Entero Frasco 11 Gr,"21,73 € / 100 Gr","2,39 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Berberechos al Natural 45/55 Piezas 63 Gr,"78,57 € / 1 Kg","4,95 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Mayonesa Tarro Cristal 825 ml,"7,26 € / 1 L","5,99 €",HELLMANN'S
Despensa,"Conservas, aceites y condimentos",Tomate Frito Estilo Casero 350 Gr,"5,29 € / 1 Kg","1,85 €",HIDA
Despensa,"Conservas, aceites y condimentos",Salsa Gaucha 300 ml,"7,50 € / 1 L","2,25 €",YBARRA
Despensa,"Conservas, aceites y condimentos",Brócoli Natural Frasco 370 Gr,"4,30 € / 1 Kg","1,59 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Champiñones Laminados Pack de 3 3 x 105 Gr,"6,95 € / 1 Kg","2,19 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Sardinilla en Aceite de Girasol Pack de 2 2 x 65 Gr,"11,54 € / 1 Kg","1,50 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Sardinilla en Tomate Pack 2 2 x 59 Gr,"11,86 € / 1 Kg","1,40 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Sardinillas en Aceite de Oliva Pack 2 2 x 65 Gr,"14,23 € / 1 Kg","1,85 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Sardinillas Bajo en Sal en Aceite Oliva Pack 2 2 x 65 Gr,"14,23 € / 1 Kg","1,85 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Sal de Frutas 250 Gr,"8,00 € / 1 Kg","2,00 €",EL VESUBIO
Despensa,"Conservas, aceites y condimentos",Tomate Seco en Aceite 110 Gr,"24,09 € / 1 Kg","2,65 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Orégano Bío Frasco 8 Gr,"33,63 € / 100 Gr","2,69 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Ajo Bío Frasco 52 Gr,"54,81 € / 1 Kg","2,85 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Canela Molida Bío Frasco 27 Gr,"10,93 € / 100 Gr","2,95 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Cúrcuma Bío Frasco 42 Gr,"7,36 € / 100 Gr","3,09 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Ajo Perejil Bío Frasco 22 Gr,"12,95 € / 100 Gr","2,85 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Comino Molido Bío Frasco 30 Gr,"9,83 € / 100 Gr","2,95 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Pimienta Negra Bío Frasco 43 Gr,"7,79 € / 100 Gr","3,35 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Atún Claro Virgen Extra en Aceite de Oliva 3 x 52 Gr,"23,65 € / 1 Kg","3,69 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Jengibre Molido Bío Frasco 32 Gr,"10,59 € / 100 Gr","3,39 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Berberechos al Natural 80/100 63 Gr,"69,68 € / 1 Kg","4,39 €",CABO PEÑAS
Despensa,"Conservas, aceites y condimentos",Vinagre de Manzana Ecológico 500 ml,"4,10 € / 1 L","2,05 €",CONSUM ECO
Despensa,"Conservas, aceites y condimentos",Mazorquitas 190 Gr,"12,63 € / 1 Kg","2,40 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Salsa Tradicional Frasco 275 ml,"6,51 € / 1 L","1,79 €",KRAFT
Despensa,"Conservas, aceites y condimentos",Tomate Triturado con Cebolla 390 Gr,"2,28 € / 1 Kg","0,89 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Molinillo Sal Negra Frasco 100 Gr,"22,50 € / 1 Kg","2,25 €",TOQUE
Despensa,"Conservas, aceites y condimentos",Salsa Ligera Nature Tarro Cristal 430 ml,"6,49 € / 1 L","2,79 €",LIGERESA
Despensa,"Conservas, aceites y condimentos",Salsa Hot Mexican Bocabajo 266 Gr,"8,61 € / 1 Kg","2,29 €",HELLMANN'S
Despensa,"Conservas, aceites y condimentos",Atún Claro Natural Pack de 6 6 x 56 Gr,"12,95 € / 1 Kg","4,35 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Kétchup Light 540 Gr,"2,20 € / 1 Kg","1,19 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Tacos de Potón al Ajillo Lata 75 Gr,"20,00 € / 1 Kg","1,50 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Tacos de Potón a la Marinera 72 Gr,"20,83 € / 1 Kg","1,50 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Salmón Salvaje Alaska al natural 3 x 55 Gr,"25,39 € / 1 Kg","4,19 €",PESASUR
Despensa,"Conservas, aceites y condimentos",Filete de Sardina en Aceite de Oliva 75 Gr,"32,67 € / 1 Kg","2,45 €",CALVO
Despensa,"Conservas, aceites y condimentos",Tacos Potón en Aceite de Girasol 72 Gr,"20,83 € / 1 Kg","1,50 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Mayonesa al Toque de Mostaza Dijon Tarro 320 Gr,"13,59 € / 1 Kg","4,35 €",MAILLE
Despensa,"Conservas, aceites y condimentos",Pesto Rústico con Tomate Seco 200 Gr,"14,95 € / 1 Kg","2,99 €",BARILLA
Despensa,"Conservas, aceites y condimentos",Salsa Ranchera 250 ml,"9,00 € / 1 L","2,25 €",YBARRA
Despensa,"Conservas, aceites y condimentos",Remolacha en Rodajas Frasco 305 Gr,"9,02 € / 1 Kg","2,75 €",BONDUELLE
Despensa,"Conservas, aceites y condimentos",Salsa Tártara Tarro 225 ml,"10,00 € / 1 L","2,25 €",CALVÉ
Despensa,"Conservas, aceites y condimentos",Salsa Vegana Tarro 280 ml,"15,18 € / 1 L","4,25 €",HELLMANN'S
Despensa,"Conservas, aceites y condimentos",Atún Claro Aceite Oliva Virgen Extra 3 x 52 Gr,"27,88 € / 1 Kg","4,35 €",CALVO
Despensa,"Conservas, aceites y condimentos",Atún Claro Aceite Oliva Pack de 3 3 x 52 Gr,"27,88 € / 1 Kg","4,35 €",CALVO
Despensa,"Conservas, aceites y condimentos",Atún Claro Aceite Oliva Pack de 6 6 x 52 Gr,"24,65 € / 1 Kg","7,69 €",CALVO
Despensa,"Conservas, aceites y condimentos",Atún Claro Aceite Oliva Bajo en Sal 3 x 52 Gr,"27,88 € / 1 Kg","4,35 €",CALVO
Despensa,"Conservas, aceites y condimentos",Mitades de Melocotón sin Azúcar Añadido 3 x 250 Gr,"7,68 € / 1 Kg","2,65 €",SOL ARCHENA
Despensa,"Conservas, aceites y condimentos",Salsa Tikka Masala Frasco 450 Gr,"6,64 € / 1 Kg","2,99 €",PATAK´S
Despensa,"Conservas, aceites y condimentos",Maíz Bío Pack de 2 2 x 140 Gr,"11,61 € / 1 Kg","3,25 €",BONDUELLE
Despensa,"Conservas, aceites y condimentos",Brotes de Judía Mungo Pack de 3 Lata 3 x 90 Gr,"12,56 € / 1 Kg","3,39 €",BONDUELLE
Despensa,"Conservas, aceites y condimentos",Crema de Vinagre Pedro Ximénez 250 ml,"9,00 € / 1 L","2,25 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Crema de Vinagre Módena 250 ml,"7,00 € / 1 L","1,75 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Guisantes Tiernos y Finos sin Azúcares Añadidos 3 x 140 Gr,"8,55 € / 1 Kg","3,59 €",BONDUELLE
Despensa,"Conservas, aceites y condimentos",Colorante Natural sin Tartracina 20 Gr,"7,25 € / 100 Gr","1,45 €",POTE
Despensa,"Conservas, aceites y condimentos",Atún Claro en Aceite de Oliva Virgen Extra P3 3 x 67 Gr,"39,55 € / 1 Kg","7,95 €",ALBO
Despensa,"Conservas, aceites y condimentos",Pimentón Picante D.O.P. de la Vera Lata 70 Gr,"48,43 € / 1 Kg","3,39 €",MC CORMICK
Despensa,"Conservas, aceites y condimentos",Pimiento Chipotle Picante Medio Tarro 46 Gr,"7,59 € / 100 Gr","3,49 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Garam Masala Tarro 30 Gr,"7,83 € / 100 Gr","2,35 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Piña en su Jugo Quality 825 Gr,"8,33 € / 1 Kg","4,25 €",DEL MONTE
Despensa,"Conservas, aceites y condimentos",Pimienta Verde Tarro 35 Gr,"9,40 € / 100 Gr","3,29 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Salsa Napolitana Frasco 300 Gr,"5,17 € / 1 Kg","1,55 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Molinillo Pimienta Negra Frasco 35 Gr,"11,40 € / 100 Gr","3,99 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Molinillo 5 Bayas Tarro 24 Gr,"16,63 € / 100 Gr","3,99 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Piña en su Jugo Quality Pack de 3 3 x 230 Gr,"11,07 € / 1 Kg","4,65 €",DEL MONTE
Despensa,"Conservas, aceites y condimentos",Salsa Tomate Albahaca y Orégano 300 Gr,"4,83 € / 1 Kg","1,45 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Molinillo Pimienta Negra Bio Frasco 30 Gr,"14,63 € / 100 Gr","4,39 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Salsa Carbonara Frasco 300 Gr,"5,63 € / 1 Kg","1,69 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Guisantes Bío 2 x 130 Gr,"13,04 € / 1 Kg","3,39 €",BONDUELLE
Despensa,"Conservas, aceites y condimentos",Molinillo Ajustable Mezcla Picante Frasco 29 Gr,"13,76 € / 100 Gr","3,99 €",DUCROS
